clustername	contigname
76	k79_84236
76	k79_17596
76	k79_5627
76	k79_68831
76	k79_72403
76	k79_25992
76	k79_89372
76	k79_76554
76	k79_28793
76	k79_41165
76	k79_67550
76	k79_71408
76	k79_36688
76	k79_54773
76	k79_48323
76	k79_4820
76	k79_80729
76	k79_33218
76	k79_89974
76	k79_58606
76	k79_10295
76	k79_13766
76	k79_95934
76	k79_59355
76	k79_59400
76	k79_17858
76	k79_27687
76	k79_90430
76	k79_95542
76	k79_75615
76	k79_39973
76	k79_4976
76	k79_79385
76	k79_7028
76	k79_68800
76	k79_83393
76	k79_50896
76	k79_74090
76	k79_12326
76	k79_62760
76	k79_96787
76	k79_29584
76	k79_67901
76	k79_57761
76	k79_69570
76	k79_34836
76	k79_19259
76	k79_47150
76	k79_74562
76	k79_19283
76	k79_9433
76	k79_30780
76	k79_97312
76	k79_11361
76	k79_40670
76	k79_77481
76	k79_1954
76	k79_92122
76	k79_57140
76	k79_8402
76	k79_12052
76	k79_11942
76	k79_88582
76	k79_79829
76	k79_71950
76	k79_52921
76	k79_31068
76	k79_9979
76	k79_86315
76	k79_4739
76	k79_41764
76	k79_71601
76	k79_93182
76	k79_7289
76	k79_26676
76	k79_58748
76	k79_62370
76	k79_28711
76	k79_19119
76	k79_3194
76	k79_70750
76	k79_51300
76	k79_28982
76	k79_33631
76	k79_88676
76	k79_2432
76	k79_92779
76	k79_53013
76	k79_59880
76	k79_51193
76	k79_80752
76	k79_90283
76	k79_21858
76	k79_33348
76	k79_70844
76	k79_7182
76	k79_29720
76	k79_12465
76	k79_50951
76	k79_80132
76	k79_6315
76	k79_67679
76	k79_59377
76	k79_36088
76	k79_11809
77	k79_42985
77	k79_74679
77	k79_2120
77	k79_91890
78	k79_10908
79	k79_87587
80	k79_37997
81	k79_61406
82	k79_63522
83	k79_24115
84	k79_36803
85	k79_39924
86	k79_20755
87	k79_66994
88	k79_94424
89	k79_56837
90	k79_77711
91	k79_52413
92	k79_35776
92	k79_72485
92	k79_97284
92	k79_1025
92	k79_13
92	k79_93704
92	k79_6912
92	k79_62508
92	k79_46303
92	k79_49962
92	k79_67261
92	k79_91226
92	k79_61313
92	k79_4428
92	k79_97120
92	k79_44782
92	k79_45347
92	k79_1563
92	k79_28932
92	k79_7975
92	k79_13173
92	k79_42804
92	k79_803
92	k79_91785
92	k79_10995
92	k79_52373
92	k79_54985
92	k79_93257
92	k79_10314
92	k79_89216
92	k79_37552
92	k79_79534
92	k79_77523
92	k79_16012
92	k79_55461
92	k79_91102
92	k79_76354
92	k79_40801
92	k79_24909
92	k79_80921
92	k79_73720
92	k79_36499
92	k79_79186
92	k79_1220
92	k79_77366
92	k79_42380
92	k79_15416
92	k79_97232
92	k79_29854
92	k79_9698
92	k79_57330
93	k79_14986
93	k79_39847
93	k79_83009
93	k79_12581
93	k79_552
93	k79_95377
93	k79_5721
93	k79_43109
93	k79_17330
93	k79_73557
93	k79_59747
94	k79_62634
94	k79_64794
94	k79_78736
94	k79_78036
94	k79_73893
95	k79_43559
95	k79_25231
95	k79_4427
95	k79_81812
95	k79_85319
95	k79_52689
95	k79_72952
96	k79_5739
97	k79_20943
98	k79_69681
99	k79_32079
100	k79_96312
100	k79_57381
101	k79_86349
102	k79_96107
103	k79_23758
104	k79_20799
105	k79_68818
106	k79_77138
107	k79_65846
108	k79_82427
109	k79_56324
110	k79_78403
111	k79_52454
112	k79_39077
113	k79_15017
114	k79_80694
115	k79_5634
115	k79_63809
115	k79_1248
115	k79_42716
115	k79_11351
115	k79_44089
115	k79_95343
115	k79_56228
115	k79_33425
115	k79_63365
115	k79_44041
115	k79_34234
115	k79_45359
115	k79_31628
115	k79_44598
115	k79_2808
115	k79_42900
115	k79_81839
115	k79_19626
115	k79_73608
115	k79_27437
115	k79_21739
115	k79_20490
115	k79_96682
115	k79_47915
115	k79_65333
115	k79_70917
115	k79_93295
115	k79_39163
115	k79_54203
115	k79_82270
115	k79_7880
115	k79_1185
115	k79_32078
115	k79_31232
115	k79_51320
115	k79_70528
115	k79_60750
115	k79_20135
115	k79_86191
115	k79_17509
115	k79_28336
115	k79_71694
115	k79_50826
115	k79_21936
115	k79_45549
115	k79_14912
115	k79_498
115	k79_24355
115	k79_69246
115	k79_13682
115	k79_66033
115	k79_7333
115	k79_9532
115	k79_84882
115	k79_91184
115	k79_21288
115	k79_94555
115	k79_7985
115	k79_76759
115	k79_82805
115	k79_234
115	k79_68138
115	k79_67
115	k79_15031
115	k79_75875
115	k79_41405
115	k79_21856
115	k79_76405
115	k79_67205
115	k79_51601
115	k79_82629
115	k79_52736
115	k79_44646
115	k79_62676
115	k79_15963
115	k79_76906
115	k79_31288
115	k79_11998
115	k79_83861
115	k79_6675
115	k79_17142
115	k79_29117
115	k79_87926
115	k79_46775
115	k79_18337
115	k79_82653
115	k79_57634
115	k79_88452
115	k79_15399
115	k79_79162
115	k79_8260
115	k79_38747
115	k79_47710
115	k79_35675
115	k79_76212
115	k79_13621
115	k79_78835
115	k79_54753
115	k79_36227
115	k79_69738
115	k79_68176
115	k79_94138
115	k79_2896
115	k79_51794
115	k79_30625
115	k79_75759
115	k79_55020
115	k79_47093
115	k79_90495
115	k79_67442
115	k79_75818
115	k79_53905
115	k79_8517
115	k79_48666
115	k79_30712
116	k79_51224
116	k79_5292
116	k79_69787
117	k79_93745
117	k79_21230
117	k79_47841
117	k79_96329
117	k79_52651
117	k79_76437
117	k79_24835
117	k79_35518
117	k79_78041
117	k79_38989
117	k79_75511
117	k79_71623
117	k79_60589
117	k79_19039
117	k79_31990
117	k79_30951
117	k79_93288
117	k79_25222
117	k79_30412
117	k79_46700
117	k79_15473
117	k79_40222
117	k79_1226
117	k79_80741
117	k79_4991
117	k79_65177
117	k79_68113
117	k79_89091
117	k79_31101
117	k79_84587
117	k79_93313
117	k79_34203
117	k79_14634
117	k79_96212
117	k79_2495
117	k79_68069
117	k79_35564
117	k79_29749
117	k79_86825
117	k79_6088
117	k79_75097
117	k79_54475
117	k79_15543
117	k79_26376
117	k79_17928
117	k79_27260
117	k79_64493
117	k79_47569
117	k79_32920
117	k79_27140
117	k79_62732
117	k79_16443
117	k79_50366
117	k79_80008
117	k79_45641
117	k79_24681
117	k79_38350
117	k79_7329
117	k79_31234
117	k79_92223
117	k79_58041
117	k79_3019
117	k79_15033
117	k79_88310
117	k79_47959
117	k79_87375
117	k79_40214
117	k79_7987
117	k79_89601
117	k79_62415
117	k79_20096
117	k79_49410
117	k79_90162
117	k79_71380
117	k79_36879
117	k79_25697
117	k79_94570
117	k79_10824
117	k79_92442
117	k79_21033
117	k79_14206
117	k79_44326
117	k79_86161
117	k79_94174
117	k79_45157
117	k79_63065
117	k79_78016
117	k79_42942
117	k79_91880
117	k79_2036
117	k79_67140
117	k79_82754
117	k79_42554
117	k79_10800
117	k79_2805
117	k79_74221
117	k79_46251
117	k79_81659
117	k79_55678
117	k79_77363
117	k79_93600
117	k79_2995
117	k79_26779
117	k79_52720
117	k79_72583
117	k79_36322
117	k79_85077
117	k79_28522
117	k79_65933
117	k79_12401
117	k79_62773
117	k79_50950
117	k79_90112
117	k79_3135
117	k79_24557
117	k79_49105
117	k79_78321
117	k79_96292
117	k79_12605
117	k79_1154
117	k79_34230
117	k79_81331
117	k79_5170
117	k79_93576
117	k79_49034
118	k79_16863
118	k79_47302
119	k79_34595
120	k79_66091
121	k79_85638
122	k79_95792
123	k79_54355
124	k79_594
125	k79_41575
125	k79_22668
125	k79_26620
125	k79_51353
125	k79_511
125	k79_87866
125	k79_17961
125	k79_76414
125	k79_78713
125	k79_78569
125	k79_50551
125	k79_63905
125	k79_23463
125	k79_61338
125	k79_15076
125	k79_22475
125	k79_29529
125	k79_23551
125	k79_3555
125	k79_6171
125	k79_97195
125	k79_47724
125	k79_89711
125	k79_3772
125	k79_91674
125	k79_38173
125	k79_63014
125	k79_10068
125	k79_31269
125	k79_59221
125	k79_86744
125	k79_88352
125	k79_37425
125	k79_43206
125	k79_59313
125	k79_25806
125	k79_8269
125	k79_76966
125	k79_41075
125	k79_43633
125	k79_56795
125	k79_12420
125	k79_85967
125	k79_65009
125	k79_96667
125	k79_2545
125	k79_82771
125	k79_15885
125	k79_11049
125	k79_2551
125	k79_77064
125	k79_45972
125	k79_23774
125	k79_64941
125	k79_64102
125	k79_41488
125	k79_28469
125	k79_33598
125	k79_45226
125	k79_33
125	k79_16688
125	k79_58870
125	k79_1319
125	k79_34887
125	k79_66974
125	k79_88604
125	k79_4609
125	k79_60838
125	k79_44386
125	k79_50153
125	k79_840
125	k79_91692
125	k79_50989
125	k79_66433
125	k79_33188
125	k79_84534
125	k79_13255
125	k79_91921
125	k79_12975
125	k79_65429
125	k79_8258
125	k79_32303
125	k79_78051
125	k79_65283
125	k79_31292
125	k79_64156
125	k79_71686
125	k79_22828
125	k79_76889
125	k79_23334
125	k79_73058
125	k79_60234
125	k79_97406
125	k79_80788
125	k79_74053
125	k79_95858
125	k79_50224
125	k79_43328
125	k79_27821
125	k79_55650
125	k79_62089
125	k79_1014
125	k79_92070
125	k79_8475
125	k79_38177
125	k79_3919
125	k79_26416
125	k79_83689
125	k79_43063
125	k79_11276
125	k79_10823
125	k79_15361
125	k79_71419
125	k79_17527
125	k79_92673
125	k79_41443
125	k79_72332
125	k79_11531
125	k79_63577
125	k79_747
125	k79_14957
125	k79_76538
125	k79_18155
125	k79_93039
125	k79_40487
125	k79_53651
125	k79_29910
125	k79_42271
125	k79_89052
125	k79_11811
125	k79_72773
125	k79_73068
125	k79_87184
125	k79_62228
125	k79_46223
125	k79_20736
125	k79_47980
125	k79_893
125	k79_93173
125	k79_7708
125	k79_84007
125	k79_19210
125	k79_4305
125	k79_21270
126	k79_80515
127	k79_43025
127	k79_38337
127	k79_60244
127	k79_38538
127	k79_3964
127	k79_26341
127	k79_1163
127	k79_90137
127	k79_32110
127	k79_4594
127	k79_51089
127	k79_41781
127	k79_4002
127	k79_61962
127	k79_94261
127	k79_26313
127	k79_10253
127	k79_7152
127	k79_80087
127	k79_25025
127	k79_16984
127	k79_29341
127	k79_43800
127	k79_37281
127	k79_7569
127	k79_32566
127	k79_87221
127	k79_85164
127	k79_72549
127	k79_26846
127	k79_12030
127	k79_36581
127	k79_18517
127	k79_35838
127	k79_76167
127	k79_68323
127	k79_77620
127	k79_74178
127	k79_1474
127	k79_75969
127	k79_2072
127	k79_16441
127	k79_83869
127	k79_76090
127	k79_10013
128	k79_56351
128	k79_78175
128	k79_20292
128	k79_21260
128	k79_52752
128	k79_7720
128	k79_44272
128	k79_85856
128	k79_30354
128	k79_92151
128	k79_78131
128	k79_96942
128	k79_8506
128	k79_81677
128	k79_4292
128	k79_4031
128	k79_47711
129	k79_57251
129	k79_33836
129	k79_49126
129	k79_39199
129	k79_19090
129	k79_68898
129	k79_34377
129	k79_94506
129	k79_93759
129	k79_12130
129	k79_29405
129	k79_54976
129	k79_75302
129	k79_17438
129	k79_61746
129	k79_35294
129	k79_3025
129	k79_78114
129	k79_34701
129	k79_12105
129	k79_17571
129	k79_87174
129	k79_37919
129	k79_96154
129	k79_74798
129	k79_41972
129	k79_66249
129	k79_92327
129	k79_30471
129	k79_46846
129	k79_70053
129	k79_37977
129	k79_23982
129	k79_29406
130	k79_21929
130	k79_38824
130	k79_52836
130	k79_39723
130	k79_43254
130	k79_19938
130	k79_8117
130	k79_85042
130	k79_9480
130	k79_70999
130	k79_89080
130	k79_43608
130	k79_41623
130	k79_66949
130	k79_23710
130	k79_51090
130	k79_26154
130	k79_29504
130	k79_58903
130	k79_809
130	k79_10514
130	k79_73760
130	k79_33400
130	k79_19593
130	k79_33091
130	k79_74356
130	k79_32473
130	k79_26128
130	k79_37465
130	k79_94478
130	k79_2234
130	k79_31840
130	k79_83324
130	k79_94058
130	k79_20764
130	k79_26670
130	k79_43353
130	k79_71720
130	k79_91064
130	k79_59643
130	k79_50790
130	k79_46350
130	k79_96940
130	k79_74251
130	k79_91090
130	k79_39889
130	k79_1884
130	k79_2744
130	k79_27007
131	k79_64674
131	k79_95900
131	k79_2420
131	k79_9216
131	k79_77106
131	k79_85631
131	k79_71363
131	k79_1144
131	k79_46806
131	k79_28067
131	k79_70205
131	k79_94674
131	k79_88776
131	k79_10225
131	k79_12955
131	k79_76729
131	k79_41717
131	k79_97191
131	k79_2129
131	k79_89462
131	k79_97255
131	k79_26251
131	k79_19263
131	k79_80953
131	k79_91283
131	k79_90936
131	k79_58781
131	k79_31932
131	k79_67852
131	k79_77687
131	k79_54593
131	k79_76171
131	k79_62902
131	k79_18159
131	k79_49370
131	k79_21990
131	k79_17340
131	k79_5126
131	k79_5152
131	k79_39637
131	k79_11724
131	k79_92119
131	k79_42698
131	k79_47753
131	k79_56844
131	k79_64539
131	k79_27103
131	k79_74943
131	k79_79792
131	k79_73484
131	k79_26983
131	k79_67218
131	k79_17481
131	k79_25852
131	k79_30755
131	k79_95272
131	k79_93023
131	k79_42011
131	k79_42651
131	k79_71508
131	k79_43421
131	k79_34711
132	k79_51453
132	k79_70018
133	k79_85791
133	k79_64592
133	k79_29006
133	k79_52362
133	k79_9103
133	k79_95462
133	k79_94029
133	k79_57691
133	k79_90187
133	k79_56253
133	k79_61098
133	k79_75376
133	k79_23139
134	k79_81164
135	k79_43252
135	k79_7295
135	k79_29254
135	k79_7881
135	k79_85408
135	k79_685
135	k79_23067
135	k79_10049
135	k79_60331
135	k79_82451
135	k79_65235
135	k79_2149
135	k79_28017
135	k79_63089
135	k79_81457
136	k79_21132
137	k79_57949
137	k79_7174
137	k79_74897
137	k79_65589
137	k79_16109
137	k79_29486
137	k79_53020
137	k79_89963
137	k79_51048
137	k79_60592
137	k79_64590
137	k79_96130
137	k79_40804
137	k79_7139
137	k79_38147
137	k79_30506
137	k79_61710
137	k79_25499
137	k79_66526
137	k79_6493
137	k79_57033
137	k79_94375
137	k79_79585
137	k79_57559
137	k79_59936
138	k79_4646
138	k79_3052
138	k79_25634
138	k79_74044
138	k79_89267
138	k79_72321
138	k79_91787
138	k79_87346
138	k79_51978
138	k79_8995
138	k79_12069
138	k79_81963
138	k79_65417
138	k79_77697
138	k79_41024
138	k79_59132
138	k79_55739
138	k79_71336
138	k79_18190
138	k79_11360
138	k79_90070
138	k79_12939
138	k79_20829
138	k79_69519
138	k79_21486
138	k79_10596
138	k79_34113
138	k79_90857
138	k79_83559
138	k79_86471
138	k79_89740
138	k79_32297
138	k79_60292
138	k79_77885
138	k79_97363
138	k79_41300
138	k79_13137
138	k79_9423
138	k79_85114
138	k79_68495
138	k79_86439
138	k79_53015
138	k79_3242
138	k79_35790
138	k79_39499
138	k79_80760
138	k79_59767
138	k79_10493
138	k79_26301
138	k79_65410
139	k79_35111
139	k79_81093
139	k79_74809
139	k79_86877
139	k79_75226
139	k79_35912
139	k79_6346
139	k79_51762
139	k79_59376
139	k79_49874
139	k79_16813
139	k79_74361
140	k79_76452
141	k79_96619
141	k79_5388
141	k79_97227
141	k79_56838
141	k79_33160
141	k79_43123
141	k79_58183
141	k79_31516
141	k79_67198
141	k79_94026
141	k79_32002
141	k79_54212
141	k79_70271
141	k79_48106
141	k79_37008
141	k79_167
141	k79_27106
141	k79_40911
141	k79_24334
141	k79_7189
142	k79_57387
142	k79_45679
142	k79_92972
142	k79_93050
142	k79_91456
142	k79_44101
142	k79_40970
142	k79_73150
142	k79_67327
142	k79_31412
142	k79_29410
142	k79_42969
142	k79_68032
142	k79_44660
142	k79_10649
142	k79_59525
142	k79_84665
142	k79_80143
142	k79_16861
142	k79_33695
142	k79_54823
142	k79_58142
142	k79_21111
143	k79_28203
143	k79_13284
143	k79_68251
143	k79_3336
143	k79_1899
143	k79_35083
144	k79_50899
144	k79_88907
144	k79_45760
144	k79_79947
144	k79_27449
144	k79_68142
144	k79_51952
144	k79_30371
144	k79_2728
144	k79_45696
144	k79_13512
144	k79_48340
144	k79_34615
144	k79_16264
144	k79_4075
144	k79_5688
144	k79_7336
144	k79_33394
144	k79_53331
144	k79_94365
144	k79_12194
145	k79_3997
146	k79_82706
146	k79_56317
146	k79_19493
146	k79_92379
146	k79_45155
147	k79_68875
147	k79_9537
147	k79_40798
147	k79_19793
147	k79_4065
147	k79_12922
147	k79_63173
147	k79_4443
147	k79_45006
147	k79_39913
147	k79_25280
147	k79_10893
147	k79_48252
147	k79_51418
147	k79_49150
147	k79_68214
147	k79_78793
147	k79_32636
147	k79_69885
147	k79_82175
147	k79_31280
147	k79_82552
147	k79_86570
147	k79_89622
147	k79_56179
147	k79_23371
147	k79_89187
148	k79_19641
148	k79_52803
148	k79_16930
148	k79_4449
148	k79_45227
148	k79_49535
148	k79_86961
148	k79_6194
148	k79_82851
148	k79_72834
148	k79_29806
148	k79_51993
148	k79_90553
148	k79_28362
149	k79_61940
150	k79_70158
150	k79_96790
150	k79_6168
150	k79_79259
150	k79_11544
150	k79_20741
150	k79_90578
150	k79_35555
150	k79_44672
150	k79_56155
150	k79_8038
150	k79_4989
150	k79_22498
150	k79_64236
150	k79_39684
150	k79_91537
150	k79_68779
150	k79_73766
151	k79_75285
151	k79_1295
151	k79_491
151	k79_20918
151	k79_5463
151	k79_61763
151	k79_9506
151	k79_30893
151	k79_58817
151	k79_89812
151	k79_81379
151	k79_11160
151	k79_70223
151	k79_62779
151	k79_83353
151	k79_94011
151	k79_73494
152	k79_7658
152	k79_7785
152	k79_81102
152	k79_85970
152	k79_26232
152	k79_63270
152	k79_17498
152	k79_52717
152	k79_91234
152	k79_89865
152	k79_29426
152	k79_16648
152	k79_16148
152	k79_45713
153	k79_56797
153	k79_26212
153	k79_58467
153	k79_45019
153	k79_95107
153	k79_16950
153	k79_69725
153	k79_68984
153	k79_69139
153	k79_47039
153	k79_94171
153	k79_72820
153	k79_88865
153	k79_51513
153	k79_50485
153	k79_3508
153	k79_41181
153	k79_70435
153	k79_62651
153	k79_47658
153	k79_35869
153	k79_78207
153	k79_28063
153	k79_63797
153	k79_76678
153	k79_3103
153	k79_88153
153	k79_25718
153	k79_65528
153	k79_2486
153	k79_15318
153	k79_24475
153	k79_19395
153	k79_62251
153	k79_86596
153	k79_61297
153	k79_70631
153	k79_61394
153	k79_75082
153	k79_29036
153	k79_43217
154	k79_37491
154	k79_20343
154	k79_93687
154	k79_67471
154	k79_17806
155	k79_58420
155	k79_41537
156	k79_55487
156	k79_68093
156	k79_82358
156	k79_43810
156	k79_34606
156	k79_48798
156	k79_18134
156	k79_57188
157	k79_43414
158	k79_87334
159	k79_45048
159	k79_82254
159	k79_65150
159	k79_69857
159	k79_60255
159	k79_97118
159	k79_5751
160	k79_10539
161	k79_39971
162	k79_63348
163	k79_72062
163	k79_40469
163	k79_23649
163	k79_5556
164	k79_31355
164	k79_63985
164	k79_9122
164	k79_35103
164	k79_11233
164	k79_79519
164	k79_42085
164	k79_785
164	k79_23789
164	k79_3146
164	k79_43818
164	k79_75214
164	k79_55251
164	k79_90983
164	k79_73505
164	k79_94625
164	k79_39460
164	k79_24124
164	k79_2342
164	k79_6947
164	k79_55862
164	k79_32069
164	k79_36410
164	k79_86557
164	k79_45874
165	k79_1579
165	k79_40303
165	k79_80733
165	k79_68201
165	k79_96277
165	k79_56005
165	k79_24853
165	k79_44643
165	k79_15656
165	k79_88906
165	k79_58178
165	k79_67213
165	k79_22685
165	k79_95903
165	k79_25088
165	k79_38545
165	k79_73899
165	k79_35080
166	k79_63153
167	k79_43234
168	k79_24820
169	k79_7104
169	k79_62081
169	k79_20299
169	k79_38493
169	k79_60058
169	k79_49948
170	k79_85623
170	k79_67071
170	k79_43782
170	k79_1392
170	k79_7578
170	k79_24024
170	k79_66494
170	k79_288
170	k79_10987
170	k79_75168
170	k79_23828
170	k79_43854
170	k79_74952
170	k79_83840
170	k79_21854
170	k79_26887
170	k79_38397
170	k79_64964
170	k79_35906
170	k79_95470
170	k79_45268
170	k79_10542
170	k79_33719
170	k79_50356
170	k79_96584
170	k79_536
170	k79_39633
170	k79_8621
170	k79_70364
170	k79_88038
170	k79_46525
170	k79_90221
170	k79_80035
170	k79_51458
171	k79_40341
171	k79_41070
171	k79_3533
171	k79_55428
171	k79_36349
171	k79_46577
171	k79_42706
171	k79_54789
171	k79_73185
171	k79_40043
171	k79_32921
171	k79_37020
171	k79_48661
171	k79_60930
171	k79_71177
171	k79_86612
171	k79_66312
171	k79_19823
171	k79_30854
171	k79_77247
171	k79_55671
171	k79_43076
171	k79_55124
171	k79_43599
171	k79_81562
171	k79_9744
171	k79_56429
171	k79_63766
171	k79_364
171	k79_28696
171	k79_30973
171	k79_70730
171	k79_25250
171	k79_62507
171	k79_21088
171	k79_18467
171	k79_45047
171	k79_89332
171	k79_82612
172	k79_8432
172	k79_47090
172	k79_46212
172	k79_33816
173	k79_50568
173	k79_78959
173	k79_55874
173	k79_29189
173	k79_95676
173	k79_70222
173	k79_17082
173	k79_79205
173	k79_93098
173	k79_7739
173	k79_7673
173	k79_23412
173	k79_41304
173	k79_8959
173	k79_70216
173	k79_73747
173	k79_71858
173	k79_61572
173	k79_15321
173	k79_43352
173	k79_23477
173	k79_748
173	k79_53234
173	k79_62390
173	k79_64311
173	k79_86883
173	k79_4738
174	k79_87524
175	k79_50780
175	k79_29525
176	k79_85808
177	k79_67970
177	k79_21280
177	k79_91391
177	k79_41579
177	k79_56767
178	k79_29906
179	k79_2399
179	k79_26864
179	k79_40293
179	k79_92813
179	k79_66349
179	k79_40299
179	k79_33981
180	k79_150
180	k79_62671
180	k79_22393
180	k79_94677
180	k79_58586
181	k79_29796
182	k79_89935
182	k79_59085
182	k79_997
182	k79_14714
182	k79_70729
182	k79_27195
182	k79_82648
182	k79_71939
183	k79_18445
183	k79_13045
183	k79_28083
184	k79_70753
185	k79_8775
185	k79_63758
185	k79_44662
185	k79_87048
185	k79_66855
186	k79_30546
187	k79_3545
188	k79_24000
189	k79_84801
190	k79_8705
191	k79_39028
191	k79_77214
191	k79_84091
191	k79_77536
191	k79_14129
191	k79_81097
191	k79_64792
191	k79_56514
191	k79_47826
191	k79_43584
191	k79_78214
191	k79_14048
191	k79_58344
191	k79_11365
191	k79_84314
191	k79_49786
191	k79_51874
191	k79_44163
191	k79_81691
191	k79_29299
191	k79_9920
191	k79_29372
191	k79_65905
191	k79_80065
191	k79_86642
191	k79_92408
191	k79_52600
191	k79_90254
191	k79_63644
191	k79_40828
191	k79_30584
191	k79_4730
191	k79_6562
191	k79_68997
191	k79_62444
191	k79_81958
191	k79_16918
191	k79_46976
191	k79_35344
191	k79_49747
192	k79_38291
193	k79_48694
193	k79_32413
193	k79_45211
193	k79_6405
193	k79_36720
194	k79_35543
195	k79_3444
195	k79_96606
195	k79_67075
195	k79_26545
195	k79_50337
195	k79_22384
195	k79_83147
196	k79_15290
196	k79_81085
196	k79_30924
196	k79_64806
196	k79_75682
196	k79_63896
196	k79_25732
196	k79_66781
196	k79_32099
196	k79_78923
196	k79_70061
196	k79_58704
197	k79_71242
197	k79_73797
197	k79_85309
197	k79_84021
197	k79_29472
197	k79_82613
197	k79_79313
197	k79_78031
197	k79_70835
197	k79_83547
197	k79_37234
197	k79_84769
197	k79_21881
197	k79_96999
197	k79_68618
198	k79_16121
198	k79_87551
198	k79_73764
198	k79_30871
198	k79_60957
199	k79_6030
199	k79_56040
199	k79_86152
199	k79_24674
199	k79_95043
199	k79_71139
199	k79_37978
199	k79_42527
199	k79_36559
199	k79_2065
200	k79_20543
200	k79_90504
200	k79_27003
200	k79_56853
200	k79_17684
200	k79_17181
200	k79_64009
201	k79_67229
201	k79_11385
201	k79_43723
201	k79_4272
201	k79_60907
201	k79_86388
201	k79_59988
201	k79_95796
201	k79_72759
202	k79_70108
202	k79_19300
202	k79_75751
202	k79_53978
202	k79_37865
202	k79_23382
203	k79_93433
204	k79_28863
205	k79_26495
206	k79_70694
206	k79_8670
206	k79_48970
206	k79_61830
206	k79_91209
207	k79_84943
207	k79_62287
207	k79_31505
207	k79_78655
208	k79_85132
208	k79_33625
208	k79_24448
208	k79_68810
209	k79_40027
210	k79_19242
211	k79_94830
212	k79_36070
212	k79_62574
212	k79_63879
212	k79_3662
212	k79_97309
212	k79_68744
212	k79_39062
212	k79_64634
212	k79_83123
212	k79_62518
212	k79_69092
212	k79_55903
212	k79_1361
212	k79_40921
212	k79_90574
212	k79_16479
212	k79_32827
212	k79_77142
212	k79_64070
212	k79_21070
212	k79_844
212	k79_34383
212	k79_19895
212	k79_19270
212	k79_95767
212	k79_2375
212	k79_81783
212	k79_56889
212	k79_81412
212	k79_67909
213	k79_44376
214	k79_20803
215	k79_24396
215	k79_29282
215	k79_45637
215	k79_77726
215	k79_90811
215	k79_61241
216	k79_97335
217	k79_93818
218	k79_59951
219	k79_49473
219	k79_47720
219	k79_27333
219	k79_52522
219	k79_63471
219	k79_51575
219	k79_5063
219	k79_58608
219	k79_84096
219	k79_85877
219	k79_87115
219	k79_79627
219	k79_76782
219	k79_35530
219	k79_43689
219	k79_1030
219	k79_50372
219	k79_55187
219	k79_39986
219	k79_53677
219	k79_92565
219	k79_89137
219	k79_12154
219	k79_24547
219	k79_77639
219	k79_45600
219	k79_43751
219	k79_77653
219	k79_91446
219	k79_35022
219	k79_4243
219	k79_91532
219	k79_70783
219	k79_51050
219	k79_62944
219	k79_82095
219	k79_20645
219	k79_88247
219	k79_12118
219	k79_38000
219	k79_2693
219	k79_1794
219	k79_72531
219	k79_55729
219	k79_91353
219	k79_12911
219	k79_7824
219	k79_24308
219	k79_12503
219	k79_65635
219	k79_74081
219	k79_8232
219	k79_76319
219	k79_88115
219	k79_15029
219	k79_15891
219	k79_28268
219	k79_9878
219	k79_11031
219	k79_33072
219	k79_78112
219	k79_2119
219	k79_62214
219	k79_22521
219	k79_74767
219	k79_54046
219	k79_78416
219	k79_41123
219	k79_19045
219	k79_63598
219	k79_71406
219	k79_75122
219	k79_1234
219	k79_74480
219	k79_2969
219	k79_70204
219	k79_12996
219	k79_39415
219	k79_77200
219	k79_36933
219	k79_89712
219	k79_35109
219	k79_38974
219	k79_52716
219	k79_68343
219	k79_39424
219	k79_28535
219	k79_47205
219	k79_23324
219	k79_12027
219	k79_46004
219	k79_88455
219	k79_11071
219	k79_51236
219	k79_12921
219	k79_16021
219	k79_32175
219	k79_46465
219	k79_70094
219	k79_36002
219	k79_9204
219	k79_53518
219	k79_52331
219	k79_18324
219	k79_84491
219	k79_16028
219	k79_2479
219	k79_61892
219	k79_15128
219	k79_37072
219	k79_68263
219	k79_78075
219	k79_33758
219	k79_77638
219	k79_51803
219	k79_966
219	k79_14227
219	k79_69033
219	k79_24843
219	k79_94374
219	k79_3902
219	k79_60713
219	k79_55634
219	k79_6602
219	k79_43893
219	k79_72700
219	k79_22904
219	k79_30635
219	k79_30004
219	k79_56671
219	k79_51520
219	k79_59924
219	k79_51240
219	k79_28075
219	k79_39754
219	k79_8463
219	k79_5014
219	k79_85094
219	k79_47084
219	k79_53182
219	k79_8573
219	k79_14468
219	k79_69569
219	k79_5745
219	k79_51469
219	k79_38293
219	k79_67862
219	k79_82251
219	k79_11738
219	k79_61422
219	k79_17211
219	k79_46000
219	k79_23365
219	k79_72816
219	k79_49368
219	k79_36804
219	k79_50662
219	k79_55019
219	k79_5329
219	k79_42992
219	k79_67655
219	k79_83534
219	k79_2049
219	k79_10281
219	k79_76849
219	k79_629
219	k79_30792
219	k79_72350
219	k79_43338
219	k79_36822
219	k79_69490
219	k79_20925
219	k79_40847
219	k79_73885
219	k79_53528
219	k79_67994
219	k79_60822
219	k79_85492
219	k79_32108
219	k79_25708
219	k79_80358
219	k79_21293
219	k79_85881
219	k79_93609
219	k79_93867
219	k79_94283
219	k79_60526
219	k79_52083
219	k79_15592
219	k79_15999
219	k79_64285
219	k79_20424
219	k79_68545
