contigs	predictions
k79_94463	2;976;200643;171549;815;909656;387090
k79_82741	2;1239;186801;186802;216572;216851;853
k79_94464	2;1239;186801;186802;186806;1730;39496
k79_82742	2;1239;186801;3085636;186803;572511;2479767
k79_82743	2;1239;186801;3085636;186803;2569097;39488
k79_58783	
k79_9936	2;1239;186801;3085636;186803;207244;649756
k79_58784	2;1239;186801;186802;216572;2892397;2714358
k79_94465	2;976;200643;171549;815;909656;821
k79_82744	2;201174;1760;85012;83676;83677;2021
k79_58785	2;1239;186801;3085636;186803;1766253;39491
k79_33962	2;1239;186801;3085636;186803;841;301301
k79_9937	2;201174;1760;85004;31953;1678;1686
k79_58786	
k79_33963	2;1239;186801;3085636;186803;1766253;39491
k79_58787	
k79_9938	2;1239;186801;3085636;186803;572511;1322;537007
k79_33964	2;1239;909932;1843488;909930;33024;33025
k79_70303	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58788	
k79_22031	2;976;200643;171549;815;816;820
k79_22032	
k79_9939	2;976;200643;171549;815;909656;821
k79_94466	2;1239;186801;186802;216572;1263;657323
k79_33965	2;976;200643;171549;171550;239759
k79_22033	2;1239;186801;3085636;186803;2316020;33039;657313
k79_70304	2;1239;186801;3085636;186803;572511
k79_22034	2;1239;186801;3085636;186803;2569097;39488
k79_70305	2;976;200643;171549;815;816;47678
k79_46768	131567
k79_33966	2;1239;186801;3085636;186803;2569097;39488
k79_22035	2;976;200643;171549;815;909656;821
k79_9940	
k79_58789	2;976;200643;171549;815;816;28111
k79_46769	2;976;200643;171549;2005525;375288;46503
k79_22036	2;976;200643;171549;2005525;375288
k79_58790	
k79_70306	2;1239;186801;3085636;186803;207244;649756
k79_33967	2;74201;203494;48461;1647988;239934;239935
k79_58791	2;1239;186801;3085636;186803;572511
k79_46770	2;976;200643;171549;815;816;28111
k79_33968	2;1239;186801;186802;216572;216851;2646395
k79_33969	2;1239;186801;186802;216572;216851;853;657322
k79_22037	2;1239;186801;186802;216572;292632;214851
k79_46771	
k79_33970	
k79_58792	
k79_94467	2;1239;186801
k79_22038	2157;28890;183925;2158;2159;2172;2173
k79_33971	2;201174;84998;1643822;1643826;447020;2707299
k79_9941	2;1239;186801;3085636;186803;189330;88431
k79_9942	2;1239;186801;186802;216572;216851;853
k79_94468	
k79_58793	2;1239;186801;3085636;186803;189330;88431
k79_33972	
k79_94469	
k79_33973	2;1239;186801;186802;216572;292632;214851
k79_46772	2;1239;186801;3085636;186803;207244;649756
k79_33974	
k79_46773	
k79_58794	2;976;200643;171549;2005525;375288
k79_46774	2;201174;84998;1643822;1643826
k79_58795	
k79_46775	2;1239;526524;526525;2810280;2678885;1982626
k79_22039	2;201174;1760
k79_33975	2;201174;1760;85004;31953;1678;1680
k79_22040	2;1239;186801;3085636;186803;207244;649756
k79_46776	
k79_22041	2;1239;186801;3085636;186803;1766253;39491
k79_9943	2;1239;186801;3085636;186803;572511;418240;1121115
k79_46777	2;1239;186801;186802;31979;1485
k79_58796	
k79_46778	2;74201;203494;48461;1647988;239934;239935
k79_58797	2;976;200643;171549;2005525;375288;46503
k79_9944	2;1239;91061;1385
k79_46779	2;1239;186801;3085636;186803;33042;410072
k79_58798	2;976;200643;171549;815;909656;821
k79_9945	2;1239;186801;186802;216572;2172004;2108523
k79_9946	2;201174;1760;85004;31953;1678
k79_33976	2;1239;186801;3085636;186803;572511;2479767
k79_33977	
k79_58799	
k79_58800	
k79_46780	2;201174;1760;85010;2070;1813;1814;1068978
k79_58801	
k79_22042	2;976;200643;171549;815;909656
k79_46781	
k79_82745	2;976;200643;171549;815;816;162156
k79_82746	2;1239;186801;3085636;186803;2316020;46228;471875
k79_22043	2;201174;1760;85004;31953;1678;1686
k79_46782	2;1239;186801;3085636;186803;2569097;39488
k79_22044	2;1239;186801;3085636;186803;189330;39486
k79_46783	
k79_46784	
k79_46785	2;1239;186801;3085636;186803;2569097;39488
k79_82747	2;976;200643;171549;2005525;375288;823
k79_22045	2;976;200643;171549;815;909656;821
k79_70307	2;1224;28211;356;69277;28100;1867719
k79_58802	2;1239;186801;3085636;186803;189330;88431
k79_22046	
k79_58803	
k79_58804	
k79_22047	2;1239;186801;3085636;186803;207244;649756;649757
k79_46786	2157;28890;183925;2158;2159;2172;2173
k79_22048	2;976;200643;171549;815;909656;821
k79_9947	2;74201;203494;48461;1647988;239934;239935
k79_58805	
k79_46787	
k79_33978	2;1239;186801;3085636;186803;33042;410072
k79_82748	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58806	
k79_9948	
k79_22049	2;1239;186801;3085636;186803;189330;39486
k79_22050	2157;28890;183925;2158;2159;2172;2173
k79_46788	2;1239;526524;526525;2810280;2678885;1982626
k79_58807	2;1239;186801;186802;216572;216851;853
k79_82749	
k79_46789	
k79_82750	2;1239;186801;3085636;186803;189330;88431
k79_33979	2;201174;1760;85004;31953;1678;1680
k79_33980	
k79_82751	2;976;200643;171549;2005525;375288;823
k79_22051	2;976;200643;171549;815;909656;821
k79_22052	2;1239;186801;3085636;186803;572511
k79_82752	2;1239;186801;3085636;186803;1766253;39491;657317
k79_46790	2;1239
k79_22053	2;976;200643;171549;815;909656;376805;667015
k79_46791	2;1239;909932;1843488;909930;33024;33025
k79_82753	
k79_9949	2;1239;186801;3085636;186803;572511;418240;1121115
k79_46792	
k79_82754	
k79_46793	2;976;200643;171549;815;909656;821
k79_82755	
k79_70308	
k79_9950	2;1239;186801;3085636;186803;189330;39486
k79_82757	
k79_70309	
k79_9951	2;74201;203494;48461;1647988;239934;239935
k79_33981	2;976;200643;171549;815;909656;387090
k79_70310	2;976;200643;171549;2005525;375288;823
k79_58808	
k79_33982	
k79_70311	2;976;200643;171549;2005525;375288
k79_58809	
k79_33983	2;1239;186801;186802;216572;292632;214851
k79_82758	2;1224;28216;80840;80864;283;379895
k79_33984	
k79_46794	2;976;200643;171549;2005525;375288;823
k79_70312	2;1239;526524;526525;2810280;2678885;1982626
k79_82759	2;976;200643;171549;815;909656;821
k79_70313	2;1239;186801;3085636;186803;2569097;39488
k79_70314	2;1239;91061;1385;186817;2837506;3082444
k79_82760	
k79_70315	
k79_70316	
k79_82761	2;1239;186801;3085636;186803;1766253;39491
k79_46795	2;1239;186801;3085636;186803;2316020;33039;657313
k79_94470	2;976;200643;171549;171550;239759;2585118
k79_70317	2;1239;186801;3085636;186803;189330;88431
k79_82762	
k79_9952	2;1239;186801;3085636;186803;2569097;39488
k79_46796	2;1239;186801;3085636;186803;207244;649756
k79_94471	2;1224;28216;80840;119060;32008;152480
k79_9953	2;74201;203494;48461;1647988;239934;239935
k79_82763	2157;28890;183925;2158;2159;2172;2173
k79_33985	2;976;200643;171549;815;909656;821
k79_9954	2;976;200643;171549;815;909656
k79_70318	2157;28890;183925;2158;2159;2172;2173
k79_33986	2;976;200643;171549;2005525;375288;823
k79_46797	2;1239;186801;186802;216572;2892396;2714355
k79_70319	
k79_94472	2;976;200643;171549;2005525;375288;823
k79_22054	2;976;200643;171549;815;816;162156
k79_82764	2;976;200643;171549;2005525;375288;823
k79_70320	
k79_33987	2;1239;186801;3085636;186803;2316020;33039;657313
k79_70321	2;1239;186801;3085636;186803;2569097;39488
k79_82765	2;1239;186801;3085636;186803;2569097;39488
k79_82766	2;1239;186801;3085636;186803;248744;168384;478749
k79_82767	2;1239;186801;3085636;186803;2569097;39488
k79_46798	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58810	2;1239;186801;3085636;186803;572511;2479767
k79_82768	2;1239;186801;3085636;186803;572511;418240;1121115
k79_22055	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58811	
k79_70322	2;1239;186801;3085636;186803;2569097;39488
k79_82769	2;1239;186801;3085636;186803;2316020;33039;657313
k79_46799	2;976;200643;171549;2005525;375288
k79_82770	2;1239;186801;3085636;186803;572511;40520;411459
k79_70323	2;976;200643;171549;815;816;28111
k79_46800	
k79_94473	2;74201;203494;48461;1647988;239934;239935
k79_82771	2;1239;186801;3085636;186803;2316020;33039;657313
k79_46801	
k79_9955	2;1239;186801;3085636;186803;33042;410072
k79_94474	
k79_58812	
k79_46802	2;1239;186801;3085636;186803;33042;410072
k79_94475	2;1239;186801;3085636;186803;207244;649756
k79_9956	
k79_9957	
k79_94476	2;1239
k79_46803	2;976;200643;171549;815;816;28111
k79_70324	
k79_94477	2;1239;186801;3085636;186803;207244;649756
k79_58814	2;1239;186801;186802;216572;216851;411483
k79_94478	
k79_82772	2;976;200643;171549;2005525;375288;823
k79_58815	2;201174;1760;85004;31953;1678;1686;630129
k79_94479	
k79_46804	2157;28890;183925;2158;2159;2172;2173
k79_9958	2;1239;186801;186802;216572;216851;853;718252
k79_94480	2;976;200643;171549;815;909656;821
k79_70325	2;1239;526524;526525;2810280;2678885;1982626
k79_9959	
k79_94481	2;1239;186801;3085636;186803;207244;649756
k79_70326	
k79_9960	
k79_82773	
k79_94482	
k79_9961	
k79_58816	2;976;200643;171549;815;909656;821
k79_70328	2;1239;186801;3085636;186803;572511;40520;411459
k79_33988	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58817	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58818	
k79_9962	
k79_46805	2;1239;186801;3085636;186803;1766253;39491;657318
k79_82774	2;1239;186801;3085636;186803;572511
k79_94483	2;1239;186801;3085636;186803;207244;649756
k79_58819	2;976;200643;171549;815;816;674529
k79_70329	
k79_9963	2;976
k79_82775	2;201174;1760;85004;31953;1678;1686;630129
k79_94484	
k79_46806	2;1239;186801;3085636;186803;33042;410072
k79_58820	2;1239;186801;186802;216572;2892396;2714353
k79_9964	
k79_82776	
k79_70330	
k79_33989	2;976;200643;171549;2005525;375288;823
k79_58821	
k79_9965	
k79_70331	2;1239;186801;186802;216572;216851
k79_82777	2;1239;186801;3085636;186803;572511;40520;411459
k79_22056	2
k79_33990	
k79_82778	2;1239;186801;186802;216572;216851
k79_22057	2;976;200643;171549;815;909656;821
k79_46807	2;976;200643;171549;815;909656;821
k79_94485	
k79_22058	
k79_46808	2;1239;186801;3085636;186803;207244;649756
k79_94486	
k79_22059	2;976;200643;171549;815;816;28111
k79_33991	2;1239;186801;3085636;186803;189330;88431
k79_94487	
k79_46809	2;976;200643;171549;815;909656;376805;667015
k79_33992	2;1239;186801;3085636;186803;2569097;39488
k79_58822	2;1239;186801;3085636;186803;207244;649756
k79_9966	2;1239;909932;1843488;909930;33024;33025
k79_22060	2;1239;186801;186802;186806;1730;39496
k79_33993	2;976;200643;171549;2005525;375288;46503
k79_70332	2157;28890;183925;2158;2159;2172;2870563
k79_46810	2;1239;186801;3085636;186803;2719313;333367;518636
k79_58823	
k79_33994	2;1239;186801;3085636;186803;2569097;39488
k79_82779	
k79_33995	2;976;200643;171549
k79_70333	2;1239;186801;3085636;186803;2316020;33039
k79_94488	2;976;200643;171549;171552;838;28131
k79_9967	2;1239;186801;3085636;186803;841;301301
k79_33996	
k79_58824	2;976;200643;171549;815;909656;821
k79_22061	2;1239;526524;526525;2810280;2678885;1982626
k79_82780	
k79_46811	2;976;200643;171549;2005525;375288
k79_33997	2;976;200643;171549;815;816;818
k79_9968	2;1239;186801;3085636;186803;2569097;39488
k79_33998	2;1239;186801;3085636;186803;2569097;39488
k79_58825	2;1239;186801;3085636;186803;207244;649756
k79_70334	2;976;200643;171549;815
k79_46812	2;74201;203494;48461;1647988;239934;239935
k79_58826	2;1239;186801;3085636;186803;2569097;39488
k79_33999	2;1239;186801;3085636;186803;2316020;33039
k79_46813	2;1239;186801;186802;216572;2892396;2714353
k79_34000	
k79_58827	2;976;200643;171549;815;816;47678
k79_34001	2;1239;186801;3085636;186803;2316020;33039
k79_9969	2;1239;186801;186802;216572;1905344;1550024
k79_94489	2;1239;526524;526525;2810280;2678885;1982626
k79_58828	2;976;200643;171549;815;816;28111
k79_70335	2157;28890;183925;2158;2159;2172;2173
k79_58829	2;976;200643;171549;815;909656
k79_94490	
k79_70336	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58830	2;976;200643;171549;2005525;375288
k79_34002	2;1239;909932;1843488;909930;33024;33025
k79_82781	2;1239;186801;3085636;186803;2316020;33039;657313
k79_94491	
k79_70337	2;1239;186801;3085636;186803;1766253;39491
k79_94492	2;1239;186801;3085636;186803;572511;418240;1121115
k79_82782	2;976;200643;171549;2005525;375288;823
k79_9970	2;976;117747;200666;84566;423349;398049
k79_58831	
k79_46814	2;976;200643;171549;2005525;375288;46503
k79_70338	2;976;200643;171549;815;909656;821
k79_82783	2;1239;186801;3085636;186803;189330;88431
k79_58832	2;1239;186801;3085636;186803;207244;649756;649757
k79_22062	2;1239;186801;3085636;186803;189330;88431
k79_9971	
k79_94493	2;1239;186801;3085636;186803;2569097;39488
k79_9972	2;1239;186801;186802;216572;2892396;2714353
k79_70339	2;1239;186801;3085636;186803;189330;88431
k79_9973	
k79_34003	2;1239;186801;3085636;186803;2316020;33039;657313
k79_82784	2;976;200643;171549;815;909656;821
k79_58833	2;74201;203494;48461;1647988;239934;239935
k79_9974	
k79_22063	2;1239;186801;3085636;186803;1766253;39491;657317
k79_82785	2;1239;186801;3085636;186803;2569097;39488
k79_58834	2;74201;203494;48461;1647988;239934;239935
k79_82786	2;1239;186801;3085636;186803;2569097;39488
k79_34005	
k79_22065	
k79_82787	2;1239;186801;3085636;186803;33042;410072
k79_58835	
k79_9975	
k79_46815	2;976;200643;171549;815;909656;821
k79_22066	2;1239;186801;3085636;186803;189330;39486
k79_9976	2;201174;1760;85004;31953;1678;1680
k79_9977	2;1239;186801;3085636;186803;1766253;39491;657317
k79_58836	
k79_22067	2;1239;186801;3085636;186803;1766253;39491
k79_34006	
k79_9978	
k79_34007	
k79_9979	2;1239;186801;3085636;186803;189330;88431
k79_46816	2;976;200643;171549;2005525;375288;823
k79_94494	2;1239;186801;3085636;186803;1766253;39491
k79_34008	
k79_9980	2;1239;186801;3085636;186803;189330;88431
k79_22068	2;1239;186801;3085636;186803;2569097;39488
k79_46817	2;1239;186801;3085636;186803;189330;88431
k79_34009	2;1239;186801;3085636;186803;189330;39486
k79_94495	2;1239;186801;3085636;186803;207244;649756
k79_70340	2;976;200643;171549;171550;239759;2364787
k79_46818	2;74201;203494;48461;1647988;239934;239935
k79_9981	
k79_82788	
k79_46819	
k79_58837	2;976;200643;171549;2005525;375288;823
k79_82789	2;201174;1760;85004;31953;1678;1686
k79_22069	2;1239;186801;3085636;186803;189330;39486
k79_34010	2;976;200643;171549;815;816;818
k79_94496	
k79_58838	2;1224;1236;72273;135616;28884;265883
k79_82790	2;1239;186801;3085636;186803;2316020;46228;471875
k79_9982	2;976;200643;171549;815;816;818
k79_22070	2;1239;186801;3085636;186803;2316020;46228;471875
k79_94497	2;976;200643;171549;815;909656;821
k79_82791	2;976;200643;171549;815;909656;821
k79_82792	2;976;200643;171549;815;816;28111
k79_34011	2;1239;186801;3085636;186803;2316020;33039;657313
k79_70341	2;976;200643;171549;2005525;375288;823
k79_58839	2;1239;186801;3085636;186803;2944152;2763670
k79_82793	2;1224;28216
k79_70342	2;1239;909932;1843488;909930;33024;33025
k79_94498	
k79_58840	2;1239;186801;3085636;186803;189330;39486
k79_9983	2;976;200643;171549;815;909656;821
k79_34012	
k79_58841	2;976;200643;171549;815;816;28111
k79_82794	2;976;200643;171549;815;909656;821
k79_34013	2;201174;1760;85004;31953;1678;1680
k79_22071	2;1239;186801;3085636;186803;1766253;39491
k79_82795	
k79_22072	2;976;200643;171549;815;909656;821
k79_70343	2;976;200643;171549;2005525;375288;823
k79_82796	2;976;200643;171549;815;909656;821
k79_9984	
k79_22073	2;1239;186801;3085636;186803;207244;649756
k79_70344	
k79_9985	2;1239;186801;186802;186806;1730;39496
k79_70345	2;1239;186801;186802;216572;946234;292800
k79_58842	
k79_9986	
k79_82797	2;976;200643;171549;815;909656;821
k79_70346	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58843	2;976;200643;171549;171550;239759;2364787
k79_22074	2;201174;1760;85004;31953;1678;1680
k79_58844	
k79_82798	2;1239;186801;3085636;186803;572511;418240;1121115
k79_70347	2;1239;186801;3085636;186803;207244;649756
k79_58845	2;1239;186801;3085636;186803;2569097;39488
k79_70348	2;976;200643;171549;815;909656;821
k79_58846	2;1239;186801;3085636;186803;189330;39486
k79_82799	2;1239;186801;186802;216572;216851
k79_22075	2;1239;186801;3085636;186803;2316020;46228;471875
k79_22076	
k79_82800	2;1239;186801;3085636;186803;2316020;33039;657313
k79_22077	2;1239;186801;186802
k79_82801	2;1239;186801;186802;216572;2834348;2666138
k79_22078	2;976;200643;171549;815;909656;821
k79_58847	
k79_82802	
k79_58848	2;1239;186801;3085636;186803;2316020;46228;471875
k79_22079	
k79_82803	
k79_9987	2;1239;186801;186802;216572;216851;3030639
k79_22080	2;1239;186801;3085636;186803;2316020;33039
k79_58849	2;976;200643;171549;815;816;28111
k79_82804	2;1239;186801;3085636;186803;572511;418240;1121115
k79_94499	2;1239;186801;3085636;186803;207244;649756;649757
k79_9988	
k79_58850	2;1239;186801;186802;216572;216851;411483
k79_94500	2;1239;186801;3085636;186803;207244;649756
k79_82805	2;1239;526524;526525;2810280;2678885;1982626
k79_70349	2;1239;186801;3085656;3085657;2039302;1981510
k79_82806	2;976;200643;171549;815;909656;821
k79_70350	2;1239
k79_82807	2;976;200643;171549;815;816;28111
k79_82808	2;1239;186801;3085636;186803;1766253;39491
k79_94501	2;1239;186801;3085636;186803;33042;410072
k79_70351	2;1239;186801;186802;216572;216851
k79_82809	2157;28890;183925;2158;2159;2172;2173;420247
k79_34014	2;1239;909932;1843488;909930;33024;33025
k79_70352	2;976;200643;171549;1853231;283168;28118
k79_82810	2;1239;186801;3085636;186803;2316020;46228;471875
k79_9989	2;201174;1760;85004;31953;1678;1686
k79_34015	2;74201;203494;48461;1647988;239934;239935
k79_82811	
k79_70353	
k79_94502	
k79_22081	2;1239;186801;3085636;186803;33042;410072
k79_82812	2;1239;186801;3085636;186803;2316020;33039
k79_94503	2;1239;186801;186802;31979;1485;1042156
k79_34016	2;976;200643;171549;815;816;47678
k79_70354	2;1239;186801;186802;216572;2892396;2714355
k79_94504	2;1239;186801;3085636;186803;572511;40520;411459
k79_34017	2;976;200643;171549;2005525;375288
k79_94505	2;1239;186801;3085636;186803;189330;88431
k79_22082	
k79_94506	2;1783272
k79_94507	
k79_34018	
k79_94508	2;976;200643;171549;815;909656;376805;667015
k79_22083	2;1239;186801;3085636;186803;572511;89014
k79_70355	
k79_82813	2;74201;203494;48461;1647988;239934;239935
k79_70356	
k79_34019	
k79_82814	2;976;200643;171549;815;909656;821
k79_22084	
k79_34020	2;976;200643;171549;815;816;28111
k79_94509	2;1239;526524;526525;2810280;2678885;1982626
k79_70357	2;1239;186801;3085636;186803;572511;1532
k79_9990	
k79_70358	
k79_9991	2;1239;186801;3085636;186803;2316020;33039
k79_82815	
k79_70359	
k79_34021	2;1224;28211
k79_82816	2;976;200643;171549;2005525;375288;823
k79_9992	
k79_70360	2;1239;186801;3085636;186803;2569097;39488
k79_22085	
k79_9993	2;976;200643;171549;815;816;28111
k79_94510	2;976;200643;171549;2005525;375288;823
k79_9994	
k79_94511	2;1239;186801;3085636;186803;2316020;33039
k79_70361	2;976;200643;171549;2005525;375288;823
k79_34022	2;1239;186801;3085636;186803;572511
k79_82817	2;1239;186801;3085636;186803;572511;418240;1121115
k79_82818	2;201174;1760;85004;31953;1678
k79_70362	
k79_94512	2;976;200643;171549;2005525;375288;823
k79_82819	2;976;200643;171549;2005525;375288;46503
k79_70363	2157;28890;183925;2158;2159;2172;2173
k79_94513	2;1239;186801;186802;216572;1263;657323
k79_9995	2;1239;186801;3085636;186803;33042;410072
k79_70364	2;1239;186801;186802;216572;216851;2929495
k79_82820	
k79_34023	
k79_9996	2;1239;186801;186802;216572;2892396;2714353
k79_70365	2;1239;186801;3085636;186803;2569097;39488
k79_82821	2;201174;84998;1643822;1643826;447020;2707299
k79_94514	2;976;200643;171549;815;909656;387090
k79_22086	2;976;200643;171549;171550;239759;2364787
k79_82822	2;1239;186801;186802;186806;1730;39496
k79_70366	
k79_94515	
k79_22087	2;976;200643;171549;815;909656;821
k79_82823	2;976;200643;171549;815;816;28111
k79_70367	2;976;200643;171549;815;909656;821
k79_34024	2;976;200643;171549;2005525;375288;823
k79_9997	2;976;200643;171549;815;816;47678
k79_22088	
k79_22089	
k79_94516	2;201174;1760;85004;31953;1678;1686;1150460
k79_82824	2;1239;186801;3085636;186803;1766253;39491
k79_82825	2;976;200643;171549;171550;239759;2364787
k79_82826	2157;28890;183925;2158;2159;2172;2173;420247
k79_22090	2;74201;203494;48461;1647988;239934;239935
k79_22091	2
k79_9998	
k79_22092	2;1239;186801;186802;216572;216851;853
k79_34025	2;29547;3031852;213849;292630;223785;2993563
k79_70368	2;1239;186801;3085636;186803;2316020;33039;657313
k79_70369	
k79_34026	2;976;200643;171549;815;816;28111
k79_10000	
k79_34027	2;508458;649775;649776;3029087;1434006;651822
k79_22093	2;1239;186801;186802;216572;216851;853
k79_22094	2;1239;186801;3085636;186803;189330;39486
k79_58851	2;1239;186801;3085636;186803;33042;410072
k79_10001	2;201174;1760;85004;31953;1678;1680
k79_10002	
k79_58852	2;1224;28211;356
k79_10003	2;200940;3031449;213115;194924;872;631220
k79_46820	2;976;200643;171549;815;909656;387090
k79_70370	2;508458;649775;649776;3029087;1434006;651822
k79_58853	2;1239;186801;3085636;186803;189330;88431
k79_70371	2;1224;28216;80840;80864;283;363952
k79_22095	2157;28890;183925;2158;2159;2172;2173
k79_10004	2;976;200643;171549;815;909656;821
k79_70372	2;1239;186801;3085636;186803;1766253;39491
k79_58854	2;1239;186801;3085636;186803;207244;649756;649757
k79_22096	
k79_10005	2;1239;186801;186802;216572;216851;853
k79_34028	
k79_58856	2;1239;186801;3085636;186803;207244;649756
k79_10006	
k79_70373	2;1239;186801;3085636;186803;189330;88431
k79_70374	2;1239;186801;186802;216572;216851
k79_70375	
k79_34029	
k79_22097	2157;28890;183925;2158;2159;2172;2173;420247
k79_58857	2;976;200643;1970189;1471398;1471399;1573823
k79_34030	2;976;200643;171549;815;816;28111
k79_94517	2;1239;186801;186802;216572;1263;2608920
k79_94518	2157;28890;183925;2158;2159;2172;2173
k79_58858	
k79_82827	2
k79_22098	2;1239;526524;526525;2810280;2678885;1982626
k79_94519	
k79_82828	2;1239;186801;3085636;186803;572511;418240;1121115
k79_22099	2;976;200643;171549;2005519;397864;397865;880074
k79_58859	2;976;200643;171549;815;816;28111
k79_10007	2;976;200643;171549;171550;239759;2364787
k79_82829	2;1239;526524;526525;2810280;2678885;1982626
k79_34031	
k79_22100	2;1239;186801;3085636;186803;572511;40520;411459
k79_10008	2;1239;186801;3085636;186803;2569097;39488
k79_34032	2;1239;186801;3085636;186803;189330;39486
k79_46821	2;1239;909932;1843488;909930;33024;33025
k79_58860	2;1239;186801;3085636;186803;2316020;33038
k79_10009	2;1239;186801;3085636;186803
k79_22101	
k79_46822	
k79_58861	
k79_82830	2;1239;186801;3085636;186803;2316020;33039;657313
k79_10010	
k79_34033	2;1239;186801;186802;216572;216851;853;718252
k79_58862	2;1239;186801;3085636;186803;1766253;39491
k79_82831	2;1239;186801;3085636;186803
k79_70376	2;1239;186801;3085636;186803;2316020;33039
k79_10011	2;201174;1760;85004;31953;1678;1680
k79_58863	
k79_46823	
k79_34034	2;1239;186801;3085636;186803;572511;418240;1121115
k79_58864	
k79_70377	2
k79_70378	2;976;200643;171549;815;816
k79_34035	
k79_82832	2;1239;186801;3085636;186803;1766253;39491;657318
k79_58865	2;201174;1760;85004;31953;1678;1686
k79_70379	2;1239;186801;3085636;186803;207244;649756
k79_34036	2;1239;186801
k79_58866	2;1239;526524;526525;2810280;2678885;1982626
k79_34037	2;201174;1760;85011;2062;1883;1841249
k79_10012	2;1239;526524;526525;2810280;2678885;1982626
k79_10013	
k79_70380	2;976;200643;171549;171550;239759
k79_10014	2;201174;1760;85004;31953;1678;1680
k79_70381	2;1239;186801;3085636;186803;1766253;39491
k79_82833	2;201174;1760;85004;31953;1678;1680
k79_58867	
k79_70382	
k79_46824	2;201174;1760;85006;85020;43668;2759167
k79_10015	2;1239;186801;186802;216572;1905344;1550024
k79_46825	2;976;200643;171549
k79_70383	2;1239;186801;3085636;186803;189330;88431
k79_82834	
k79_46826	2;1239;186801;3085636;186803;33042;410072
k79_70384	
k79_58868	2;976;200643;171549;2005525;375288
k79_82835	2;1239;186801;186802;216572;216851;853
k79_58869	2;201174;1760;85004;31953;1678;1686;1150460
k79_82836	
k79_58870	2;1239;186801;186802;216572;216851;853
k79_10016	
k79_58871	2;1239;186801;3085636;186803;189330;39486
k79_70385	2;976;200643;171549;2005525;375288;46503
k79_82837	
k79_10017	
k79_46827	2;976;200643;171549
k79_70386	
k79_10018	2;1239;186801;3085636;186803;189330;39486
k79_70387	2;976;200643;171549;2005525;375288;823
k79_10019	2;1239;186801;3085636;186803;2569097;39488
k79_58872	2;1239;186801;3085636;186803;207244;649756
k79_10020	
k79_34038	2;1239;91061;1385;186817;379065;296745;986075
k79_82838	2;976;200643;171549;815;909656;821
k79_10021	
k79_82839	2;1239;186801;3085636;186803;189330;88431
k79_34039	2;1239;186801
k79_82840	2;1239;186801;3085636;186803;1766253;39491;657317
k79_10022	2;976;200643;171549;815;909656;821
k79_46828	2;1239;186801;3085636;186803;2316020;33039;657313
k79_58873	2;1239;186801;3085636;186803;2316020;46228;471875
k79_58874	
k79_58875	
k79_34040	2;1239;186801;186802;216572;216851;853
k79_94520	2;1239;909932;1843488;909930;33024;33025
k79_94521	
k79_82841	
k79_94522	2;1239;186801;186802;216572;292632;214851
k79_82842	2;1239;186801;3085636;186803;2316020;46228;471875
k79_10023	2;1239;909932;1843488;909930;33024;33025
k79_58876	2;976;200643;171549;2005525;375288;823
k79_10024	2;1783272
k79_58877	2;976;200643;171549
k79_94523	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34041	2
k79_58878	2;976;200643;171549;815;816;28111
k79_94524	2;976;200643;171549;2005525;375288;46503
k79_34042	
k79_22102	2;1239;186801;186802;216572;216851;2929495
k79_58879	2;1239;186801;3085636;186803;189330;88431
k79_22103	2;1239;186801;3085636;186803;2316020;46228;471875
k79_34043	2;1239;186801
k79_94525	2;976;200643;171549;2005525;375288;823
k79_22104	2;976;200643;171549;815;816
k79_10025	2;74201;203494;48461;1647988;239934;239935
k79_10026	
k79_58880	2;976;200643;171549;815;816
k79_82843	2;201174;1760;85004;31953;1678;1680
k79_94526	2;1239;186801;186802;216572;216851;411483
k79_46829	2
k79_58881	2;1239;186801;3085636;186803;2569097;39488
k79_46830	2;1239;186801;3085636;186803;2569097;39488
k79_10027	2;976;200643;171549;2005525;375288;823
k79_34044	2;976;200643;171549;2005525;375288;823
k79_46831	2;1239;186801;186802;216572;1263;1160721
k79_34045	2;1239;186801;186802;216572;216851;853;718252
k79_46832	2;1239;186801;3085636;186803;33042;410072
k79_22105	2;1239;186801
k79_70388	131567
k79_34046	2;1239;186801;3085636;186803;189330;88431
k79_70389	2;976;200643;171549;1853231;283168;28118
k79_46833	2;1239;186801;186802;216572;216851;2929493
k79_94527	2;1239;186801;3085636;186803;2316020;33039;657313
k79_34047	2;1239;186801;186802;216572;216851;853
k79_70390	2;1239;186801;3085636;186803;2316020;46228;471875
k79_70391	2;976;200643;171549;2005525;375288
k79_94528	2;1239;186801;186802;216572;216851;853;718252
k79_82844	
k79_22106	2;1239;186801;3085636;186803;572511;418240;1121115
k79_46834	2;1239;186801;3085636;186803;189330;39486
k79_94529	
k79_10028	
k79_22107	2;1239;526524;526525;2810280;2678885;1982626
k79_34048	2;1239;186801;186802;216572;216851;853
k79_70392	2;976;200643;171549;2005525;375288;46503
