contigname	ERR011348_ERR011348
k79_34752	4.52655
k79_47539	2.60526
k79_59567	8.61202
k79_95201	5.5495
k79_71079	8.1376
k79_59568	3.21212
k79_83452	4.31014
k79_47540	15.5148
k79_83453	5.73361
k79_34753	4.73466
k79_83454	4.352
k79_83455	9.22302
k79_47541	3.68174
k79_83456	4.18
k79_95202	4.5635
k79_59569	3.70436
k79_34754	5.42
k79_47542	4.31004
k79_95203	5.79365
k79_59570	3.17647
k79_71080	6.46618
k79_83457	3.44634
k79_71081	5.51579
k79_59571	4.85345
k79_83458	6.08451
k79_34755	5.12186
k79_83459	6.58095
k79_47543	4.74743
k79_95204	7.60195
k79_34757	4.3004
k79_34758	4.15517
k79_83460	5.67529
k79_47544	9.22047
k79_95205	4.19837
k79_47545	4.20909
k79_83461	5.23273
k79_47546	2.9
k79_71082	7.19183
k79_83462	3.29464
k79_59572	6.44643
k79_47547	5.80645
k79_71083	4.32407
k79_83463	4.49541
k79_47548	6.12037
k79_71084	3.13008
k79_71085	3.9
k79_95206	4.35145
k79_71086	8.42969
k79_95207	4.63793
k79_83464	4.96255
k79_83465	3.76
k79_59573	6.38067
k79_83466	7.28814
k79_83467	4.95726
k79_59574	3.25688
k79_83468	3.46099
k79_95208	5.71115
k79_59575	5.31504
k79_83470	4.67752
k79_34759	6.74059
k79_83471	5.97143
k79_59576	4.69725
k79_34760	4.92203
k79_59577	5.98077
k79_47549	24.3222
k79_83472	3.61465
k79_47550	4.70192
k79_83473	5.36735
k79_83474	1.61224
k79_34761	3.33058
k79_95209	58.125
k79_71087	11.574
k79_95210	6.97561
k79_47551	6.70213
k79_71088	5.23077
k79_47552	4.26882
k79_71089	4.60927
k79_83475	8.19188
k79_47553	6.25234
k79_95211	3.28312
k79_71090	4.23684
k79_47554	3.81667
k79_95212	3.07368
k79_34762	5.82357
k79_83476	4.49696
k79_71091	3.16322
k79_95213	6.11261
k79_71092	3.11881
k79_47555	8.08897
k79_83477	5.16788
k79_34763	3.34615
k79_47556	4.14407
k79_47557	2.08264
k79_71093	3.83878
k79_95214	4.73146
k79_47558	2.97458
k79_83478	5.36166
k79_95215	3.22951
k79_71094	2.38686
k79_34764	7.23375
k79_71095	5.58824
k79_71096	3.55833
k79_34765	4.41418
k79_95216	3.94669
k79_71097	5.84158
k79_71098	2.96907
k79_71099	3.66811
k79_95217	5.69694
k79_95218	2.39815
k79_34766	6.67397
k79_95219	2.81651
k79_71100	4.10112
k79_95220	4.8617
k79_47559	7.34836
k79_34767	4.29341
k79_47560	8.75658
k79_34768	3.248
k79_34769	2.84483
k79_47561	2.73913
k79_71101	8.36441
k79_95221	6.65202
k79_47562	6.97959
k79_71102	8.4717
k79_34770	4.19424
k79_47563	10.5134
k79_83479	8.27163
k79_47564	5.21186
k79_71103	3.81609
k79_95222	9.79323
k79_47565	5.14019
k79_95223	3.1875
k79_47566	2.5045
k79_83480	4.79389
k79_47567	5.40426
k79_71104	4.4584
k79_34771	4.08287
k79_83481	2.86091
k79_95224	4.73927
k79_59578	9.02184
k79_83482	7.85714
k79_59579	4.5
k79_34772	4.62545
k79_83483	3.12389
k79_47568	7.43079
k79_59580	3.09677
k79_34773	3.72984
k79_59581	2.56923
k79_47569	2.95477
k79_95225	6.33868
k79_59582	4.02913
k79_95226	4.6281
k79_83484	6.69703
k79_47570	3.73853
k79_83486	3.01
k79_34774	7.08171
k79_71105	7.57626
k79_47571	3.74627
k79_34775	2.97273
k79_83487	3.05839
k79_47572	6.3125
k79_59583	3.82066
k79_59584	3.92233
k79_83488	4.25974
k79_95227	5.17105
k79_47573	3.68306
k79_47574	3.61
k79_95228	4.35484
k79_71106	7.96464
k79_71107	1.91935
k79_83489	6.78277
k79_34776	5.40961
k79_59585	9.11448
k79_71108	7.02439
k79_59586	5.69286
k79_47575	7.42227
k79_47576	3.04469
k79_34777	5.90267
k79_47577	6.49655
k79_59587	5.54182
k79_47578	8.43697
k79_71109	6.5502
k79_34778	6.56061
k79_95229	5.63063
k79_59588	6.35359
k79_71110	4.50816
k79_95230	6.2649
k79_34779	6.93511
k79_95231	3.1988
k79_71111	3.83835
k79_95232	3.94783
k79_59589	5.87046
k79_71113	3.45299
k79_59590	4.67073
k79_34780	6.37772
k79_59591	4.51515
k79_47579	7.5065
k79_59592	2.88542
k79_34781	6.63452
k79_83490	10.8942
k79_34782	2.5098
k79_95233	4.6633
k79_34783	5.6699
k79_47580	3.68493
k79_83491	6.06588
k79_59593	4.80354
k79_83492	3.81481
k79_59594	4.44144
k79_83493	3.00971
k79_59595	4.23529
k79_47581	3.82895
k79_83494	2.43434
k79_83495	7.71429
k79_59596	5.33813
k79_34784	6.86876
k79_95234	6.71134
k79_34785	2.84466
k79_95235	3.48387
k79_34786	3.42982
k79_59597	4.45309
k79_34787	35.6697
k79_59598	4.14851
k79_59599	4.69231
k79_95236	3.06135
k79_59600	6.55645
k79_59601	8.60577
k79_71114	10.654
k79_47582	5.22357
k79_95237	4.09319
k79_34788	4.54119
k79_59602	2.87031
k79_34789	4.0198
k79_47583	2.55909
k79_71115	4.11195
k79_95238	3.39232
k79_71116	6.99206
k79_59603	2.79381
k79_34790	6.20068
k79_71117	3.69375
k79_34791	4.92623
k79_95239	5.06332
k79_47584	9.24414
k79_59604	4.65677
k79_71118	5.09224
k79_34792	6.66711
k79_47585	6.35429
k79_71119	3.05674
k79_47586	2.21875
k79_34793	2.59
k79_95240	5.08446
k79_47587	2.38889
k79_47588	3.61943
k79_34794	5.82752
k79_71120	6.13061
k79_47589	5.35652
k79_59605	22.5998
k79_47590	4.85088
k79_59606	3.43103
k79_71121	2.60386
k79_47591	7.22222
k79_95241	9.43218
k79_47592	5.84
k79_34795	8.6748
k79_47593	12.2708
k79_71122	4.66704
k79_34796	5.20539
k79_47594	5.49633
k79_34797	3.41566
k79_34798	4.60748
k79_83496	9.30164
k79_71123	7.23859
k79_34799	4.19718
k79_83497	3.40816
k79_71124	2.68103
k79_83498	4.09184
k79_71125	5.82258
k79_47595	3.92462
k79_71126	3.7029
k79_83499	4.98028
k79_34800	3.46365
k79_34801	5.88235
k79_83500	6.78049
k79_34802	7.52101
k79_47596	13.5876
k79_95243	7.56255
k79_95244	4.29201
k79_71127	4.34738
k79_47597	10.6708
k79_47598	4.89565
k79_71128	4.33835
k79_59607	29.8742
k79_47599	7.51327
k79_71129	6.1
k79_95245	3.9413
k79_34803	7.7427
k79_71130	3.63393
k79_59608	5.43734
k79_95246	6.23239
k79_34804	3.19
k79_71131	4.99237
k79_47600	5.5
k79_95247	3.20909
k79_47601	5.13274
k79_71132	4.57143
k79_95248	2.35135
k79_59609	3.35935
k79_71133	2.66102
k79_34805	4.60951
k79_71134	2.98045
k79_47602	7.57077
k79_34806	3.75636
k79_59610	6.35098
k79_47603	3.72041
k79_59612	3.51178
k79_71135	11.0509
k79_71136	5.54472
k79_71137	5.43802
k79_47604	5.10977
k79_83501	9.65423
k79_59613	6.14031
k79_71138	6.13983
k79_47605	3.47399
k79_83502	2.76642
k79_47606	3.31
k79_83503	7.75
k79_71139	3.85897
k79_59614	5.13681
k79_71140	2.97895
k79_83504	4.66972
k79_95249	10.8478
k79_83505	6.37956
k79_34807	5.71961
k79_10628	10.9174
k79_10629	3.31132
k79_83506	4.22873
k79_95250	6.38411
k79_10630	7.21667
k79_95251	2.65574
k79_83507	3.91729
k79_71141	7.1137
k79_10631	4.4321
k79_71142	8.60215
k79_83508	3.5
k79_34808	4.53589
k79_95252	4.92433
k79_10632	4.47782
k79_71143	4.1655
k79_95253	4.58763
k79_95254	2.48246
k79_10633	7.61456
k79_71144	3.19241
k79_47607	7.67669
k79_10634	2.47917
k79_34809	9.01198
k79_47608	5.75248
k79_34810	15.2282
k79_34811	6.86331
k79_71145	7.37115
k79_34812	4.49587
k79_10635	4.7299
k79_71146	3.79817
k79_83509	9.96883
k79_71147	3.90299
k79_47609	7.20571
k79_59615	12.2555
k79_71148	2.952
k79_95255	11.8705
k79_34813	4.99378
k79_83510	5.09497
k79_59616	5.49534
k79_83511	5.28571
k79_10636	10.341
k79_95256	6.72302
k79_83512	3.48837
k79_47612	6.00922
k79_10637	3.1875
k79_95258	2.61069
k79_71149	8.58664
k79_83513	3.24249
k79_95259	11.5514
k79_83514	4.11667
k79_47613	6.06818
k79_71150	8.09774
k79_71151	2.06897
k79_47614	4.91126
k79_47615	3.24272
k79_34814	8.3478
k79_59617	8.33151
k79_83515	5.03291
k79_22681	15.7184
k79_10638	7.71047
k79_95260	5.42663
k79_59618	1.66667
k79_95261	3.6699
k79_34815	2.89575
k79_22682	4.06452
k79_47616	4.06183
k79_71152	3.56857
k79_59619	4.59654
k79_83516	7.27981
k79_59620	2.83333
k79_71153	2.71875
k79_95262	3.1
k79_83517	4.52846
k79_71154	3.90805
k79_59621	2.22881
k79_83518	1.65517
k79_47617	6.71429
k79_22683	3.52577
k79_59622	5.34074
k79_71155	4.13291
k79_59623	1.6
k79_22685	4.9869
k79_83519	3.45726
k79_59624	4.4322
k79_22686	6.49462
k79_95263	4.22289
k79_59625	2.504
k79_95264	4.33529
k79_47618	9.59273
k79_83520	4.58442
k79_71156	7.20031
k79_95265	5.63511
k79_83521	2.75812
k79_71157	3.14286
k79_10639	8.19325
k79_47619	4.62628
k79_95266	5.61395
k79_71158	3.60448
k79_83522	8.01835
k79_10640	13.4795
k79_95267	2.5042
k79_83523	2.42857
k79_71159	6.93506
k79_59626	5.4464
k79_10641	4.87826
k79_83524	3.09184
k79_47620	4.64798
k79_71160	7.32168
k79_95268	3.85821
k79_59627	4.34752
k79_47621	6.64912
k79_71161	3.97546
k79_83525	3.31754
k79_59628	6.23762
k79_47622	8.61682
k79_83526	3.24211
k79_71162	9.45181
k79_22687	6.63702
k79_83527	3.07921
k79_22688	4.10753
k79_71163	6.89474
k79_95269	5.26424
k79_71164	3.08108
k79_83528	15.3537
k79_95270	2.8125
k79_59629	5.26067
k79_71165	8.05319
k79_34816	8.02152
k79_95271	3.70642
k79_83529	4.13223
k79_47623	5.46203
k79_22689	4.04585
k79_47624	9.20492
k79_83530	2.78947
k79_71166	7.67698
k79_71167	3.04854
k79_95272	5.34105
k79_34817	5.61769
k79_22690	5.26027
k79_59630	3.85071
k79_34818	7.53
k79_22691	5.85124
k79_83531	5.60465
k79_95273	3.38956
k79_83532	4.52688
k79_83533	3.97452
k79_10642	9.0154
k79_34819	4.40421
k79_22692	6.32841
k79_10643	4.14159
k79_22693	3.76923
k79_83534	2.40316
k79_34820	3.56187
k79_47625	8.82683
k79_83535	5.57273
k79_34821	4.75806
k79_22694	3.72868
k79_83536	5.12687
k79_22695	2.59817
k79_34822	4.67123
k79_83537	3.27723
k79_59631	6.49304
k79_34823	3.10784
k79_59632	4.9901
k79_10644	7.70223
k79_59633	3.08257
k79_34824	4.06627
k79_10645	4.625
k79_59634	17.8102
k79_10646	3.11828
k79_34825	3.44964
k79_95274	7.37152
k79_10647	3.34821
k79_59635	4.25597
k79_59636	4.82022
k79_34826	8.41887
k79_59637	3.10692
k79_83538	6.38622
k79_34827	4.18966
k79_59638	5.43925
k79_10648	32.4267
k79_59639	4.7
k79_22696	9.29832
k79_59640	2.7963
k79_22697	4.06884
k79_10649	4.43564
k79_22698	3.48454
k79_22699	5.28058
k79_83539	4.63199
k79_71168	7.70645
k79_83540	3.10569
k79_83541	4.74046
k79_83542	1.97638
k79_10650	10.4401
k79_95275	9.46806
k79_83543	3.76731
k79_59641	5.11383
k79_59642	4.55645
k79_10651	5.49114
k79_83544	4.70297
k79_34828	5.58049
k79_95276	4.10513
k79_47626	8.07167
k79_10652	4.71681
k79_83545	6.08966
k79_47627	5.68595
k79_83546	3.29412
k79_10653	17.0256
k79_95277	3.21338
k79_59643	5.71538
k79_83547	3.34286
k79_10654	7.00452
k79_83548	4.22959
k79_22700	6.90836
k79_59644	6.81868
k79_10655	3.875
k79_83549	5.25743
k79_83550	7.12174
k79_95278	7.10446
k79_10656	4.40449
k79_59645	4.59644
k79_83551	2.80851
k79_10657	9.59016
k79_59646	5.83636
k79_34829	7.5517
k79_59647	4.87313
k79_34830	4.10753
k79_71169	11.9257
k79_95279	4.61818
k79_83552	4.42323
k79_59648	5.15702
k79_95280	6.31183
k79_83553	3.70161
k79_10658	5.25846
k79_71170	4.63391
k79_10659	9.15625
k79_71171	4.85185
k79_22701	6.18468
k79_95281	3.03118
k79_59649	5.90261
k79_95282	3.85294
k79_22702	7.30769
k79_83554	3.69
k79_95283	2.72993
k79_59650	2.83256
k79_71172	4.30858
k79_10660	4.32409
k79_95284	5.34694
k79_10661	3.94737
k79_71173	4.05294
k79_71174	4.29412
k79_59651	2.86816
k79_10662	3.44776
k79_22703	5.46204
k79_10663	3.04464
k79_95285	4.72839
k79_22704	4.91509
k79_59652	3.19549
k79_47628	10.9704
k79_34831	12.1168
k79_10665	9.96581
k79_59653	3.81081
k79_83555	4.90114
k79_34832	4.09677
k79_22705	5.0396
k79_47629	8.05535
k79_22706	3.95833
k79_71175	4.67081
k79_10666	4.97408
k79_47630	3.98972
k79_10667	4.3662
k79_83556	4.2348
k79_34833	5.55312
k79_34834	5.19792
k79_22707	5.05797
k79_47632	3.90385
k79_71176	7.06242
k79_22708	3.07588
k79_83557	5.62697
k79_95286	7.65453
k79_22709	3.63354
k79_34835	5.10384
k79_83558	5.07901
k79_47633	12.5125
k79_59654	7.31592
k79_34836	11.5
k79_22710	6.44086
k79_95287	6.30237
k79_34837	5.44167
k79_95288	5.55102
k79_71177	6.60803
k79_10668	7.81211
k79_95289	5.01149
k79_83559	4.12465
k79_71178	3.57592
k79_95290	3.20614
k79_71179	3.4428
k79_59655	8.64965
k79_71180	2.79381
k79_59656	3.24908
k79_22711	4.41367
k79_71181	2.94382
k79_59657	4.06767
k79_59658	4.74153
k79_71182	6.00139
k79_71183	1.78689
k79_47634	8.42898
k79_59659	3.46462
k79_95291	8.27072
k79_10669	6.97666
k79_47635	3.53532
k79_22712	9.22262
k79_10670	2.72881
k79_47636	5.48598
k79_59660	6.4132
k79_83560	7.42775
k79_59661	6.23448
k79_10671	4.14953
k79_47637	7.34524
k79_47638	6.36923
k79_83561	2.98734
k79_83562	3.66667
k79_83563	7.24731
k79_83564	2.92086
k79_95292	9.57569
k79_83565	3.71818
k79_95293	6.4086
k79_10672	6.69019
k79_71184	30.2437
k79_47639	10.1794
k79_47640	8.47525
k79_71185	3.77273
k79_95294	3.63819
k79_95295	10.2743
k79_71186	4.82979
k79_71187	3.05691
k79_22713	9.25864
k79_71188	4.49701
k79_22714	4.11404
k79_71189	5.25806
k79_59662	6.73569
k79_71190	4.2931
k79_34838	9.09957
k79_59663	6.27143
k79_83566	6.18578
k79_34839	6.97561
k79_22715	6.35085
k79_71191	3.751
k79_83568	5.5082
k79_95296	7.49964
k79_83569	3.08197
k79_71192	2.46617
k79_95297	4.31429
k79_10673	5.89606
k79_47641	6.26691
k79_59664	6.78579
k79_10674	3.75214
k79_95298	2.55612
k79_71193	7.30909
k79_59665	5.01681
k79_10675	4.60484
k79_10676	3.75397
k79_71194	4.47619
k79_47642	9.01468
k79_10677	5.5619
k79_95299	5.50524
k79_47643	7.87662
k79_95300	6.98198
k79_34840	6.84629
k79_95301	6.30928
k79_59666	6.16159
k79_47644	6.0
k79_34841	3.02239
k79_59667	5.88991
k79_34842	3.25532
k79_10678	4.01966
k79_95302	5.72422
k79_71195	9.22951
k79_47645	4.69863
k79_10679	4.55385
k79_47646	5.52381
k79_10680	3.4981
k79_71196	6.73666
k79_59668	6.42492
k79_71197	5.20183
k79_10681	4.06796
k79_71198	6.34127
k79_10682	4.25688
k79_71199	5.48276
k79_71200	4.23214
k79_95303	5.92721
k79_59669	5.44356
k79_71201	3.34468
k79_95304	4.11475
k79_71202	4.4837
k79_95305	2.89899
k79_59670	3.82016
k79_71203	3.34948
k79_34843	9.69539
k79_71204	6.08661
k79_34844	4.25773
k79_10683	5.27942
k79_47647	6.26681
k79_34845	2.53608
k79_10684	8.08163
k79_47648	3.1519
k79_59671	5.25318
k79_22716	7.88009
k79_10685	6.49816
k79_34846	4.57907
k79_34847	4.60177
k79_59672	7.06176
k79_10686	3.9123
k79_34848	9.88806
k79_47649	22.4055
k79_59673	6.08511
k79_59674	3.00763
k79_22717	10.2093
k79_59675	6.31092
k79_47650	6.97653
k79_10687	3.21189
k79_22718	2.62385
k79_95306	9.04369
k79_10689	3.44211
k79_22719	4.52907
k79_34849	7.79605
k79_59676	5.29528
k79_95307	5.90826
k79_10690	3.49242
k79_59677	2.93
k79_34850	2.43243
k79_22720	4.17373
k79_95308	3.72381
k79_10691	5.47664
k79_22721	4.45263
k79_34851	4.13115
k79_95310	2.84091
k79_59678	9.40678
k79_10692	8.65926
k79_71205	9.48029
k79_22722	4.07966
k79_71206	9.59596
k79_47651	6.88027
k79_71207	2.07483
k79_59679	7.68771
k79_10693	5.26108
k79_10694	4.47761
k79_59680	3.88152
k79_10695	4.61111
k79_59681	3.78077
k79_34852	7.18001
k79_59682	7.29193
k79_47652	7.3902
k79_34853	2.2449
k79_34854	3.93427
k79_10696	4.93802
k79_34855	3.61224
k79_22723	7.568
k79_95311	7.45275
k79_59683	8.80811
k79_22724	7.14615
k79_59684	1.81102
k79_22725	3.37273
k79_34856	12.3129
k79_59685	6.83969
k79_47653	7.87957
k79_22726	4.2567
k79_95312	6.19625
k79_22727	2.4375
k79_59686	7.35326
k79_47654	2.34405
k79_95313	2.26606
k79_95314	1.69792
k79_71208	13.4502
k79_95315	3.60976
k79_59687	7.29117
k79_47655	5.37744
k79_22728	7.07018
k79_71209	3.65066
k79_47656	4.05833
k79_22729	4.76522
k79_47657	3.13793
k79_47658	2.47788
k79_83570	10.1061
k79_59688	4.00166
k79_22730	5.13223
k79_22731	5.17483
k79_22732	2.88785
k79_83571	3.81522
k79_71210	8.06423
k79_59689	4.38222
k79_83572	2.69565
k79_59690	3.31373
k79_71211	2.41143
k79_83573	3.12016
k79_22733	4.49527
k79_71212	5.56044
k79_10697	7.80521
k79_83574	3.44
k79_95316	6.94886
k79_59691	5.2711
k79_59692	3.45714
k79_10698	2.79283
k79_59693	5.2973
k79_22734	4.99394
k79_71213	6.20746
k79_59694	6.22835
k79_71214	7.57277
k79_95317	9.28019
k79_47659	5.82585
k79_34857	15.2494
k79_22735	4.66004
k79_83575	8.44558
k79_47660	4.69504
k79_83576	4.16822
k79_22736	3.728
k79_47661	3.43689
k79_59695	5.65654
k79_83577	2.74803
k79_22737	6.55285
k79_47662	4.05705
k79_83578	5.9729
k79_34858	7.74788
k79_95318	7.58197
k79_47663	4.68163
k79_83579	5.0396
k79_34859	6.92701
k79_95319	8.49057
k79_95320	3.46296
k79_22738	3.75489
k79_47664	4.91892
k79_34860	4.26444
k79_22739	5.02206
k79_71215	8.22933
k79_34861	7.57407
k79_22740	4.15
k79_95321	9.37826
k79_10699	9.27924
k79_83580	4.376
k79_34862	3.21457
k79_10700	9.45918
k79_22741	3.27928
k79_95322	5.26861
k79_10701	4.80451
k79_22742	3.74074
k79_71216	3.94548
k79_95323	6.11607
k79_83581	3.91561
k79_34863	5.50905
k79_95324	2.89216
k79_34864	2.232
k79_95325	6.17969
k79_83582	4.51442
k79_71217	4.19083
k79_95326	2.92308
k79_83583	4.61765
k79_71218	2.38462
k79_95327	22.681
k79_83584	6.24138
k79_95328	4.2451
k79_34865	4.98653
k79_83585	3.90055
k79_47665	5.48033
k79_95329	3.7931
k79_95330	6.28846
k79_22743	12.8679
k79_47666	3.5894
k79_22744	3.82123
k79_34866	5.47994
k79_34867	3.86087
k79_95331	4.86833
k79_71219	10.2965
k79_47667	3.58836
k79_95332	2.0495
k79_59696	7.15047
k79_71220	4.27273
k79_22745	5.82301
k79_47668	4.4188
k79_95333	4.30973
k79_59697	4.57983
k79_34868	4.36709
k79_47669	6.08844
k79_95334	5.62222
k79_59698	4.37008
k79_59699	4.95745
k79_22746	5.39028
k79_34869	3.88298
k79_95335	4.49194
k79_22747	2.5082
k79_34870	3.75229
k79_22748	3.38614
k79_59700	4.45394
k79_22749	5.65812
k79_34871	5.33333
k79_22750	3.39496
k79_34872	3.07018
k79_95336	4.42964
k79_83586	8.10241
k79_47670	6.9784
k79_83587	3.14458
k79_95337	6.26337
k79_47671	3.23418
k79_83588	4.81452
k79_95338	3.81132
k79_95339	4.24561
k79_22751	9.97966
k79_83589	4.08709
k79_22752	5.47368
k79_83590	1.93684
k79_95340	8.5568
k79_59701	9.50415
k79_22753	3.44578
k79_71221	8.10793
k79_59702	4.60577
k79_71222	3.67273
k79_10702	7.99315
k79_71223	2.82353
k79_10703	2.77064
k79_95341	5.92255
k79_59703	5.19629
k79_10704	2.63212
k79_10705	1.8705
k79_95342	3.82857
k79_10706	4.75
k79_95343	4.87379
k79_10707	3.26549
k79_22754	9.02104
k79_10708	2.53521
k79_22755	3.95833
k79_71224	10.1138
k79_22756	6.80851
k79_71225	4.88278
k79_22757	6.09827
k79_71226	3.3641
k79_22760	8.61224
k79_10709	5.6561
k79_22761	5.06061
k79_59704	9.25463
k79_71227	4.55433
k79_22762	3.77568
k79_95344	7.4111
k79_47672	9.36347
k79_47673	7.84874
k79_22763	3.90356
k79_71228	4.20753
k79_22764	6.52174
k79_71229	4.34518
k79_47674	7.05092
k79_22765	3.74576
k79_10710	6.09574
k79_95345	14.855
k79_22766	4.09735
k79_22767	3.36082
k79_47675	5.1785
k79_22768	4.7619
k79_10712	3.80682
k79_34873	13.236
k79_22769	5.12297
k79_47676	4.49183
k79_95346	5.02612
k79_22770	4.94118
k79_34874	2.77686
k79_95347	3.25234
k79_34875	4.17708
k79_71230	5.82818
k79_95348	3.87129
k79_34876	2.94783
k79_71231	5.33938
k79_34877	3.95219
k79_22771	7.86649
k79_71232	5.22124
k79_47677	5.69609
k79_95349	6.28266
k79_22772	3.78704
k79_22773	6.5514
k79_71233	4.38865
k79_22774	4.61032
k79_83591	14.6341
k79_83592	6.61314
k79_22775	6.67837
k79_71234	4.65949
k79_22776	6.37864
k79_22777	4.16794
k79_95350	7.81534
k79_71235	3.53268
k79_95351	5.0
k79_59705	9.07534
k79_71236	3.65696
k79_22778	5.25259
k79_95352	6.84404
k79_71237	3.08403
k79_59706	3.73347
k79_34878	8.93084
k79_71238	3.428
k79_22779	5.06349
k79_95353	4.11156
k79_83593	5.83418
k79_22780	4.30177
k79_71239	4.04167
k79_95354	3.97297
k79_71240	3.09009
k79_83594	2.24231
k79_95355	2.28155
k79_34879	7.1615
k79_47678	7.58578
k79_59707	6.37589
k79_59708	4.07087
k79_83595	5.69091
k79_47679	4.65407
k79_59709	2.875
k79_22781	5.08754
k79_83596	3.75472
k79_95356	5.35411
k79_34880	4.25424
k79_71241	5.39718
k79_22782	4.29592
k79_59710	4.55758
k79_47680	6.05842
k79_34881	4.22105
k79_22783	3.42149
k79_71242	4.26296
k79_59711	3.09709
k79_83597	4.2583
k79_47681	3.25641
k79_22784	4.06857
k79_47682	6.104
k79_95357	6.29963
k79_71243	6.7181
k79_95358	5.02521
k79_71244	3.21698
k79_47683	4.17094
k79_34882	5.22893
k79_95359	10.2486
k79_22785	4.91293
k79_34883	5.09244
k79_34884	3.83212
k79_59712	11.6113
k79_95360	6.97585
k79_22786	5.10863
k79_47684	6.27135
k79_22787	4.61062
k79_10713	10.93
k79_83598	5.21368
k79_47685	4.82353
k79_22788	5.34167
k79_83599	3.2233
k79_95361	6.78741
k79_22789	4.04202
k79_83600	3.38806
k79_95362	2.48077
k79_83601	2.50476
k79_59713	7.21594
k79_22790	5.38244
k79_10714	4.05041
k79_59714	3.87143
k79_59715	3.78302
k79_10715	3.87226
k79_59716	3.21495
k79_95363	4.68118
k79_10716	4.63393
k79_59717	3.97
k79_83602	4.29068
k79_10717	2.52482
k79_83603	3.13542
k79_10718	2.43011
k79_71245	6.31258
k79_10719	2.3299
k79_47686	6.16511
k79_59718	5.09654
k79_71246	4.26
k79_22791	6.1755
k79_59719	4.6
k79_71247	3.4
k79_22792	2.26549
k79_59720	3.80142
k79_71248	3.22764
k79_47687	4.50437
k79_22793	7.98519
k79_59721	2.82734
k79_83604	6.49219
k79_22794	6.0098
k79_83605	4.74766
k79_95364	7.52135
k79_22795	3.16327
k79_71250	4.312
k79_83606	5.25191
k79_22796	4.1626
k79_95365	3.72632
k79_83607	3.33065
k79_71251	7.46975
k79_22797	2.53509
k79_22798	3.19792
k79_71252	5.68033
k79_10720	7.17313
k79_22799	6.75472
k79_71253	1.51304
k79_83608	2.36623
k79_10721	5.21239
k79_22800	6.58824
k79_10722	3.16327
k79_59722	8.41243
k79_83609	6.60494
k79_22801	3.15447
k79_71254	5.27413
k79_95366	5.27456
k79_10723	4.10959
k79_71255	3.66176
k79_95367	3.25455
k79_22802	7.66172
k79_10724	5.6
k79_47688	6.62138
k79_71256	3.87069
k79_83610	5.05592
k79_95368	4.77612
k79_22803	5.10791
k79_59723	7.91538
k79_83611	2.92517
k79_71257	3.71486
k79_59724	6.74775
k79_22804	109.524
k79_95369	5.50442
k79_83612	3.08257
k79_22805	2.04211
k79_22806	3.69231
k79_59725	3.44581
k79_47689	5.72222
k79_83613	6.76739
k79_59726	3.77419
k79_95370	18.6922
k79_83614	5.00844
k79_47690	3.14323
k79_95371	12.0682
k79_71258	8.53626
k79_59727	5.66462
k79_47691	6.46455
k79_83615	6.70815
k79_47692	3.67808
k79_71259	5.47189
k79_95372	5.11933
k79_83616	5.15358
k79_71260	3.80147
k79_22807	10.7673
k79_83617	14.3212
k79_59728	6.29869
k79_22808	5.07207
k79_47693	4.42636
k79_59729	3.064
k79_95373	4.85373
k79_22809	4.35401
k79_47694	4.10843
k79_83618	3.33981
k79_59730	5.2605
k79_83619	3.80531
k79_59731	8.22963
k79_47695	4.29434
k79_59732	10.2455
k79_95374	3.49583
k79_47696	3.02206
k79_34885	9.8861
k79_22810	6.56728
k79_47697	3.76667
k79_47698	5.1068
k79_34886	2.04762
k79_47699	3.23158
k79_34887	1.87
k79_83620	5.98256
k79_47700	4.15
k79_83621	4.5
k79_59733	5.37172
k79_95375	6.96778
k79_59734	2.85849
k79_22811	6.575
k79_83622	4.64576
k79_59735	3.75758
k79_22812	4.84483
k79_22813	5.24038
k79_47701	3.44088
k79_22814	10.7965
k79_83623	7.63557
k79_47702	5.14031
k79_95376	5.33622
k79_83624	3.36288
k79_22815	5.8977
k79_10725	8.43868
k79_47703	4.00743
k79_22816	5.05556
k79_22817	5.14019
k79_47704	4.6129
k79_95377	3.06958
k79_71261	11.784
k79_10726	2.85632
k79_95378	10.042
k79_71262	3.57895
k79_83625	4.68731
k79_95379	3.71756
k79_71263	4.37771
k79_95380	2.88652
k79_59736	7.08386
k79_47705	5.69871
k79_71264	4.11565
k79_59737	5.41176
k79_71265	2.50388
k79_95381	6.75074
k79_59738	4.23347
k79_47706	8.64028
k79_59739	3.02344
k79_47707	3.224
k79_59740	5.6422
k79_22818	7.63514
k79_95382	4.74074
k79_10727	6.02792
k79_47709	2.91549
k79_95384	5.8381
k79_10728	6.79602
k79_71266	3.87262
k79_59741	5.55
k79_59742	2.45528
k79_95385	3.35918
k79_71267	3.77184
k79_47710	4.9265
k79_71268	3.18333
k79_10729	5.72297
k79_47711	8.36667
k79_47712	2.41455
k79_10730	15.5598
k79_22819	5.22953
k79_10731	2.76471
k79_10732	4.30303
k79_47713	5.23679
k79_59743	5.59148
k79_47714	6.29661
k79_59744	4.35878
k79_34888	10.9356
k79_47715	3.85047
k79_34889	6.38168
k79_10733	3.36453
k79_95386	5.41088
k79_10734	3.24603
k79_47716	6.70133
k79_34890	3.12937
k79_34891	4.69615
k79_10735	22.1433
k79_34892	4.36879
k79_22820	13.4494
k79_10736	6.35563
k79_22821	13.0508
k79_95387	6.4
