#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_606	5766	6068	-	DNJDLL_01838	11.2	9.6		RefSeq:WP_215489936.1, SO:0001217, UniParc:UPI001BFFD907, UniRef:UniRef100_UPI001BFFD907, UniRef:UniRef50_B2UPG6, UniRef:UniRef90_A0AAX0WL46
contig_606	7109	7546	-	DNJDLL_01840	15.4	9.7	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_607	69	542	+	DNJDLL_01841	17.4	11.8		
contig_608	469	1008	-	DNJDLL_01842	19.3	10.7		
contig_610	101	448	+	DNJDLL_01843	12.3	11.4		
contig_610	449	571	+	DNJDLL_01844	4.8	11.9		
contig_611	2118	3662	-	DNJDLL_01847	54.8	10.3		
contig_614	83	484	+	DNJDLL_01852	14.5	10.2		
contig_614	833	1009	+	DNJDLL_01853	6.6	11.3		
contig_615	12	464	+	DNJDLL_01854	16.6	5.3		
contig_615	519	1322	-	DNJDLL_01855	29.2	9.4		SO:0001217, UniRef:UniRef50_B2UR80, UniRef:UniRef90_B2UR80
contig_616	77	316	-	DNJDLL_01856	8.5	7.6		
contig_616	317	850	-	DNJDLL_01857	19.0	12.0		
contig_617	114	935	-	DNJDLL_01858	30.9	4.6		
contig_618	91	261	+	DNJDLL_01859	6.0	10.0	PF13263.12|PHP_C	PFAM:PF13263.12
contig_619	1395	2036	-	DNJDLL_01862	22.8	7.8		
contig_620	3753	4427	-	DNJDLL_01865	22.0	6.8		SO:0001217, UniRef:UniRef50_A0A6N2TK45, UniRef:UniRef90_B2UKW1
contig_621	9	113	+	DNJDLL_01867	3.8	4.2		
contig_621	2696	2836	-	DNJDLL_01870	5.5	9.5		
contig_622	11	460	+	DNJDLL_01871	16.8	9.8	PF03461.20|TRCF	PFAM:PF03461.20
contig_622	608	1105	-	DNJDLL_01872	18.6	5.1		RefSeq:WP_022197577.1, SO:0001217, UniParc:UPI0003378D75, UniRef:UniRef100_UPI001C0617C9, UniRef:UniRef50_A0AAP8TAD6, UniRef:UniRef90_UPI0020A3B215
contig_624	416	718	-	DNJDLL_01874	10.8	4.4		
contig_625	1300	2193	-	DNJDLL_01876	31.9	12.0		
contig_627	22	291	+	DNJDLL_01878	9.2	5.3		
contig_628	174	1406	+	DNJDLL_01879	45.0	6.0	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8, PF13374.12|TPR_10, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13374.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13432.12, PFAM:PF14559.12
contig_628	2191	2598	-	DNJDLL_01880	14.7	12.0		
contig_629	476	613	+	DNJDLL_01881	5.1	8.2		SO:0001217, UniRef:UniRef50_UPI0015E06007, UniRef:UniRef90_UPI0015E06007
contig_629	1282	1551	-	DNJDLL_01882	10.3	8.9		
contig_633	1627	2103	-	DNJDLL_01890	17.1	10.2		
contig_634	19	363	+	DNJDLL_01891	12.7	10.8		
contig_634	379	675	+	DNJDLL_01892	10.9	9.8		
contig_636	2600	2731	+	DNJDLL_01899	4.7	4.5		RefSeq:WP_012420824.1, SO:0001217, UniParc:UPI000174033D, UniRef:UniRef100_B2UMQ4, UniRef:UniRef50_B2UMQ4, UniRef:UniRef90_B2UMQ4
contig_637	22	1008	+	DNJDLL_01900	37.5	5.9	PF00585.24|Thr_dehydrat_C	PFAM:PF00585.24
contig_638	1347	1481	+	DNJDLL_01905	4.8	9.7		
contig_639	19	747	+	DNJDLL_01907	27.3	5.6	PF00133.28|tRNA-synt_1, PF08264.19|Anticodon_1	PFAM:PF00133.28, PFAM:PF08264.19
contig_640	53	253	+	DNJDLL_01910	6.9	6.2		
contig_641	657	836	-	DNJDLL_01912	6.1	9.5		
contig_641	1200	1373	-	DNJDLL_01913	6.4	7.8		
contig_641	1606	1836	-	DNJDLL_01914	7.9	10.1		
contig_642	730	963	-	DNJDLL_01915	8.8	10.4		
contig_643	1943	2422	-	DNJDLL_01918	18.2	7.7		SO:0001217, UniRef:UniRef50_UPI0026129C36, UniRef:UniRef90_UPI0026129C36
contig_644	2277	2540	+	DNJDLL_01922	10.1	8.7		RefSeq:WP_012419340.1, SO:0001217, UniParc:UPI000173FEB4, UniRef:UniRef100_B2UMR9, UniRef:UniRef50_B2UMR9, UniRef:UniRef90_B2UMR9
contig_644	2488	2997	+	DNJDLL_01923	18.6	5.1		RefSeq:WP_215836836.1, SO:0001217, UniParc:UPI001C063287, UniRef:UniRef100_B2UMS0, UniRef:UniRef50_B2UMS0, UniRef:UniRef90_B2UMS0
contig_644	4045	4161	-	DNJDLL_01925	4.1	4.4		
contig_645	29	196	-	DNJDLL_01926	6.7	9.4		
contig_646	126	818	+	DNJDLL_01928	24.6	8.0		
contig_646	1495	1776	-	DNJDLL_01930	10.0	11.1		
contig_647	1752	1868	-	DNJDLL_01934	3.9	8.0	PF05690.20|ThiG	PFAM:PF05690.20
contig_648	1431	1604	+	DNJDLL_01935	6.5	6.8		
contig_649	163	585	+	DNJDLL_01936	15.8	5.7		
contig_650	14	367	+	DNJDLL_01938	13.1	9.1		
contig_651	524	994	-	DNJDLL_01944	17.2	5.5	PF07691.17|PA14, PF10528.14|GLEYA	PFAM:PF07691.17, PFAM:PF10528.14
contig_652	25	1572	+	DNJDLL_01945	55.6	9.3	PF00754.31|F5_F8_type_C, PF21774.3|NagJ_C, PF21809.3|Glyco_hydro_84_hel	PFAM:PF00754.31, PFAM:PF21774.3, PFAM:PF21809.3
contig_652	4535	4834	-	DNJDLL_01949	11.1	11.4		
contig_653	2	583	+	DNJDLL_01950	21.1	5.8	PF02436.23|PYC_OADA	PFAM:PF02436.23
contig_653	1550	2092	-	DNJDLL_01952	19.9	9.4		
contig_655	85	795	+	DNJDLL_01954	26.7	10.4		
contig_656	218	1018	-	DNJDLL_01957	31.3	6.2		
contig_657	356	1390	+	DNJDLL_01958	37.9	11.4		
contig_658	42	1217	+	DNJDLL_01959	44.5	6.7		SO:0001217, UniRef:UniRef50_UPI000C9C04D1, UniRef:UniRef90_UPI000C9C04D1
contig_659	2945	3073	-	DNJDLL_01965	4.6	6.2		
contig_660	27	320	+	DNJDLL_01966	10.3	11.5		
contig_662	408	1055	-	DNJDLL_01972	23.1	5.2		
contig_663	64	330	+	DNJDLL_01973	9.7	5.6		
contig_663	1226	1699	+	DNJDLL_01975	17.7	4.5		SO:0001217, UniRef:UniRef50_B2ULN4, UniRef:UniRef90_B2ULN4
contig_663	1932	2084	-	DNJDLL_01976	5.3	4.5		RefSeq:WP_012420637.1, SO:0001217, UniParc:UPI00017403B4, UniRef:UniRef100_B2ULN5, UniRef:UniRef50_B2ULN5, UniRef:UniRef90_B2ULN5
contig_663	3329	3628	-	DNJDLL_01978	11.0	7.9		
contig_664	84	539	+	DNJDLL_01979	16.0	6.0		
contig_664	1399	1641	-	DNJDLL_01981	9.6	10.9		
contig_665	4820	5071	-	DNJDLL_01986	9.6	9.3		
contig_665	5068	5208	-	DNJDLL_01987	5.6	6.2		
contig_666	1751	2236	-	DNJDLL_01990	17.1	7.9		
contig_669	397	1176	-	DNJDLL_01995	27.5	9.5		
contig_672	35	298	+	DNJDLL_01998	10.5	11.5		
contig_672	855	1511	-	DNJDLL_01999	24.0	12.0		
contig_673	177	836	+	DNJDLL_02000	23.4	9.0	PF00533.33|BRCT, PF12738.14|PTCB-BRCT	PFAM:PF00533.33, PFAM:PF12738.14
contig_674	72	1316	+	DNJDLL_02002	46.8	11.3		
contig_675	591	695	-	DNJDLL_02004	3.7	8.5		
contig_675	894	1256	-	DNJDLL_02005	12.8	10.3		
contig_675	1326	1538	-	DNJDLL_02006	7.4	11.4		
contig_676	121	303	-	DNJDLL_02007	6.6	8.0		
contig_677	1824	1934	-	DNJDLL_02013	3.7	4.5		
contig_678	60	830	+	DNJDLL_02014	27.9	5.8	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_679	21	374	+	DNJDLL_02016	13.2	4.8		
contig_679	1410	2246	-	DNJDLL_02018	31.2	8.9		
contig_680	3719	4918	+	DNJDLL_02023	44.5	9.6		SO:0001217, UniRef:UniRef50_B2UNW3, UniRef:UniRef90_B2UNW3
contig_681	11	265	+	DNJDLL_02027	9.3	11.2		
contig_681	406	915	+	DNJDLL_02028	18.5	6.2		
contig_681	948	1127	-	DNJDLL_02029	6.9	8.0		
contig_682	479	871	-	DNJDLL_02030	14.2	9.5		RefSeq:WP_215439220.1, SO:0001217, UniParc:UPI001BFFC572, UniRef:UniRef100_UPI001BFFC572, UniRef:UniRef50_UPI000FE17975, UniRef:UniRef90_UPI000FE17975
contig_684	19	246	+	DNJDLL_02033	8.4	10.1		
contig_684	306	1031	-	DNJDLL_02034	25.7	6.5		
contig_685	142	870	+	DNJDLL_02035	27.4	10.8		
contig_685	1015	1773	-	DNJDLL_02036	26.9	6.2		
contig_687	25	861	+	DNJDLL_02038	29.6	4.6	PF00586.29|AIRS, PF02769.27|AIRS_C	PFAM:PF00586.29, PFAM:PF02769.27
contig_687	925	1155	-	DNJDLL_02039	8.1	5.1		
contig_688	1193	1924	-	DNJDLL_02041	27.5	10.9		
contig_690	57	269	+	DNJDLL_02043	7.8	6.3	PF00478.31|IMPDH	PFAM:PF00478.31
contig_690	524	772	-	DNJDLL_02044	9.2	9.8		
contig_690	779	1285	-	DNJDLL_02045	18.5	12.0		
contig_691	555	800	+	DNJDLL_02046	8.7	5.7	PF00682.25|HMGL-like	PFAM:PF00682.25
contig_693	125	769	-	DNJDLL_02048	23.0	9.2		RefSeq:WP_102738279.1, SO:0001217, UniParc:UPI000C9C6601, UniRef:UniRef100_UPI00260CA6A2, UniRef:UniRef50_UPI000FFF1F5F, UniRef:UniRef90_UPI000FFF1F5F
contig_693	865	1059	-	DNJDLL_02049	6.9	10.7		RefSeq:WP_102738278.1, SO:0001217, UniParc:UPI000C99D0CB, UniRef:UniRef100_UPI0011AF0625, UniRef:UniRef50_UPI00262AC806, UniRef:UniRef90_UPI00262AC806
contig_693	1227	1469	+	DNJDLL_02050	8.9	8.5		
contig_693	1368	1706	-	DNJDLL_02051	13.2	5.4		RefSeq:WP_102738277.1, SO:0001217, UniParc:UPI000C9CF645, UniRef:UniRef100_UPI000C9CF645, UniRef:UniRef50_UPI000B8E3420, UniRef:UniRef90_UPI000B8E3420
contig_693	2934	3173	+	DNJDLL_02053	9.4	8.9		
contig_693	3156	3452	-	DNJDLL_02054	11.2	5.7		RefSeq:WP_094139204.1, SO:0001217, UniParc:UPI000B8E7D08, UniRef:UniRef100_UPI000B8E7D08, UniRef:UniRef50_UPI000B8E7D08, UniRef:UniRef90_UPI000B8E7D08
contig_693	3479	3781	-	DNJDLL_02055	11.8	6.6		RefSeq:WP_094139205.1, SO:0001217, UniParc:UPI000B8E6C4E, UniRef:UniRef100_UPI000B8E6C4E, UniRef:UniRef50_UPI000B8E6C4E, UniRef:UniRef90_UPI000B8E6C4E
contig_694	926	1078	+	DNJDLL_02057	5.8	9.8		RefSeq:WP_012419453.1, SO:0001217, UniParc:UPI0001740326, UniRef:UniRef100_B2UNC6, UniRef:UniRef50_B2UNC6, UniRef:UniRef90_B2UNC6
contig_694	1927	2484	+	DNJDLL_02059	19.9	8.6	PF02838.20|Glyco_hydro_20b	PFAM:PF02838.20
contig_694	4107	4394	-	DNJDLL_02061	10.6	7.0		SO:0001217, UniRef:UniRef50_A0A965G1X3
contig_695	150	1793	+	DNJDLL_02062	59.0	9.2		
contig_695	1833	3038	-	DNJDLL_02063	44.0	6.7		
contig_695	3201	3647	-	DNJDLL_02064	16.1	8.4		
contig_696	251	577	+	DNJDLL_02065	11.8	8.7		
contig_696	802	939	+	DNJDLL_02066	5.1	12.0		
contig_697	212	535	+	DNJDLL_02067	11.9	12.0		
contig_697	716	1225	-	DNJDLL_02068	19.3	10.3		
contig_698	165	782	+	DNJDLL_02069	22.5	4.9		
contig_699	1129	1746	-	DNJDLL_02072	22.0	6.1	PF00596.26|Aldolase_II	PFAM:PF00596.26
contig_700	844	1170	-	DNJDLL_02074	11.7	9.8		
contig_701	4912	5058	-	DNJDLL_02080	5.4	5.8		
contig_702	1609	2253	-	DNJDLL_02082	23.4	7.9		
contig_703	130	378	+	DNJDLL_02083	9.5	5.4		
contig_703	591	785	+	DNJDLL_02084	7.3	4.1		SO:0001217, UniRef:UniRef50_A0AAP8NN25, UniRef:UniRef90_A0AAP8NN25
contig_705	269	658	+	DNJDLL_02091	14.0	11.1		
contig_708	203	763	+	DNJDLL_02094	19.2	7.0		
contig_709	151	279	+	DNJDLL_02095	4.9	12.0		
contig_709	492	1457	+	DNJDLL_02096	35.1	5.0		
contig_709	1490	2002	+	DNJDLL_02097	18.8	8.3		RefSeq:WP_022198236.1, SO:0001217, UniParc:UPI0003382704, UniRef:UniRef100_UPI0003382704, UniRef:UniRef50_B2UN41, UniRef:UniRef90_B2UN41
contig_709	2170	3147	-	DNJDLL_02098	36.3	11.6		
contig_710	1208	1561	-	DNJDLL_02100	12.7	10.5		
contig_712	2750	3190	-	DNJDLL_02104	15.9	10.6		
contig_712	3205	3414	-	DNJDLL_02105	7.3	4.8		
contig_713	417	899	-	DNJDLL_02106	18.6	5.5		
contig_715	7	354	+	DNJDLL_02108	12.3	9.1		
contig_715	2289	2564	-	DNJDLL_02110	10.5	11.5		
contig_715	2975	3067	-	DNJDLL_02111	3.4	10.8		
contig_716	4306	5073	-	DNJDLL_02116	27.8	5.0		
contig_717	58	456	+	DNJDLL_02117	14.8	9.8	PF01207.24|Dus	PFAM:PF01207.24
contig_717	2319	2708	-	DNJDLL_02119	14.8	6.3		
contig_718	410	733	-	DNJDLL_02120	11.3	4.5		RefSeq:WP_012419899.1, SO:0001217, UniParc:UPI0001740240, UniRef:UniRef100_B2UQE9, UniRef:UniRef50_B2UQE9, UniRef:UniRef90_B2UQE9
contig_718	1630	2013	-	DNJDLL_02122	14.8	9.5		SO:0001217, UniRef:UniRef50_UPI000FE161EE, UniRef:UniRef90_UPI000FE161EE
contig_719	103	543	+	DNJDLL_02123	15.9	4.7		
contig_720	17	790	+	DNJDLL_02124	27.7	9.9		
contig_720	2070	2501	+	DNJDLL_02126	16.5	7.0		RefSeq:WP_022197197.1, SO:0001217, UniParc:UPI00033F6283, UniRef:UniRef100_A0AAP8NK39, UniRef:UniRef50_A0A139TVE0, UniRef:UniRef90_A0AAX0WHW5
contig_720	7745	7969	-	DNJDLL_02131	8.5	11.4		
contig_721	28	141	+	DNJDLL_02132	4.0	6.5		
contig_721	330	1058	-	DNJDLL_02133	27.0	10.1		
contig_722	690	1025	-	DNJDLL_02134	12.0	9.3		
contig_723	1124	1381	-	DNJDLL_02136	9.0	10.2		
contig_725	542	700	+	DNJDLL_02142	5.4	7.8		RefSeq:WP_180975796.1, SO:0001217, UniParc:UPI000A9FBB20, UniRef:UniRef100_UPI001BFFD690, UniRef:UniRef50_UPI00196902C3, UniRef:UniRef90_UPI00196902C3
contig_725	729	1199	+	DNJDLL_02143	17.2	4.4		RefSeq:WP_046437160.1, SO:0001217, UniParc:UPI0006231E6F, UniRef:UniRef100_UPI0006231E6F, UniRef:UniRef50_A0A139TR39, UniRef:UniRef90_UPI0006231E6F
contig_725	1199	1330	+	DNJDLL_02144	4.9	9.4		RefSeq:WP_256151000.1, SO:0001217, UniParc:UPI00079310A4, UniRef:UniRef100_A0A139TRS1, UniRef:UniRef50_A0A139TRS1, UniRef:UniRef90_A0A139TRS1
contig_725	5868	6563	-	DNJDLL_02150	26.9	5.8		RefSeq:WP_237970316.1, SO:0001217, UniParc:UPI000964999B, UniRef:UniRef100_UPI0006232A63, UniRef:UniRef50_UPI0006232A63, UniRef:UniRef90_UPI0006232A63
contig_725	9093	9275	-	DNJDLL_02155	6.4	6.5		SO:0001217, UniRef:UniRef50_B2ULI4, UniRef:UniRef90_B2ULI4
contig_725	10648	10794	+	DNJDLL_02157	5.8	5.2		
contig_727	993	1238	-	DNJDLL_02161	8.8	5.4	PF00753.33|Lactamase_B	PFAM:PF00753.33
contig_729	692	1039	+	DNJDLL_02163	12.6	9.8		
contig_730	423	863	-	DNJDLL_02164	16.3	9.4		RefSeq:WP_046436114.1, SO:0001217, UniParc:UPI000623290C, UniRef:UniRef100_UPI000623290C, UniRef:UniRef50_UPI000B2AA60F, UniRef:UniRef90_UPI000B2AA60F
contig_731	658	903	+	DNJDLL_02165	9.3	9.0		
contig_731	3810	4112	-	DNJDLL_02171	11.0	5.4		
contig_732	401	796	+	DNJDLL_02172	15.4	11.2		
contig_732	6227	6739	-	DNJDLL_02177	18.7	9.4		
contig_733	581	745	-	DNJDLL_02178	5.9	9.3		
contig_733	809	985	-	DNJDLL_02179	6.7	9.7		
contig_734	1536	2060	-	DNJDLL_02182	18.7	4.8		
