k79_15973 flag=1 multi=6.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.100
k79_34921 flag=0 multi=5.7889 len=1263	ERR011349_MEGAHIT_TaxVamb.12
k79_16275 flag=1 multi=6.0000 len=1502	ERR011349_MEGAHIT_TaxVamb.12
k79_10077 flag=1 multi=10.0000 len=1090	ERR011349_MEGAHIT_TaxVamb.12
k79_27719 flag=1 multi=38.0000 len=1339	ERR011349_MEGAHIT_TaxVamb.12
k79_26508 flag=1 multi=5.0000 len=1016	ERR011349_MEGAHIT_TaxVamb.12
k79_3941 flag=1 multi=8.0000 len=1209	ERR011349_MEGAHIT_TaxVamb.12
k79_23301 flag=1 multi=10.0000 len=1420	ERR011349_MEGAHIT_TaxVamb.12
k79_23717 flag=1 multi=5.0000 len=1122	ERR011349_MEGAHIT_TaxVamb.12
k79_19918 flag=1 multi=4.0000 len=1840	ERR011349_MEGAHIT_TaxVamb.12
k79_15080 flag=1 multi=20.0000 len=1911	ERR011349_MEGAHIT_TaxVamb.12
k79_10949 flag=1 multi=7.0000 len=1179	ERR011349_MEGAHIT_TaxVamb.12
k79_22621 flag=1 multi=5.8253 len=2082	ERR011349_MEGAHIT_TaxVamb.12
k79_9631 flag=1 multi=7.0000 len=2083	ERR011349_MEGAHIT_TaxVamb.12
k79_20754 flag=1 multi=8.0000 len=1616	ERR011349_MEGAHIT_TaxVamb.12
k79_19272 flag=1 multi=9.0000 len=1506	ERR011349_MEGAHIT_TaxVamb.12
k79_11340 flag=1 multi=11.0000 len=1637	ERR011349_MEGAHIT_TaxVamb.12
k79_24202 flag=1 multi=13.0000 len=1356	ERR011349_MEGAHIT_TaxVamb.12
k79_24267 flag=1 multi=60.0000 len=1725	ERR011349_MEGAHIT_TaxVamb.12
k79_28385 flag=1 multi=4.0000 len=1088	ERR011349_MEGAHIT_TaxVamb.12
k79_1651 flag=1 multi=5.0000 len=1036	ERR011349_MEGAHIT_TaxVamb.12
k79_34326 flag=1 multi=7.0000 len=1307	ERR011349_MEGAHIT_TaxVamb.12
k79_30449 flag=1 multi=5.0000 len=1106	ERR011349_MEGAHIT_TaxVamb.12
k79_23188 flag=1 multi=5.0000 len=1262	ERR011349_MEGAHIT_TaxVamb.12
k79_15203 flag=1 multi=24.0000 len=1635	ERR011349_MEGAHIT_TaxVamb.12
k79_31430 flag=1 multi=6.0000 len=1364	ERR011349_MEGAHIT_TaxVamb.12
k79_2841 flag=1 multi=6.0000 len=1202	ERR011349_MEGAHIT_TaxVamb.12
k79_24752 flag=1 multi=4.0000 len=1048	ERR011349_MEGAHIT_TaxVamb.12
k79_20157 flag=1 multi=6.0000 len=1626	ERR011349_MEGAHIT_TaxVamb.12
k79_22127 flag=1 multi=6.0000 len=1653	ERR011349_MEGAHIT_TaxVamb.12
k79_17174 flag=1 multi=8.0000 len=2049	ERR011349_MEGAHIT_TaxVamb.12
k79_17657 flag=1 multi=6.0000 len=1081	ERR011349_MEGAHIT_TaxVamb.12
k79_4174 flag=1 multi=8.0000 len=1110	ERR011349_MEGAHIT_TaxVamb.12
k79_1799 flag=1 multi=8.0000 len=1175	ERR011349_MEGAHIT_TaxVamb.12
k79_24000 flag=1 multi=9.0000 len=1048	ERR011349_MEGAHIT_TaxVamb.12
k79_4556 flag=1 multi=19.0000 len=7118	ERR011349_MEGAHIT_TaxVamb.12
k79_16428 flag=1 multi=6.0000 len=2313	ERR011349_MEGAHIT_TaxVamb.12
k79_20930 flag=1 multi=7.0000 len=1337	ERR011349_MEGAHIT_TaxVamb.12
k79_16993 flag=1 multi=13.0000 len=2842	ERR011349_MEGAHIT_TaxVamb.12
k79_34625 flag=1 multi=7.0000 len=2231	ERR011349_MEGAHIT_TaxVamb.12
k79_23341 flag=1 multi=6.0000 len=1541	ERR011349_MEGAHIT_TaxVamb.12
k79_15256 flag=1 multi=7.0000 len=1551	ERR011349_MEGAHIT_TaxVamb.12
k79_1474 flag=1 multi=9.0000 len=1383	ERR011349_MEGAHIT_TaxVamb.12
k79_10007 flag=1 multi=10.0000 len=1282	ERR011349_MEGAHIT_TaxVamb.12
k79_749 flag=1 multi=60.0000 len=1691	ERR011349_MEGAHIT_TaxVamb.12
k79_20240 flag=1 multi=6.0000 len=1108	ERR011349_MEGAHIT_TaxVamb.12
k79_22211 flag=1 multi=6.0000 len=1005	ERR011349_MEGAHIT_TaxVamb.12
k79_5984 flag=1 multi=5.0000 len=1253	ERR011349_MEGAHIT_TaxVamb.12
k79_35715 flag=1 multi=6.0000 len=1200	ERR011349_MEGAHIT_TaxVamb.12
k79_11768 flag=1 multi=6.0000 len=2228	ERR011349_MEGAHIT_TaxVamb.12
k79_29902 flag=1 multi=7.0000 len=2201	ERR011349_MEGAHIT_TaxVamb.12
k79_7038 flag=1 multi=11.0000 len=2293	ERR011349_MEGAHIT_TaxVamb.12
k79_17385 flag=1 multi=42.0000 len=1115	ERR011349_MEGAHIT_TaxVamb.12
k79_15607 flag=1 multi=4.0000 len=1091	ERR011349_MEGAHIT_TaxVamb.12
k79_8464 flag=1 multi=5.0000 len=1131	ERR011349_MEGAHIT_TaxVamb.12
k79_22156 flag=1 multi=10.0000 len=1994	ERR011349_MEGAHIT_TaxVamb.12
k79_23863 flag=1 multi=5.0000 len=1862	ERR011349_MEGAHIT_TaxVamb.12
k79_25782 flag=1 multi=8.0000 len=1261	ERR011349_MEGAHIT_TaxVamb.12
k79_9297 flag=1 multi=12.0000 len=1929	ERR011349_MEGAHIT_TaxVamb.12
k79_3419 flag=1 multi=4.0000 len=1306	ERR011349_MEGAHIT_TaxVamb.12
k79_26310 flag=1 multi=4.0000 len=1425	ERR011349_MEGAHIT_TaxVamb.12
k79_36350 flag=1 multi=4.0000 len=1128	ERR011349_MEGAHIT_TaxVamb.12
k79_2709 flag=1 multi=14.0000 len=1353	ERR011349_MEGAHIT_TaxVamb.12
k79_12355 flag=1 multi=3.0000 len=1006	ERR011349_MEGAHIT_TaxVamb.12
k79_16141 flag=1 multi=9.0000 len=1948	ERR011349_MEGAHIT_TaxVamb.12
k79_36025 flag=1 multi=5.0000 len=1262	ERR011349_MEGAHIT_TaxVamb.12
k79_1929 flag=1 multi=3.0000 len=1018	ERR011349_MEGAHIT_TaxVamb.12
k79_17056 flag=1 multi=4.0000 len=1059	ERR011349_MEGAHIT_TaxVamb.12
k79_3404 flag=1 multi=11.0000 len=2215	ERR011349_MEGAHIT_TaxVamb.12
k79_23256 flag=1 multi=16.0000 len=1271	ERR011349_MEGAHIT_TaxVamb.12
k79_12068 flag=1 multi=3.0000 len=1031	ERR011349_MEGAHIT_TaxVamb.12
k79_2969 flag=1 multi=11.0000 len=3925	ERR011349_MEGAHIT_TaxVamb.12
k79_30954 flag=1 multi=8.0000 len=1463	ERR011349_MEGAHIT_TaxVamb.12
k79_14503 flag=1 multi=25.0000 len=1970	ERR011349_MEGAHIT_TaxVamb.12
k79_12813 flag=1 multi=9.0000 len=1791	ERR011349_MEGAHIT_TaxVamb.12
k79_22363 flag=1 multi=6.0000 len=1141	ERR011349_MEGAHIT_TaxVamb.12
k79_564 flag=1 multi=8.0000 len=1627	ERR011349_MEGAHIT_TaxVamb.12
k79_17705 flag=1 multi=5.0000 len=1023	ERR011349_MEGAHIT_TaxVamb.12
k79_7166 flag=1 multi=4.0000 len=1068	ERR011349_MEGAHIT_TaxVamb.12
k79_32358 flag=1 multi=4.0000 len=1236	ERR011349_MEGAHIT_TaxVamb.12
k79_34459 flag=1 multi=3.0000 len=1475	ERR011349_MEGAHIT_TaxVamb.12
k79_18643 flag=1 multi=40.0000 len=1366	ERR011349_MEGAHIT_TaxVamb.12
k79_1950 flag=1 multi=32.0000 len=1921	ERR011349_MEGAHIT_TaxVamb.12
k79_31223 flag=1 multi=7.0000 len=1445	ERR011349_MEGAHIT_TaxVamb.12
k79_33967 flag=1 multi=8.0000 len=1159	ERR011349_MEGAHIT_TaxVamb.12
k79_11762 flag=1 multi=13.0000 len=11963	ERR011349_MEGAHIT_TaxVamb.12
k79_35825 flag=1 multi=10.0000 len=2043	ERR011349_MEGAHIT_TaxVamb.12
k79_22741 flag=1 multi=8.0000 len=1283	ERR011349_MEGAHIT_TaxVamb.12
k79_28393 flag=1 multi=11.6198 len=1018	ERR011349_MEGAHIT_TaxVamb.12
k79_35360 flag=1 multi=6.0000 len=1200	ERR011349_MEGAHIT_TaxVamb.12
k79_2966 flag=1 multi=9.0000 len=2458	ERR011349_MEGAHIT_TaxVamb.12
k79_28626 flag=1 multi=10.0000 len=2459	ERR011349_MEGAHIT_TaxVamb.12
k79_16232 flag=1 multi=5.3888 len=1167	ERR011349_MEGAHIT_TaxVamb.12
k79_11185 flag=1 multi=5.0000 len=1020	ERR011349_MEGAHIT_TaxVamb.12
k79_25329 flag=0 multi=20.0000 len=1898	ERR011349_MEGAHIT_TaxVamb.12
k79_5418 flag=1 multi=12.0000 len=1635	ERR011349_MEGAHIT_TaxVamb.12
k79_7425 flag=1 multi=14.0000 len=1121	ERR011349_MEGAHIT_TaxVamb.12
k79_12567 flag=1 multi=5.0000 len=1397	ERR011349_MEGAHIT_TaxVamb.12
k79_6629 flag=1 multi=3.0000 len=1376	ERR011349_MEGAHIT_TaxVamb.12
k79_30196 flag=1 multi=7.0000 len=4370	ERR011349_MEGAHIT_TaxVamb.12
k79_16009 flag=1 multi=8.0000 len=1700	ERR011349_MEGAHIT_TaxVamb.12
k79_14797 flag=1 multi=13.0000 len=4634	ERR011349_MEGAHIT_TaxVamb.12
k79_16134 flag=1 multi=11.0000 len=1249	ERR011349_MEGAHIT_TaxVamb.12
k79_25261 flag=1 multi=6.0000 len=1110	ERR011349_MEGAHIT_TaxVamb.12
k79_28719 flag=1 multi=6.0000 len=3068	ERR011349_MEGAHIT_TaxVamb.12
k79_2892 flag=1 multi=5.0000 len=1365	ERR011349_MEGAHIT_TaxVamb.12
k79_28563 flag=1 multi=14.0000 len=1602	ERR011349_MEGAHIT_TaxVamb.12
k79_18793 flag=1 multi=7.0000 len=2133	ERR011349_MEGAHIT_TaxVamb.12
k79_24284 flag=1 multi=7.0000 len=2134	ERR011349_MEGAHIT_TaxVamb.12
k79_11969 flag=1 multi=11.0000 len=1586	ERR011349_MEGAHIT_TaxVamb.12
k79_1898 flag=1 multi=12.0000 len=1982	ERR011349_MEGAHIT_TaxVamb.12
k79_22317 flag=1 multi=3.0000 len=1101	ERR011349_MEGAHIT_TaxVamb.12
k79_10338 flag=1 multi=6.0000 len=1158	ERR011349_MEGAHIT_TaxVamb.12
k79_14267 flag=1 multi=6.0000 len=1098	ERR011349_MEGAHIT_TaxVamb.12
k79_11931 flag=1 multi=4.0000 len=1255	ERR011349_MEGAHIT_TaxVamb.12
k79_8104 flag=1 multi=4.0000 len=1003	ERR011349_MEGAHIT_TaxVamb.12
k79_6401 flag=1 multi=17.0000 len=1604	ERR011349_MEGAHIT_TaxVamb.12
k79_29284 flag=1 multi=22.0000 len=4011	ERR011349_MEGAHIT_TaxVamb.12
k79_21701 flag=1 multi=10.0000 len=2194	ERR011349_MEGAHIT_TaxVamb.12
k79_27780 flag=1 multi=8.0000 len=1058	ERR011349_MEGAHIT_TaxVamb.12
k79_24716 flag=1 multi=6.0000 len=1231	ERR011349_MEGAHIT_TaxVamb.12
k79_2375 flag=1 multi=6.0000 len=1688	ERR011349_MEGAHIT_TaxVamb.12
k79_2659 flag=1 multi=16.0000 len=8569	ERR011349_MEGAHIT_TaxVamb.12
k79_33611 flag=1 multi=7.0000 len=1124	ERR011349_MEGAHIT_TaxVamb.12
k79_14529 flag=1 multi=29.0000 len=1950	ERR011349_MEGAHIT_TaxVamb.12
k79_29966 flag=1 multi=12.0000 len=3314	ERR011349_MEGAHIT_TaxVamb.12
k79_22320 flag=1 multi=9.0000 len=2243	ERR011349_MEGAHIT_TaxVamb.12
k79_29133 flag=1 multi=4.0000 len=1119	ERR011349_MEGAHIT_TaxVamb.12
k79_36161 flag=1 multi=5.0000 len=1409	ERR011349_MEGAHIT_TaxVamb.12
k79_32197 flag=1 multi=12.0000 len=1092	ERR011349_MEGAHIT_TaxVamb.12
k79_480 flag=1 multi=10.0000 len=1194	ERR011349_MEGAHIT_TaxVamb.12
k79_32468 flag=1 multi=12.0000 len=5622	ERR011349_MEGAHIT_TaxVamb.12
k79_6743 flag=1 multi=3.0000 len=1482	ERR011349_MEGAHIT_TaxVamb.12
k79_9559 flag=1 multi=10.0000 len=2303	ERR011349_MEGAHIT_TaxVamb.12
k79_18326 flag=1 multi=11.0000 len=1378	ERR011349_MEGAHIT_TaxVamb.12
k79_29872 flag=1 multi=7.0000 len=1301	ERR011349_MEGAHIT_TaxVamb.12
k79_17491 flag=1 multi=25.0000 len=1251	ERR011349_MEGAHIT_TaxVamb.12
k79_23001 flag=1 multi=6.0000 len=2772	ERR011349_MEGAHIT_TaxVamb.12
k79_24050 flag=1 multi=5.0000 len=1047	ERR011349_MEGAHIT_TaxVamb.12
k79_25602 flag=1 multi=4.0000 len=1400	ERR011349_MEGAHIT_TaxVamb.12
k79_11782 flag=1 multi=5.0000 len=1179	ERR011349_MEGAHIT_TaxVamb.12
k79_28586 flag=1 multi=6.0000 len=1029	ERR011349_MEGAHIT_TaxVamb.12
k79_4245 flag=1 multi=33.0000 len=3531	ERR011349_MEGAHIT_TaxVamb.12
k79_23638 flag=1 multi=4.0000 len=1220	ERR011349_MEGAHIT_TaxVamb.12
k79_29526 flag=1 multi=6.0000 len=1876	ERR011349_MEGAHIT_TaxVamb.12
k79_17400 flag=1 multi=9.0000 len=1642	ERR011349_MEGAHIT_TaxVamb.12
k79_36245 flag=1 multi=4.0000 len=1551	ERR011349_MEGAHIT_TaxVamb.12
k79_2046 flag=1 multi=10.1430 len=1715	ERR011349_MEGAHIT_TaxVamb.12
k79_36067 flag=1 multi=9.0000 len=1230	ERR011349_MEGAHIT_TaxVamb.12
k79_26592 flag=1 multi=13.0000 len=1322	ERR011349_MEGAHIT_TaxVamb.12
k79_26836 flag=1 multi=8.0000 len=3048	ERR011349_MEGAHIT_TaxVamb.12
k79_34197 flag=1 multi=81.4101 len=2498	ERR011349_MEGAHIT_TaxVamb.12
k79_15468 flag=1 multi=13.0000 len=1073	ERR011349_MEGAHIT_TaxVamb.12
k79_20020 flag=1 multi=4.0000 len=1255	ERR011349_MEGAHIT_TaxVamb.12
k79_29678 flag=1 multi=6.0000 len=1947	ERR011349_MEGAHIT_TaxVamb.12
k79_26713 flag=1 multi=17.0000 len=1315	ERR011349_MEGAHIT_TaxVamb.12
k79_6993 flag=1 multi=5.0000 len=1140	ERR011349_MEGAHIT_TaxVamb.12
k79_7504 flag=1 multi=4.0000 len=1270	ERR011349_MEGAHIT_TaxVamb.12
k79_22669 flag=1 multi=8.0000 len=1138	ERR011349_MEGAHIT_TaxVamb.12
k79_33787 flag=1 multi=12.0000 len=2296	ERR011349_MEGAHIT_TaxVamb.12
k79_10122 flag=1 multi=8.0000 len=1136	ERR011349_MEGAHIT_TaxVamb.12
k79_36282 flag=1 multi=14.0000 len=2039	ERR011349_MEGAHIT_TaxVamb.12
k79_23514 flag=1 multi=6.0000 len=1206	ERR011349_MEGAHIT_TaxVamb.12
k79_32749 flag=1 multi=10.0000 len=1031	ERR011349_MEGAHIT_TaxVamb.12
k79_27325 flag=1 multi=13.0000 len=2187	ERR011349_MEGAHIT_TaxVamb.12
k79_14507 flag=1 multi=59.0000 len=3143	ERR011349_MEGAHIT_TaxVamb.12
k79_1682 flag=1 multi=3.0000 len=1086	ERR011349_MEGAHIT_TaxVamb.12
k79_14298 flag=1 multi=5.0000 len=1056	ERR011349_MEGAHIT_TaxVamb.12
k79_10845 flag=1 multi=34.0000 len=1611	ERR011349_MEGAHIT_TaxVamb.12
k79_20848 flag=1 multi=8.0000 len=2374	ERR011349_MEGAHIT_TaxVamb.12
k79_21790 flag=1 multi=3.0000 len=1239	ERR011349_MEGAHIT_TaxVamb.12
k79_26964 flag=1 multi=10.0000 len=2747	ERR011349_MEGAHIT_TaxVamb.12
k79_35066 flag=1 multi=5.0000 len=1023	ERR011349_MEGAHIT_TaxVamb.12
k79_36608 flag=1 multi=12.0000 len=1285	ERR011349_MEGAHIT_TaxVamb.12
k79_36485 flag=1 multi=9.0000 len=2858	ERR011349_MEGAHIT_TaxVamb.12
k79_4109 flag=1 multi=5.0000 len=1418	ERR011349_MEGAHIT_TaxVamb.12
k79_4324 flag=1 multi=11.3229 len=1005	ERR011349_MEGAHIT_TaxVamb.12
k79_32064 flag=1 multi=15.0000 len=2698	ERR011349_MEGAHIT_TaxVamb.12
k79_23795 flag=1 multi=4.0000 len=1061	ERR011349_MEGAHIT_TaxVamb.12
k79_28071 flag=1 multi=6.0000 len=1096	ERR011349_MEGAHIT_TaxVamb.12
k79_31345 flag=1 multi=10.0000 len=1019	ERR011349_MEGAHIT_TaxVamb.12
k79_16457 flag=1 multi=7.0000 len=1019	ERR011349_MEGAHIT_TaxVamb.12
k79_7671 flag=1 multi=8.0000 len=1111	ERR011349_MEGAHIT_TaxVamb.12
k79_26528 flag=1 multi=7.0000 len=1236	ERR011349_MEGAHIT_TaxVamb.12
k79_24078 flag=1 multi=5.0000 len=1206	ERR011349_MEGAHIT_TaxVamb.12
k79_1324 flag=1 multi=9.0000 len=2641	ERR011349_MEGAHIT_TaxVamb.12
k79_35859 flag=1 multi=8.9188 len=1927	ERR011349_MEGAHIT_TaxVamb.12
k79_3999 flag=1 multi=4.0000 len=1631	ERR011349_MEGAHIT_TaxVamb.12
k79_14593 flag=1 multi=4.0000 len=1089	ERR011349_MEGAHIT_TaxVamb.12
k79_34818 flag=1 multi=7.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.12
k79_5106 flag=1 multi=7.0000 len=1039	ERR011349_MEGAHIT_TaxVamb.12
k79_20646 flag=1 multi=13.0000 len=1323	ERR011349_MEGAHIT_TaxVamb.12
k79_8671 flag=1 multi=5.0000 len=1641	ERR011349_MEGAHIT_TaxVamb.12
k79_35819 flag=1 multi=11.0000 len=1676	ERR011349_MEGAHIT_TaxVamb.12
k79_33442 flag=1 multi=11.0000 len=1614	ERR011349_MEGAHIT_TaxVamb.12
k79_21948 flag=1 multi=13.0000 len=1652	ERR011349_MEGAHIT_TaxVamb.12
k79_1125 flag=1 multi=11.0000 len=1094	ERR011349_MEGAHIT_TaxVamb.12
k79_24751 flag=1 multi=5.0000 len=1324	ERR011349_MEGAHIT_TaxVamb.12
k79_12287 flag=1 multi=16.0000 len=4008	ERR011349_MEGAHIT_TaxVamb.13
k79_1988 flag=1 multi=21.0000 len=2515	ERR011349_MEGAHIT_TaxVamb.14
k79_23991 flag=1 multi=19.0000 len=2807	ERR011349_MEGAHIT_TaxVamb.14
k79_28594 flag=1 multi=18.0000 len=1307	ERR011349_MEGAHIT_TaxVamb.14
k79_8096 flag=1 multi=15.0000 len=1314	ERR011349_MEGAHIT_TaxVamb.14
k79_5258 flag=1 multi=49.0000 len=2262	ERR011349_MEGAHIT_TaxVamb.14
k79_13835 flag=1 multi=16.0000 len=3269	ERR011349_MEGAHIT_TaxVamb.14
k79_16899 flag=1 multi=101.0000 len=1364	ERR011349_MEGAHIT_TaxVamb.14
k79_9556 flag=1 multi=22.0000 len=4888	ERR011349_MEGAHIT_TaxVamb.14
k79_6462 flag=1 multi=23.0000 len=6059	ERR011349_MEGAHIT_TaxVamb.14
k79_13603 flag=1 multi=29.2500 len=1007	ERR011349_MEGAHIT_TaxVamb.14
k79_6762 flag=1 multi=18.0000 len=5600	ERR011349_MEGAHIT_TaxVamb.14
k79_7942 flag=1 multi=21.0000 len=2952	ERR011349_MEGAHIT_TaxVamb.14
k79_8157 flag=1 multi=27.0000 len=1573	ERR011349_MEGAHIT_TaxVamb.14
k79_7902 flag=1 multi=22.0000 len=1055	ERR011349_MEGAHIT_TaxVamb.14
k79_2883 flag=1 multi=40.0319 len=1144	ERR011349_MEGAHIT_TaxVamb.14
k79_10491 flag=1 multi=148.0000 len=1168	ERR011349_MEGAHIT_TaxVamb.14
k79_10561 flag=1 multi=30.0000 len=1537	ERR011349_MEGAHIT_TaxVamb.14
k79_10126 flag=1 multi=29.0000 len=5016	ERR011349_MEGAHIT_TaxVamb.14
k79_36080 flag=1 multi=6.0000 len=3141	ERR011349_MEGAHIT_TaxVamb.15
k79_19885 flag=1 multi=9.0000 len=2861	ERR011349_MEGAHIT_TaxVamb.16
k79_10346 flag=1 multi=8.0000 len=2564	ERR011349_MEGAHIT_TaxVamb.17
k79_19131 flag=1 multi=6.0000 len=2458	ERR011349_MEGAHIT_TaxVamb.18
k79_29583 flag=1 multi=31.0000 len=2209	ERR011349_MEGAHIT_TaxVamb.19
k79_1827 flag=1 multi=21.0000 len=1130	ERR011349_MEGAHIT_TaxVamb.19
k79_22831 flag=1 multi=30.9864 len=44269	ERR011349_MEGAHIT_TaxVamb.1
k79_22524 flag=1 multi=33.0000 len=4447	ERR011349_MEGAHIT_TaxVamb.1
k79_10604 flag=1 multi=28.0000 len=17561	ERR011349_MEGAHIT_TaxVamb.1
k79_10462 flag=1 multi=30.0000 len=4005	ERR011349_MEGAHIT_TaxVamb.1
k79_26449 flag=1 multi=32.1504 len=6477	ERR011349_MEGAHIT_TaxVamb.1
k79_7769 flag=1 multi=29.9747 len=61965	ERR011349_MEGAHIT_TaxVamb.1
k79_24272 flag=1 multi=32.0000 len=10446	ERR011349_MEGAHIT_TaxVamb.1
k79_16821 flag=0 multi=29.9106 len=6568	ERR011349_MEGAHIT_TaxVamb.1
k79_30054 flag=1 multi=31.7128 len=6016	ERR011349_MEGAHIT_TaxVamb.1
k79_8893 flag=1 multi=31.0000 len=10445	ERR011349_MEGAHIT_TaxVamb.1
k79_23856 flag=0 multi=27.8202 len=6686	ERR011349_MEGAHIT_TaxVamb.1
k79_708 flag=1 multi=29.0000 len=6253	ERR011349_MEGAHIT_TaxVamb.1
k79_21281 flag=1 multi=32.0000 len=23130	ERR011349_MEGAHIT_TaxVamb.1
k79_8815 flag=1 multi=31.0000 len=97047	ERR011349_MEGAHIT_TaxVamb.1
k79_4623 flag=1 multi=31.0000 len=7471	ERR011349_MEGAHIT_TaxVamb.1
k79_12107 flag=1 multi=24.6353 len=1269	ERR011349_MEGAHIT_TaxVamb.1
k79_26306 flag=1 multi=29.9435 len=26914	ERR011349_MEGAHIT_TaxVamb.1
k79_29554 flag=1 multi=31.0000 len=17195	ERR011349_MEGAHIT_TaxVamb.1
k79_17817 flag=1 multi=30.0000 len=26590	ERR011349_MEGAHIT_TaxVamb.1
k79_29998 flag=1 multi=31.0000 len=19967	ERR011349_MEGAHIT_TaxVamb.1
k79_26973 flag=1 multi=27.0000 len=8071	ERR011349_MEGAHIT_TaxVamb.1
k79_15523 flag=1 multi=30.6636 len=15713	ERR011349_MEGAHIT_TaxVamb.1
k79_7084 flag=1 multi=32.0000 len=4313	ERR011349_MEGAHIT_TaxVamb.1
k79_8141 flag=1 multi=30.8009 len=8669	ERR011349_MEGAHIT_TaxVamb.1
k79_25608 flag=1 multi=29.0000 len=25865	ERR011349_MEGAHIT_TaxVamb.1
k79_4342 flag=1 multi=30.0000 len=23035	ERR011349_MEGAHIT_TaxVamb.1
k79_19581 flag=1 multi=28.0000 len=6965	ERR011349_MEGAHIT_TaxVamb.1
k79_2711 flag=1 multi=30.9772 len=36984	ERR011349_MEGAHIT_TaxVamb.1
k79_12065 flag=0 multi=37.2274 len=6411	ERR011349_MEGAHIT_TaxVamb.1
k79_29296 flag=1 multi=12.0000 len=3830	ERR011349_MEGAHIT_TaxVamb.1
k79_22821 flag=1 multi=31.0000 len=16120	ERR011349_MEGAHIT_TaxVamb.1
k79_8866 flag=1 multi=28.0000 len=14014	ERR011349_MEGAHIT_TaxVamb.1
k79_20005 flag=1 multi=29.0000 len=24339	ERR011349_MEGAHIT_TaxVamb.1
k79_953 flag=1 multi=28.0000 len=4694	ERR011349_MEGAHIT_TaxVamb.1
k79_34502 flag=1 multi=30.0000 len=8772	ERR011349_MEGAHIT_TaxVamb.1
k79_22430 flag=1 multi=30.1078 len=56325	ERR011349_MEGAHIT_TaxVamb.1
k79_22856 flag=1 multi=27.0000 len=2264	ERR011349_MEGAHIT_TaxVamb.1
k79_3611 flag=1 multi=29.0000 len=19381	ERR011349_MEGAHIT_TaxVamb.1
k79_7475 flag=0 multi=23.4232 len=1674	ERR011349_MEGAHIT_TaxVamb.1
k79_7913 flag=1 multi=20.0000 len=1059	ERR011349_MEGAHIT_TaxVamb.1
k79_28355 flag=0 multi=30.0000 len=13503	ERR011349_MEGAHIT_TaxVamb.1
k79_11598 flag=1 multi=32.0000 len=30556	ERR011349_MEGAHIT_TaxVamb.1
k79_31847 flag=1 multi=30.0000 len=24882	ERR011349_MEGAHIT_TaxVamb.1
k79_23054 flag=1 multi=31.0000 len=31336	ERR011349_MEGAHIT_TaxVamb.1
k79_7533 flag=1 multi=30.0000 len=16703	ERR011349_MEGAHIT_TaxVamb.1
k79_11485 flag=1 multi=28.0000 len=14685	ERR011349_MEGAHIT_TaxVamb.1
k79_1106 flag=1 multi=30.0000 len=49655	ERR011349_MEGAHIT_TaxVamb.1
k79_26569 flag=1 multi=24.9522 len=1335	ERR011349_MEGAHIT_TaxVamb.1
k79_34666 flag=1 multi=30.0000 len=28440	ERR011349_MEGAHIT_TaxVamb.1
k79_13088 flag=1 multi=28.0090 len=6185	ERR011349_MEGAHIT_TaxVamb.1
k79_12775 flag=1 multi=32.0000 len=27663	ERR011349_MEGAHIT_TaxVamb.1
k79_7394 flag=1 multi=27.0000 len=1798	ERR011349_MEGAHIT_TaxVamb.1
k79_7464 flag=0 multi=39.4613 len=2975	ERR011349_MEGAHIT_TaxVamb.1
k79_11303 flag=1 multi=30.7174 len=19742	ERR011349_MEGAHIT_TaxVamb.1
k79_10805 flag=1 multi=29.0000 len=22109	ERR011349_MEGAHIT_TaxVamb.1
k79_28337 flag=1 multi=29.0000 len=2698	ERR011349_MEGAHIT_TaxVamb.1
k79_34309 flag=1 multi=30.0000 len=31723	ERR011349_MEGAHIT_TaxVamb.1
k79_6663 flag=1 multi=31.0000 len=23199	ERR011349_MEGAHIT_TaxVamb.1
k79_35160 flag=1 multi=29.0000 len=2210	ERR011349_MEGAHIT_TaxVamb.1
k79_9552 flag=1 multi=28.7924 len=16666	ERR011349_MEGAHIT_TaxVamb.1
k79_10641 flag=1 multi=30.0000 len=16238	ERR011349_MEGAHIT_TaxVamb.1
k79_26676 flag=1 multi=31.0000 len=24743	ERR011349_MEGAHIT_TaxVamb.1
k79_234 flag=1 multi=29.0000 len=13185	ERR011349_MEGAHIT_TaxVamb.1
k79_18541 flag=1 multi=31.0753 len=15418	ERR011349_MEGAHIT_TaxVamb.1
k79_29424 flag=1 multi=32.0000 len=38846	ERR011349_MEGAHIT_TaxVamb.1
k79_24903 flag=1 multi=28.9498 len=40827	ERR011349_MEGAHIT_TaxVamb.1
k79_29916 flag=1 multi=30.0000 len=26272	ERR011349_MEGAHIT_TaxVamb.1
k79_11985 flag=0 multi=26.0000 len=1210	ERR011349_MEGAHIT_TaxVamb.1
k79_26035 flag=1 multi=31.0000 len=1797	ERR011349_MEGAHIT_TaxVamb.1
k79_13355 flag=1 multi=26.0000 len=3033	ERR011349_MEGAHIT_TaxVamb.1
k79_15141 flag=1 multi=29.0000 len=9214	ERR011349_MEGAHIT_TaxVamb.1
k79_19395 flag=1 multi=7.0000 len=2145	ERR011349_MEGAHIT_TaxVamb.20
k79_15566 flag=1 multi=6.0000 len=2046	ERR011349_MEGAHIT_TaxVamb.21
k79_31167 flag=1 multi=7.0000 len=2011	ERR011349_MEGAHIT_TaxVamb.22
k79_14243 flag=1 multi=6.0000 len=1901	ERR011349_MEGAHIT_TaxVamb.23
