k79_28844 flag=1 multi=4.0000 len=1696	ERR011348_MEGAHIT_TaxVamb.1000
k79_34701 flag=1 multi=4.0000 len=2237	ERR011348_MEGAHIT_TaxVamb.93
k79_76542 flag=1 multi=4.0033 len=1605	ERR011348_MEGAHIT_TaxVamb.93
k79_92296 flag=1 multi=2.8135 len=1237	ERR011348_MEGAHIT_TaxVamb.93
k79_85058 flag=1 multi=3.0000 len=1270	ERR011348_MEGAHIT_TaxVamb.93
k79_34719 flag=1 multi=4.0000 len=1860	ERR011348_MEGAHIT_TaxVamb.93
k79_93611 flag=1 multi=4.0000 len=1046	ERR011348_MEGAHIT_TaxVamb.93
k79_74657 flag=1 multi=4.0000 len=1128	ERR011348_MEGAHIT_TaxVamb.93
k79_82413 flag=1 multi=4.0000 len=1952	ERR011348_MEGAHIT_TaxVamb.93
k79_62634 flag=1 multi=5.0000 len=2956	ERR011348_MEGAHIT_TaxVamb.93
k79_9845 flag=0 multi=4.8389 len=1072	ERR011348_MEGAHIT_TaxVamb.93
k79_34157 flag=1 multi=2.0000 len=1012	ERR011348_MEGAHIT_TaxVamb.93
k79_84652 flag=1 multi=4.0000 len=1211	ERR011348_MEGAHIT_TaxVamb.93
k79_39890 flag=0 multi=5.0000 len=1555	ERR011348_MEGAHIT_TaxVamb.93
k79_78230 flag=1 multi=3.8132 len=1005	ERR011348_MEGAHIT_TaxVamb.93
k79_33347 flag=1 multi=4.0000 len=1804	ERR011348_MEGAHIT_TaxVamb.93
k79_56070 flag=1 multi=4.2045 len=1683	ERR011348_MEGAHIT_TaxVamb.93
k79_15293 flag=1 multi=4.0000 len=1543	ERR011348_MEGAHIT_TaxVamb.93
k79_51699 flag=1 multi=5.0000 len=3409	ERR011348_MEGAHIT_TaxVamb.93
k79_92479 flag=1 multi=4.0000 len=1395	ERR011348_MEGAHIT_TaxVamb.93
k79_95802 flag=1 multi=5.0000 len=1583	ERR011348_MEGAHIT_TaxVamb.93
k79_62067 flag=1 multi=3.0000 len=2642	ERR011348_MEGAHIT_TaxVamb.93
k79_51257 flag=1 multi=3.9756 len=3646	ERR011348_MEGAHIT_TaxVamb.93
k79_9716 flag=0 multi=2.9582 len=1037	ERR011348_MEGAHIT_TaxVamb.93
k79_52141 flag=1 multi=2.0495 len=1049	ERR011348_MEGAHIT_TaxVamb.93
k79_60001 flag=1 multi=5.0000 len=1058	ERR011348_MEGAHIT_TaxVamb.93
k79_7159 flag=1 multi=3.0000 len=1518	ERR011348_MEGAHIT_TaxVamb.93
k79_84476 flag=1 multi=5.0000 len=2507	ERR011348_MEGAHIT_TaxVamb.93
k79_36472 flag=1 multi=3.0000 len=1192	ERR011348_MEGAHIT_TaxVamb.93
k79_1149 flag=1 multi=5.0000 len=1101	ERR011348_MEGAHIT_TaxVamb.93
k79_78693 flag=1 multi=2.7500 len=1367	ERR011348_MEGAHIT_TaxVamb.93
k79_55467 flag=1 multi=4.0000 len=3078	ERR011348_MEGAHIT_TaxVamb.93
k79_86805 flag=1 multi=3.0000 len=1117	ERR011348_MEGAHIT_TaxVamb.93
k79_16765 flag=1 multi=3.0000 len=1037	ERR011348_MEGAHIT_TaxVamb.93
k79_82093 flag=1 multi=4.0000 len=1357	ERR011348_MEGAHIT_TaxVamb.93
k79_60098 flag=1 multi=4.0000 len=1860	ERR011348_MEGAHIT_TaxVamb.93
k79_17041 flag=1 multi=4.0000 len=1467	ERR011348_MEGAHIT_TaxVamb.93
k79_58546 flag=1 multi=3.9670 len=1169	ERR011348_MEGAHIT_TaxVamb.93
k79_51542 flag=1 multi=3.5758 len=1345	ERR011348_MEGAHIT_TaxVamb.93
k79_7367 flag=1 multi=3.4109 len=1016	ERR011348_MEGAHIT_TaxVamb.93
k79_31841 flag=1 multi=3.8540 len=3592	ERR011348_MEGAHIT_TaxVamb.93
k79_83996 flag=1 multi=5.0000 len=1667	ERR011348_MEGAHIT_TaxVamb.93
k79_15512 flag=1 multi=4.0000 len=1006	ERR011348_MEGAHIT_TaxVamb.93
k79_650 flag=1 multi=4.0000 len=1129	ERR011348_MEGAHIT_TaxVamb.93
k79_76580 flag=1 multi=3.0000 len=2546	ERR011348_MEGAHIT_TaxVamb.93
k79_43058 flag=1 multi=5.0000 len=1171	ERR011348_MEGAHIT_TaxVamb.93
k79_12540 flag=1 multi=4.0000 len=1434	ERR011348_MEGAHIT_TaxVamb.93
k79_52753 flag=1 multi=3.6283 len=1069	ERR011348_MEGAHIT_TaxVamb.93
k79_9742 flag=1 multi=4.0000 len=1305	ERR011348_MEGAHIT_TaxVamb.93
k79_2915 flag=1 multi=3.0000 len=2359	ERR011348_MEGAHIT_TaxVamb.93
k79_81937 flag=1 multi=2.7879 len=1305	ERR011348_MEGAHIT_TaxVamb.93
k79_31432 flag=1 multi=4.0000 len=1306	ERR011348_MEGAHIT_TaxVamb.93
k79_18304 flag=1 multi=3.0000 len=1295	ERR011348_MEGAHIT_TaxVamb.93
k79_23164 flag=1 multi=3.0000 len=1832	ERR011348_MEGAHIT_TaxVamb.93
k79_62237 flag=1 multi=4.0000 len=1478	ERR011348_MEGAHIT_TaxVamb.93
k79_81906 flag=1 multi=3.0660 len=1231	ERR011348_MEGAHIT_TaxVamb.93
k79_3503 flag=1 multi=3.9962 len=3220	ERR011348_MEGAHIT_TaxVamb.93
k79_78684 flag=1 multi=4.0000 len=1007	ERR011348_MEGAHIT_TaxVamb.93
k79_20240 flag=1 multi=4.0000 len=1277	ERR011348_MEGAHIT_TaxVamb.93
k79_65678 flag=1 multi=4.0000 len=1912	ERR011348_MEGAHIT_TaxVamb.93
k79_94229 flag=0 multi=3.9142 len=1828	ERR011348_MEGAHIT_TaxVamb.93
k79_81821 flag=1 multi=4.0000 len=1033	ERR011348_MEGAHIT_TaxVamb.93
k79_91652 flag=1 multi=4.0000 len=1123	ERR011348_MEGAHIT_TaxVamb.93
k79_9353 flag=1 multi=4.0000 len=1168	ERR011348_MEGAHIT_TaxVamb.93
k79_20544 flag=1 multi=3.0000 len=1793	ERR011348_MEGAHIT_TaxVamb.93
k79_90654 flag=1 multi=6.0000 len=2295	ERR011348_MEGAHIT_TaxVamb.93
k79_78837 flag=1 multi=4.0000 len=1949	ERR011348_MEGAHIT_TaxVamb.93
k79_50500 flag=1 multi=3.0000 len=1006	ERR011348_MEGAHIT_TaxVamb.93
k79_54624 flag=1 multi=4.0000 len=2045	ERR011348_MEGAHIT_TaxVamb.93
k79_78875 flag=1 multi=3.8070 len=3660	ERR011348_MEGAHIT_TaxVamb.93
k79_84629 flag=0 multi=5.6571 len=3573	ERR011348_MEGAHIT_TaxVamb.93
k79_2315 flag=1 multi=4.0000 len=1844	ERR011348_MEGAHIT_TaxVamb.93
k79_76689 flag=1 multi=5.0000 len=3379	ERR011348_MEGAHIT_TaxVamb.93
k79_74625 flag=1 multi=3.6576 len=1037	ERR011348_MEGAHIT_TaxVamb.93
k79_6902 flag=1 multi=3.0000 len=1390	ERR011348_MEGAHIT_TaxVamb.93
k79_67081 flag=1 multi=4.0000 len=1343	ERR011348_MEGAHIT_TaxVamb.93
k79_259 flag=1 multi=4.0000 len=1793	ERR011348_MEGAHIT_TaxVamb.93
k79_29883 flag=1 multi=4.0000 len=1600	ERR011348_MEGAHIT_TaxVamb.93
k79_92426 flag=1 multi=5.0000 len=2701	ERR011348_MEGAHIT_TaxVamb.93
k79_42545 flag=1 multi=4.0000 len=2229	ERR011348_MEGAHIT_TaxVamb.93
k79_73753 flag=1 multi=4.9489 len=1645	ERR011348_MEGAHIT_TaxVamb.93
k79_45011 flag=1 multi=4.0000 len=1885	ERR011348_MEGAHIT_TaxVamb.93
k79_66678 flag=1 multi=4.0000 len=2136	ERR011348_MEGAHIT_TaxVamb.93
k79_75899 flag=1 multi=4.0000 len=1924	ERR011348_MEGAHIT_TaxVamb.93
k79_70913 flag=1 multi=5.0000 len=3950	ERR011348_MEGAHIT_TaxVamb.93
k79_77434 flag=1 multi=3.0000 len=1227	ERR011348_MEGAHIT_TaxVamb.93
k79_46997 flag=1 multi=4.0000 len=1273	ERR011348_MEGAHIT_TaxVamb.93
k79_81491 flag=1 multi=4.0000 len=1301	ERR011348_MEGAHIT_TaxVamb.93
k79_17730 flag=1 multi=4.0000 len=1646	ERR011348_MEGAHIT_TaxVamb.93
k79_42538 flag=1 multi=4.0000 len=1009	ERR011348_MEGAHIT_TaxVamb.93
k79_16208 flag=1 multi=4.0000 len=1483	ERR011348_MEGAHIT_TaxVamb.93
k79_8826 flag=1 multi=6.0000 len=1309	ERR011348_MEGAHIT_TaxVamb.93
k79_91893 flag=1 multi=4.0000 len=2503	ERR011348_MEGAHIT_TaxVamb.93
k79_86110 flag=1 multi=5.0000 len=1989	ERR011348_MEGAHIT_TaxVamb.93
k79_95647 flag=1 multi=3.0000 len=1217	ERR011348_MEGAHIT_TaxVamb.93
k79_93510 flag=1 multi=5.0000 len=1268	ERR011348_MEGAHIT_TaxVamb.93
k79_35298 flag=1 multi=5.0000 len=3403	ERR011348_MEGAHIT_TaxVamb.93
k79_21983 flag=1 multi=3.5596 len=1873	ERR011348_MEGAHIT_TaxVamb.93
k79_61906 flag=1 multi=4.0000 len=1625	ERR011348_MEGAHIT_TaxVamb.93
k79_37487 flag=1 multi=4.0000 len=1503	ERR011348_MEGAHIT_TaxVamb.93
k79_63783 flag=1 multi=4.9682 len=2215	ERR011348_MEGAHIT_TaxVamb.93
k79_54289 flag=1 multi=4.5765 len=2124	ERR011348_MEGAHIT_TaxVamb.93
k79_4999 flag=1 multi=3.0000 len=1343	ERR011348_MEGAHIT_TaxVamb.93
k79_15014 flag=1 multi=3.0000 len=1155	ERR011348_MEGAHIT_TaxVamb.93
k79_29944 flag=1 multi=5.0000 len=1311	ERR011348_MEGAHIT_TaxVamb.93
k79_83479 flag=1 multi=5.7916 len=3947	ERR011348_MEGAHIT_TaxVamb.93
k79_68685 flag=1 multi=4.0000 len=1322	ERR011348_MEGAHIT_TaxVamb.93
k79_27159 flag=1 multi=4.0000 len=1244	ERR011348_MEGAHIT_TaxVamb.93
k79_57164 flag=1 multi=4.0000 len=2664	ERR011348_MEGAHIT_TaxVamb.93
k79_452 flag=1 multi=5.0000 len=2028	ERR011348_MEGAHIT_TaxVamb.93
k79_49272 flag=1 multi=4.0000 len=1513	ERR011348_MEGAHIT_TaxVamb.93
k79_27210 flag=1 multi=4.0000 len=1904	ERR011348_MEGAHIT_TaxVamb.93
k79_87251 flag=1 multi=5.0000 len=1354	ERR011348_MEGAHIT_TaxVamb.93
k79_795 flag=1 multi=4.0000 len=1627	ERR011348_MEGAHIT_TaxVamb.93
k79_88950 flag=1 multi=5.0000 len=1102	ERR011348_MEGAHIT_TaxVamb.93
k79_27341 flag=1 multi=5.0000 len=1001	ERR011348_MEGAHIT_TaxVamb.93
k79_31443 flag=1 multi=6.0000 len=1882	ERR011348_MEGAHIT_TaxVamb.93
k79_74303 flag=1 multi=2.8388 len=1022	ERR011348_MEGAHIT_TaxVamb.93
k79_29937 flag=1 multi=4.0000 len=1620	ERR011348_MEGAHIT_TaxVamb.93
k79_94835 flag=1 multi=4.0000 len=2300	ERR011348_MEGAHIT_TaxVamb.93
k79_31085 flag=1 multi=4.0000 len=1626	ERR011348_MEGAHIT_TaxVamb.93
k79_56412 flag=1 multi=3.1718 len=1977	ERR011348_MEGAHIT_TaxVamb.93
k79_15295 flag=0 multi=6.6567 len=1477	ERR011348_MEGAHIT_TaxVamb.93
k79_29444 flag=1 multi=4.0000 len=1585	ERR011348_MEGAHIT_TaxVamb.93
k79_67293 flag=1 multi=6.0000 len=4163	ERR011348_MEGAHIT_TaxVamb.93
k79_11492 flag=1 multi=4.0000 len=1180	ERR011348_MEGAHIT_TaxVamb.93
k79_14546 flag=1 multi=4.0000 len=2373	ERR011348_MEGAHIT_TaxVamb.93
k79_44530 flag=1 multi=3.0000 len=1232	ERR011348_MEGAHIT_TaxVamb.93
k79_67022 flag=1 multi=4.0000 len=1610	ERR011348_MEGAHIT_TaxVamb.93
k79_38338 flag=1 multi=4.0000 len=1168	ERR011348_MEGAHIT_TaxVamb.93
k79_6385 flag=1 multi=4.0000 len=2241	ERR011348_MEGAHIT_TaxVamb.93
k79_36690 flag=1 multi=5.0000 len=1252	ERR011348_MEGAHIT_TaxVamb.93
k79_93677 flag=1 multi=3.0000 len=1116	ERR011348_MEGAHIT_TaxVamb.93
k79_33046 flag=1 multi=5.0000 len=5873	ERR011348_MEGAHIT_TaxVamb.93
k79_23267 flag=1 multi=3.0000 len=1093	ERR011348_MEGAHIT_TaxVamb.93
k79_93863 flag=1 multi=6.0000 len=2783	ERR011348_MEGAHIT_TaxVamb.93
k79_15254 flag=1 multi=4.0000 len=1410	ERR011348_MEGAHIT_TaxVamb.93
k79_95202 flag=1 multi=3.0000 len=1207	ERR011348_MEGAHIT_TaxVamb.93
k79_38158 flag=0 multi=4.8047 len=1267	ERR011348_MEGAHIT_TaxVamb.93
k79_55891 flag=1 multi=3.0000 len=1085	ERR011348_MEGAHIT_TaxVamb.93
k79_53526 flag=1 multi=3.6941 len=2227	ERR011348_MEGAHIT_TaxVamb.93
k79_79194 flag=1 multi=4.0000 len=1656	ERR011348_MEGAHIT_TaxVamb.93
k79_91572 flag=1 multi=4.0000 len=1512	ERR011348_MEGAHIT_TaxVamb.93
k79_23171 flag=1 multi=3.0000 len=1359	ERR011348_MEGAHIT_TaxVamb.93
k79_32152 flag=1 multi=4.0000 len=1114	ERR011348_MEGAHIT_TaxVamb.93
k79_93574 flag=1 multi=1.9465 len=1051	ERR011348_MEGAHIT_TaxVamb.93
k79_51181 flag=0 multi=6.9454 len=3044	ERR011348_MEGAHIT_TaxVamb.93
k79_63032 flag=1 multi=3.0000 len=1488	ERR011348_MEGAHIT_TaxVamb.93
k79_65513 flag=1 multi=3.0000 len=1362	ERR011348_MEGAHIT_TaxVamb.93
k79_16040 flag=1 multi=3.8772 len=1643	ERR011348_MEGAHIT_TaxVamb.93
k79_59007 flag=1 multi=8.0000 len=2092	ERR011348_MEGAHIT_TaxVamb.93
k79_311 flag=1 multi=6.0000 len=6609	ERR011348_MEGAHIT_TaxVamb.93
k79_15970 flag=1 multi=7.0000 len=2097	ERR011348_MEGAHIT_TaxVamb.93
k79_65684 flag=1 multi=6.0000 len=3585	ERR011348_MEGAHIT_TaxVamb.93
k79_76811 flag=1 multi=5.0000 len=2042	ERR011348_MEGAHIT_TaxVamb.93
k79_89642 flag=1 multi=5.0000 len=2598	ERR011348_MEGAHIT_TaxVamb.93
k79_64025 flag=1 multi=4.0000 len=3220	ERR011348_MEGAHIT_TaxVamb.93
k79_3853 flag=0 multi=2.9162 len=1869	ERR011348_MEGAHIT_TaxVamb.93
k79_51986 flag=1 multi=5.0000 len=1199	ERR011348_MEGAHIT_TaxVamb.93
k79_53819 flag=1 multi=4.0000 len=2291	ERR011348_MEGAHIT_TaxVamb.93
k79_92928 flag=1 multi=3.9936 len=1960	ERR011348_MEGAHIT_TaxVamb.93
k79_24407 flag=1 multi=5.0000 len=1156	ERR011348_MEGAHIT_TaxVamb.93
k79_73822 flag=1 multi=6.4924 len=4216	ERR011348_MEGAHIT_TaxVamb.93
k79_16080 flag=1 multi=3.0000 len=1003	ERR011348_MEGAHIT_TaxVamb.93
k79_44734 flag=1 multi=5.0000 len=1875	ERR011348_MEGAHIT_TaxVamb.93
k79_65786 flag=1 multi=4.0000 len=2143	ERR011348_MEGAHIT_TaxVamb.93
k79_56069 flag=1 multi=4.0000 len=1526	ERR011348_MEGAHIT_TaxVamb.93
k79_45550 flag=1 multi=3.0000 len=4907	ERR011348_MEGAHIT_TaxVamb.93
k79_1682 flag=1 multi=5.7893 len=2770	ERR011348_MEGAHIT_TaxVamb.93
k79_73693 flag=1 multi=3.0000 len=1209	ERR011348_MEGAHIT_TaxVamb.93
k79_74571 flag=1 multi=5.0000 len=2493	ERR011348_MEGAHIT_TaxVamb.93
k79_75796 flag=1 multi=3.6273 len=1348	ERR011348_MEGAHIT_TaxVamb.93
k79_92283 flag=1 multi=4.0625 len=1039	ERR011348_MEGAHIT_TaxVamb.93
k79_30008 flag=1 multi=4.0000 len=1301	ERR011348_MEGAHIT_TaxVamb.93
k79_114 flag=1 multi=4.0000 len=1002	ERR011348_MEGAHIT_TaxVamb.93
k79_50397 flag=1 multi=4.0000 len=2996	ERR011348_MEGAHIT_TaxVamb.93
k79_32468 flag=1 multi=5.0000 len=1581	ERR011348_MEGAHIT_TaxVamb.93
k79_47477 flag=1 multi=3.0000 len=1458	ERR011348_MEGAHIT_TaxVamb.93
k79_14630 flag=1 multi=3.0000 len=1434	ERR011348_MEGAHIT_TaxVamb.93
k79_15511 flag=1 multi=3.0094 len=2620	ERR011348_MEGAHIT_TaxVamb.93
k79_80746 flag=1 multi=4.0000 len=2141	ERR011348_MEGAHIT_TaxVamb.93
k79_81759 flag=1 multi=4.6995 len=1237	ERR011348_MEGAHIT_TaxVamb.93
k79_91277 flag=1 multi=4.1572 len=2127	ERR011348_MEGAHIT_TaxVamb.93
k79_43700 flag=0 multi=5.0000 len=1960	ERR011348_MEGAHIT_TaxVamb.93
k79_59311 flag=1 multi=3.0000 len=1085	ERR011348_MEGAHIT_TaxVamb.93
k79_48340 flag=1 multi=4.3079 len=1284	ERR011348_MEGAHIT_TaxVamb.93
k79_13586 flag=1 multi=3.0000 len=1068	ERR011348_MEGAHIT_TaxVamb.93
k79_78229 flag=1 multi=3.4428 len=2245	ERR011348_MEGAHIT_TaxVamb.93
k79_36278 flag=1 multi=6.0000 len=4887	ERR011348_MEGAHIT_TaxVamb.93
k79_18902 flag=1 multi=4.0000 len=1421	ERR011348_MEGAHIT_TaxVamb.93
k79_16809 flag=1 multi=4.0000 len=1315	ERR011348_MEGAHIT_TaxVamb.93
k79_43894 flag=1 multi=4.0000 len=1264	ERR011348_MEGAHIT_TaxVamb.93
k79_62854 flag=0 multi=3.9072 len=1372	ERR011348_MEGAHIT_TaxVamb.93
k79_60346 flag=1 multi=4.0000 len=2303	ERR011348_MEGAHIT_TaxVamb.93
k79_86856 flag=1 multi=3.0000 len=1000	ERR011348_MEGAHIT_TaxVamb.93
k79_46882 flag=1 multi=4.0000 len=1004	ERR011348_MEGAHIT_TaxVamb.93
k79_14945 flag=1 multi=5.0000 len=1361	ERR011348_MEGAHIT_TaxVamb.93
k79_54420 flag=1 multi=4.0000 len=2065	ERR011348_MEGAHIT_TaxVamb.93
k79_59978 flag=1 multi=3.8459 len=1559	ERR011348_MEGAHIT_TaxVamb.93
k79_23486 flag=1 multi=4.0000 len=1794	ERR011348_MEGAHIT_TaxVamb.93
k79_16304 flag=1 multi=4.0000 len=2173	ERR011348_MEGAHIT_TaxVamb.93
k79_2402 flag=1 multi=4.2491 len=3395	ERR011348_MEGAHIT_TaxVamb.93
k79_55260 flag=1 multi=5.0000 len=1387	ERR011348_MEGAHIT_TaxVamb.93
k79_61666 flag=0 multi=5.9127 len=1224	ERR011348_MEGAHIT_TaxVamb.93
k79_35963 flag=1 multi=3.0000 len=1323	ERR011348_MEGAHIT_TaxVamb.93
k79_53969 flag=1 multi=3.0783 len=1344	ERR011348_MEGAHIT_TaxVamb.93
k79_38354 flag=1 multi=3.9699 len=1576	ERR011348_MEGAHIT_TaxVamb.93
k79_8588 flag=1 multi=4.9160 len=1269	ERR011348_MEGAHIT_TaxVamb.93
k79_22451 flag=1 multi=4.0000 len=1545	ERR011348_MEGAHIT_TaxVamb.93
k79_47849 flag=1 multi=3.0000 len=1614	ERR011348_MEGAHIT_TaxVamb.93
k79_45043 flag=1 multi=2.9511 len=1264	ERR011348_MEGAHIT_TaxVamb.93
k79_53444 flag=1 multi=2.0000 len=1006	ERR011348_MEGAHIT_TaxVamb.93
k79_56422 flag=1 multi=4.0000 len=2871	ERR011348_MEGAHIT_TaxVamb.93
k79_55117 flag=1 multi=4.0000 len=1524	ERR011348_MEGAHIT_TaxVamb.93
k79_89859 flag=1 multi=3.0000 len=1196	ERR011348_MEGAHIT_TaxVamb.93
k79_7821 flag=1 multi=3.2735 len=1980	ERR011348_MEGAHIT_TaxVamb.93
k79_10064 flag=1 multi=4.0000 len=1661	ERR011348_MEGAHIT_TaxVamb.93
k79_4899 flag=1 multi=4.0000 len=1480	ERR011348_MEGAHIT_TaxVamb.93
k79_95006 flag=1 multi=3.9619 len=3227	ERR011348_MEGAHIT_TaxVamb.93
k79_73674 flag=1 multi=4.8985 len=1655	ERR011348_MEGAHIT_TaxVamb.93
k79_75327 flag=1 multi=3.0000 len=2929	ERR011348_MEGAHIT_TaxVamb.93
k79_40522 flag=1 multi=4.1987 len=2072	ERR011348_MEGAHIT_TaxVamb.93
k79_16737 flag=1 multi=4.0000 len=1308	ERR011348_MEGAHIT_TaxVamb.93
k79_64926 flag=1 multi=4.0942 len=2064	ERR011348_MEGAHIT_TaxVamb.93
k79_78852 flag=1 multi=3.0000 len=1042	ERR011348_MEGAHIT_TaxVamb.93
k79_12534 flag=1 multi=3.0000 len=1310	ERR011348_MEGAHIT_TaxVamb.93
k79_20451 flag=1 multi=4.0000 len=1647	ERR011348_MEGAHIT_TaxVamb.93
k79_86188 flag=0 multi=5.7608 len=4231	ERR011348_MEGAHIT_TaxVamb.93
k79_50718 flag=1 multi=3.5204 len=1109	ERR011348_MEGAHIT_TaxVamb.93
k79_12780 flag=0 multi=4.0000 len=1164	ERR011348_MEGAHIT_TaxVamb.93
k79_17945 flag=0 multi=4.9194 len=1071	ERR011348_MEGAHIT_TaxVamb.93
k79_38215 flag=1 multi=3.0000 len=1390	ERR011348_MEGAHIT_TaxVamb.93
k79_8347 flag=1 multi=4.8680 len=1321	ERR011348_MEGAHIT_TaxVamb.93
k79_46433 flag=1 multi=3.1879 len=3470	ERR011348_MEGAHIT_TaxVamb.93
k79_26316 flag=3 multi=5.7387 len=2444	ERR011348_MEGAHIT_TaxVamb.93
k79_19556 flag=1 multi=4.0000 len=1726	ERR011348_MEGAHIT_TaxVamb.93
k79_14563 flag=1 multi=4.0000 len=1077	ERR011348_MEGAHIT_TaxVamb.93
k79_6854 flag=1 multi=3.0000 len=1409	ERR011348_MEGAHIT_TaxVamb.93
k79_89873 flag=1 multi=5.0000 len=1410	ERR011348_MEGAHIT_TaxVamb.93
k79_35326 flag=1 multi=3.0000 len=1247	ERR011348_MEGAHIT_TaxVamb.93
k79_10885 flag=1 multi=5.2482 len=1352	ERR011348_MEGAHIT_TaxVamb.93
k79_30948 flag=1 multi=3.8999 len=2027	ERR011348_MEGAHIT_TaxVamb.93
k79_86308 flag=1 multi=7.4420 len=5638	ERR011348_MEGAHIT_TaxVamb.93
k79_86512 flag=1 multi=5.0000 len=3200	ERR011348_MEGAHIT_TaxVamb.93
k79_65609 flag=1 multi=2.8768 len=1183	ERR011348_MEGAHIT_TaxVamb.93
k79_32567 flag=1 multi=7.3820 len=1257	ERR011348_MEGAHIT_TaxVamb.93
k79_75591 flag=1 multi=3.0000 len=1629	ERR011348_MEGAHIT_TaxVamb.93
k79_44511 flag=1 multi=4.0000 len=2056	ERR011348_MEGAHIT_TaxVamb.93
k79_26268 flag=1 multi=4.0000 len=1256	ERR011348_MEGAHIT_TaxVamb.93
k79_89961 flag=1 multi=3.0000 len=1083	ERR011348_MEGAHIT_TaxVamb.93
k79_15291 flag=1 multi=4.0000 len=1433	ERR011348_MEGAHIT_TaxVamb.93
k79_42620 flag=1 multi=6.1581 len=1426	ERR011348_MEGAHIT_TaxVamb.93
k79_84624 flag=1 multi=4.0000 len=1055	ERR011348_MEGAHIT_TaxVamb.93
k79_28017 flag=1 multi=2.7690 len=1352	ERR011348_MEGAHIT_TaxVamb.93
k79_87846 flag=1 multi=3.9215 len=1225	ERR011348_MEGAHIT_TaxVamb.93
k79_34946 flag=1 multi=5.0000 len=1127	ERR011348_MEGAHIT_TaxVamb.93
k79_86998 flag=1 multi=4.0000 len=1068	ERR011348_MEGAHIT_TaxVamb.93
k79_37921 flag=0 multi=3.8353 len=1172	ERR011348_MEGAHIT_TaxVamb.93
k79_41756 flag=1 multi=3.0000 len=1001	ERR011348_MEGAHIT_TaxVamb.93
k79_27260 flag=1 multi=5.0000 len=1060	ERR011348_MEGAHIT_TaxVamb.93
k79_56514 flag=1 multi=3.0000 len=1416	ERR011348_MEGAHIT_TaxVamb.93
k79_23618 flag=1 multi=4.0000 len=1585	ERR011348_MEGAHIT_TaxVamb.93
k79_36655 flag=1 multi=5.0000 len=1071	ERR011348_MEGAHIT_TaxVamb.93
k79_76370 flag=1 multi=3.0000 len=1107	ERR011348_MEGAHIT_TaxVamb.93
k79_84846 flag=1 multi=4.0000 len=1347	ERR011348_MEGAHIT_TaxVamb.93
k79_25094 flag=1 multi=5.0000 len=4353	ERR011348_MEGAHIT_TaxVamb.93
k79_69243 flag=1 multi=3.4970 len=1413	ERR011348_MEGAHIT_TaxVamb.93
k79_58403 flag=1 multi=5.0000 len=1533	ERR011348_MEGAHIT_TaxVamb.93
k79_80993 flag=1 multi=3.8200 len=1462	ERR011348_MEGAHIT_TaxVamb.93
k79_71628 flag=1 multi=3.0000 len=1473	ERR011348_MEGAHIT_TaxVamb.93
k79_2563 flag=1 multi=3.0000 len=1083	ERR011348_MEGAHIT_TaxVamb.93
k79_90095 flag=1 multi=4.0000 len=1329	ERR011348_MEGAHIT_TaxVamb.93
k79_40678 flag=0 multi=4.6556 len=2062	ERR011348_MEGAHIT_TaxVamb.93
k79_61657 flag=1 multi=8.0000 len=4601	ERR011348_MEGAHIT_TaxVamb.93
k79_14457 flag=1 multi=5.0000 len=1161	ERR011348_MEGAHIT_TaxVamb.93
k79_22071 flag=1 multi=5.0000 len=1435	ERR011348_MEGAHIT_TaxVamb.93
k79_73287 flag=0 multi=5.7642 len=2072	ERR011348_MEGAHIT_TaxVamb.93
k79_414 flag=1 multi=3.0000 len=1077	ERR011348_MEGAHIT_TaxVamb.93
k79_68999 flag=1 multi=3.0000 len=1487	ERR011348_MEGAHIT_TaxVamb.93
k79_48864 flag=0 multi=8.2788 len=1600	ERR011348_MEGAHIT_TaxVamb.93
k79_9114 flag=1 multi=4.0000 len=1908	ERR011348_MEGAHIT_TaxVamb.93
k79_35272 flag=1 multi=4.0000 len=1099	ERR011348_MEGAHIT_TaxVamb.93
k79_33337 flag=1 multi=5.0000 len=1814	ERR011348_MEGAHIT_TaxVamb.93
k79_2709 flag=1 multi=4.0000 len=1213	ERR011348_MEGAHIT_TaxVamb.93
k79_82407 flag=1 multi=3.0000 len=1818	ERR011348_MEGAHIT_TaxVamb.93
k79_64575 flag=1 multi=4.0000 len=1126	ERR011348_MEGAHIT_TaxVamb.93
k79_4347 flag=1 multi=4.0000 len=1352	ERR011348_MEGAHIT_TaxVamb.93
k79_48496 flag=1 multi=4.0000 len=1220	ERR011348_MEGAHIT_TaxVamb.93
k79_94494 flag=1 multi=3.9877 len=2268	ERR011348_MEGAHIT_TaxVamb.93
k79_15641 flag=1 multi=4.0000 len=1514	ERR011348_MEGAHIT_TaxVamb.93
k79_80975 flag=1 multi=4.0000 len=1465	ERR011348_MEGAHIT_TaxVamb.93
k79_51639 flag=1 multi=2.9480 len=1272	ERR011348_MEGAHIT_TaxVamb.93
k79_4570 flag=1 multi=4.0000 len=1092	ERR011348_MEGAHIT_TaxVamb.93
k79_6175 flag=1 multi=6.0000 len=3285	ERR011348_MEGAHIT_TaxVamb.93
k79_61556 flag=1 multi=4.0000 len=1295	ERR011348_MEGAHIT_TaxVamb.93
k79_54373 flag=1 multi=4.0000 len=1128	ERR011348_MEGAHIT_TaxVamb.93
k79_84149 flag=1 multi=6.0000 len=1245	ERR011348_MEGAHIT_TaxVamb.93
k79_85653 flag=1 multi=5.0000 len=1017	ERR011348_MEGAHIT_TaxVamb.93
