contigName	contigLen	totalAvgDepth	ERR011347_ERR011347.sorted.bam	ERR011347_ERR011347.sorted.bam-var
k79_34236	382	7.55556	7.55556	20.5999
k79_10599	638	9.15714	9.15714	12.4681
k79_83491	475	6.15596	6.15596	5.94186
k79_95011	302	19.8506	19.8506	39.788
k79_10600	253	3.94286	3.94286	0.323626
k79_95012	246	8.65306	8.65306	2.20829
k79_59579	755	4.56672	4.56672	3.17994
k79_34237	561	2.64165	2.64165	0.880981
k79_83492	481	2.07508	2.07508	0.455191
k79_95013	241	4.97849	4.97849	1.10823
k79_59580	245	14.9485	14.9485	40.2786
k79_95014	246	4.67347	4.67347	1.54177
k79_10601	629	8.92723	8.92723	7.05513
k79_83493	309	11.6398	11.6398	5.61941
k79_34238	351	3.75862	3.75862	1.14442
k79_59581	258	3.69091	3.69091	0.362302
k79_10602	270	6.45082	6.45082	3.04302
k79_59582	238	2.23333	2.23333	0.78764
k79_83494	292	2.22222	2.22222	0.565657
k79_34239	307	7.19497	7.19497	1.72757
k79_59583	277	6.13953	6.13953	1.0585
k79_83495	291	1.9021	1.9021	0.286122
k79_10603	472	5.44753	5.44753	3.22015
k79_34240	355	5.6087	5.6087	2.22963
k79_59584	381	4.66524	4.66524	1.50814
k79_83496	528	7.32368	7.32368	23.0638
k79_71208	478	7.11212	7.11212	1.78374
k79_34241	546	4.33417	4.33417	1.52281
k79_10604	653	6.87129	6.87129	4.55283
k79_95015	1340	6.69463	6.69463	5.77907
k79_34242	257	8.69725	8.69725	2.00934
k79_10605	347	7.62312	7.62312	21.1249
k79_95016	368	4.29091	4.29091	3.19352
k79_34243	309	6.08075	6.08075	1.87469
k79_71209	649	11.5569	11.5569	43.0993
k79_10606	252	5.30769	5.30769	3.12771
k79_10607	265	4.28205	4.28205	0.549071
k79_71210	506	3.42179	3.42179	1.40983
k79_10608	334	2.42473	2.42473	0.613223
k79_10609	282	3.93284	3.93284	2.70974
k79_71211	333	8.14054	8.14054	7.42579
k79_71212	250	9.87255	9.87255	9.26082
k79_83497	290	3.14789	3.14789	1.92833
k79_83498	355	4.6087	4.6087	1.36556
k79_95017	1642	9.57697	9.57697	19.5383
k79_59585	2538	14.2665	14.2665	201.269
k79_83499	385	6.32067	6.32067	1.5408
k79_59586	246	3.82653	3.82653	0.78403
k79_83500	251	2.56311	2.56311	0.915096
k79_71213	1112	11.9533	11.9533	29.2823
k79_10610	1400	11.6741	11.6741	38.4898
k79_95018	846	6.43696	6.43696	6.02543
k79_10611	258	7.25455	7.25455	1.21902
k79_59587	542	15.8655	15.8655	13.0582
k79_83501	514	8.98361	8.98361	12.6134
k79_47127	328	5.43889	5.43889	2.57167
k79_95019	239	2.41758	2.41758	0.268132
k79_22895	296	3.81081	3.81081	0.861922
k79_22896	289	5.02128	5.02128	2.0924
k79_47128	266	5.90678	5.90678	2.01688
k79_59588	385	17.2658	17.2658	115.365
k79_95020	367	4.94521	4.94521	3.26304
k79_10612	510	5.34807	5.34807	3.17491
k79_83502	533	12.6468	12.6468	26.6457
k79_10613	276	3.1875	3.1875	0.547244
k79_83503	256	5.50926	5.50926	1.63543
k79_47129	437	10.737	10.737	10.3403
k79_22897	637	10.0757	10.0757	18.4759
k79_47130	285	3.52555	3.52555	1.00118
k79_59589	701	10.0976	10.0976	17.621
k79_22898	253	5.14286	5.14286	1.39286
k79_95021	909	5.30092	5.30092	6.37379
k79_22899	290	2.5	2.5	0.748227
k79_59590	371	5.86996	5.86996	9.33888
k79_47131	448	6.85667	6.85667	4.62487
k79_22900	241	2.39785	2.39785	0.742169
k79_83504	889	7.68286	7.68286	18.8977
k79_95022	376	4.31579	4.31579	2.56944
k79_59591	338	6.05789	6.05789	1.367
k79_22901	237	2.04494	2.04494	0.247957
k79_47132	392	17.4836	17.4836	88.1437
k79_95023	329	3.80663	3.80663	1.15685
k79_47133	261	9.38053	9.38053	26.6843
k79_95024	242	24.3191	24.3191	14.6282
k79_59592	533	6.79481	6.79481	9.1323
k79_22902	459	6.64309	6.64309	3.97866
k79_47134	263	4.21739	4.21739	0.873377
k79_95025	256	3.9537	3.9537	0.997836
k79_59593	265	2.2735	2.2735	0.596964
k79_95026	240	3.95652	3.95652	0.459627
k79_83505	912	6.5877	6.5877	11.3907
k79_59594	426	3.84532	3.84532	1.60415
k79_95027	310	4.94444	4.94444	1.34472
k79_83506	289	2.58156	2.58156	0.416514
k79_47135	533	6.52468	6.52468	8.91152
k79_83507	263	4.55652	4.55652	1.82792
k79_47136	237	3.69663	3.69663	1.80465
k79_47137	274	3.00794	3.00794	0.951937
k79_10614	2475	11.3485	11.3485	32.9495
k79_83508	364	7.65278	7.65278	5.7068
k79_59595	753	6.8843	6.8843	6.05945
k79_83509	282	5.05224	5.05224	3.35815
k79_10615	329	3.39227	3.39227	0.77305
k79_47138	369	8.47964	8.47964	16.1325
k79_47139	331	3.7541	3.7541	1.02162
k79_59596	486	4.57692	4.57692	2.45252
k79_83510	461	6.45687	6.45687	4.33868
k79_10616	486	8.86095	8.86095	27.8886
k79_95028	1366	9.2931	9.2931	10.9173
k79_83511	281	2.75188	2.75188	2.21827
k79_59597	318	10.4	10.4	9.18816
k79_47140	482	5.14371	5.14371	6.87417
k79_71214	338	5.1	5.1	1.4873
k79_83512	269	4.09917	4.09917	0.223416
k79_47141	291	4.93706	4.93706	1.67911
k79_83513	292	3.10417	3.10417	1.64642
k79_10617	700	8.13406	8.13406	10.8459
k79_59598	550	2.77363	2.77363	0.589527
k79_83514	270	1.96721	1.96721	0.379082
k79_71215	611	3.88553	3.88553	5.01934
k79_59599	310	16.2778	16.2778	47.6553
k79_83515	319	2.34503	2.34503	0.956726
k79_59600	242	5.85106	5.85106	1.22489
k79_10618	575	7.81967	7.81967	12.3923
k79_83516	263	14.8261	14.8261	7.47826
k79_10619	294	5.72603	5.72603	0.738215
k79_83517	252	8.375	8.375	4.52791
k79_59601	386	2.56303	2.56303	0.525546
k79_10620	276	2.17969	2.17969	0.731238
k79_10621	259	4.33333	4.33333	0.496969
k79_83518	498	7.43714	7.43714	12.115
k79_59602	508	5.51944	5.51944	4.30603
k79_83519	255	6.19626	6.19626	0.612062
k79_71216	1164	5.26969	5.26969	3.60601
k79_10622	421	7.35165	7.35165	8.24354
k79_83520	248	2.27	2.27	0.279899
k79_10623	268	10.2917	10.2917	20.6285
k79_83521	369	27.6697	27.6697	137.522
k79_47142	1969	18.6359	18.6359	56.812
k79_10624	282	7.82836	7.82836	0.699642
k79_83522	276	5.5	5.5	3.48031
k79_34244	2478	11.8326	11.8326	26.8358
k79_10625	340	7.38021	7.38021	1.78662
k79_47143	330	8.66483	8.66483	8.21302
k79_71217	1025	8.58837	8.58837	14.4845
k79_10626	305	2.21656	2.21656	0.491262
k79_95029	262	3.58772	3.58772	1.2887
k79_47144	372	5.91518	5.91518	1.09143
k79_47145	239	2.93407	2.93407	0.640049
k79_83523	729	3.33046	3.33046	1.08371
k79_47146	259	5.23423	5.23423	1.25372
k79_83524	266	3.97458	3.97458	0.606185
k79_10627	694	16.6813	16.6813	70.2249
k79_83525	246	2.29592	2.29592	0.210499
k79_59603	1919	12.3811	12.3811	61.0495
k79_71218	768	5.56774	5.56774	9.03746
k79_34245	1013	11.3988	11.3988	14.4738
k79_47147	393	7.26122	7.26122	35.8003
k79_10628	382	5.84615	5.84615	11.0921
k79_34246	300	19.8158	19.8158	82.6281
k79_71219	330	20.2363	20.2363	115.949
k79_47148	262	5.20175	5.20175	0.976634
k79_95030	1044	4.36496	4.36496	3.54153
k79_83526	447	4.6689	4.6689	10.8195
k79_34247	263	5.47826	5.47826	1.70786
k79_71220	283	7.28889	7.28889	2.31144
k79_47149	269	5.45455	5.45455	2.06666
k79_10629	417	4.86989	4.86989	12.1435
k79_71221	335	3.74332	3.74332	4.92299
k79_95031	515	5.04087	5.04087	2.8098
k79_10630	395	7.49798	7.49798	5.78761
k79_83527	640	6.5935	6.5935	3.92811
k79_71222	283	8.93333	8.93333	6.7194
k79_95032	242	8.54255	8.54255	3.56269
k79_59604	1050	6.23171	6.23171	7.25702
k79_22903	4617	12.0967	12.0967	33.1
k79_71223	293	2.2069	2.2069	0.345785
k79_95033	344	8.16327	8.16327	2.47577
k79_83528	459	9.66881	9.66881	9.55126
k79_10631	517	21.1626	21.1626	27.2234
k79_59605	428	3.50714	3.50714	1.0107
k79_71224	379	7.22511	7.22511	6.37519
k79_95034	371	11.6054	11.6054	2.82556
k79_83529	278	2.48462	2.48462	0.468754
k79_59606	326	6.39888	6.39888	3.03209
k79_95035	311	6.3681	6.3681	2.48095
k79_59607	325	3.88701	3.88701	0.793977
k79_83530	494	6.90751	6.90751	6.06099
k79_95036	287	2.53237	2.53237	0.627568
k79_47150	1535	9.72386	9.72386	20.0283
k79_22904	1050	8.09091	8.09091	13.8274
k79_10632	843	10.9094	10.9094	36.4427
k79_59608	330	6.54396	6.54396	9.4428
k79_83531	305	3.72611	3.72611	1.94374
k79_71225	814	4.84234	4.84234	4.92698
k79_10633	241	4.26882	4.26882	4.63347
k79_22905	377	6.0917	6.0917	2.28541
k79_59609	249	6.56436	6.56436	1.76832
k79_71226	323	9.22286	9.22286	33.0247
k79_83532	472	12.0185	12.0185	13.6777
k79_95037	714	16.6749	16.6749	74.5914
k79_10634	417	4.71747	4.71747	1.77063
k79_47151	845	6.31277	6.31277	17.3561
k79_71227	407	5.57529	5.57529	1.77241
k79_47152	322	3.91379	3.91379	2.27576
k79_83533	571	7.39007	7.39007	14.9683
k79_71228	476	4.57317	4.57317	4.6246
k79_47153	294	8.06164	8.06164	2.66514
k79_71229	288	2.90714	2.90714	0.833041
k79_47154	272	4.62097	4.62097	0.903948
k79_10635	899	8.10786	8.10786	5.51501
k79_95038	1065	11.88	11.88	20.3502
k79_10636	304	10.2179	10.2179	5.28122
k79_71230	414	5.05263	5.05263	4.80477
k79_95039	358	4.14286	4.14286	1.18523
k79_10637	345	3.86802	3.86802	3.86005
k79_59610	1851	7.59248	7.59248	11.4801
k79_95040	419	5.51661	5.51661	1.36917
k79_10638	287	5.21583	5.21583	5.99655
k79_47155	927	7.2837	7.2837	4.77933
k79_59611	287	4.7482	4.7482	0.870921
k79_10639	242	2.53191	2.53191	0.89682
k79_22906	2217	12.0788	12.0788	59.9815
k79_95041	345	3.86802	3.86802	1.02331
k79_71231	809	58.4962	58.4962	692.323
k79_47156	389	5.44813	5.44813	0.965006
k79_22907	304	4.16667	4.16667	1.57204
k79_59612	416	5.67164	5.67164	4.82062
k79_95042	330	4.68681	4.68681	0.547781
k79_47157	277	4.75969	4.75969	1.38711
k79_10640	619	4.92569	4.92569	3.63064
k79_47158	249	1.80198	1.80198	0.260396
k79_71232	597	8.88196	8.88196	7.30969
k79_10641	327	9.39106	9.39106	7.12711
k79_71233	264	5.41379	5.41379	7.09686
k79_47159	292	4.61111	4.61111	1.00855
k79_59613	639	11.554	11.554	46.8272
k79_22908	723	6.04	6.04	5.90606
k79_47160	299	21.9338	21.9338	15.1423
k79_59614	303	6.10968	6.10968	6.34503
k79_71234	452	6.66776	6.66776	12.2028
k79_10642	514	4.8306	4.8306	1.5767
k79_47161	272	5.52419	5.52419	1.29209
k79_59615	248	4.18	4.18	2.91676
k79_22909	487	5.85841	5.85841	11.7787
k79_59616	250	11.6863	11.6863	17.7422
k79_22910	256	2.69444	2.69444	0.251558
k79_10643	381	10.4077	10.4077	8.38046
k79_47162	375	3.29075	3.29075	1.18058
k79_71235	515	7.0545	7.0545	1.90959
k79_71236	255	4.80374	4.80374	1.21584
k79_22911	374	10.8319	10.8319	9.98937
k79_71237	294	7	7	2.66207
k79_22912	360	11.0708	11.0708	5.72484
k79_71238	269	3.28926	3.28926	1.2573
k79_47163	797	5.0755	5.0755	4.30757
k79_59617	933	8.4051	8.4051	11.5143
k79_10644	879	8.50752	8.50752	9.60922
k79_71239	287	8.53957	8.53957	6.23574
k79_22913	358	8.84286	8.84286	31.1283
k79_47164	241	10.5699	10.5699	4.33473
k79_22914	248	5.18	5.18	0.936969
k79_95043	2229	12.3316	12.3316	49.6195
k79_71240	409	43.0383	43.0383	249.191
k79_59618	475	12.2446	12.2446	86.1547
k79_95044	240	2.78261	2.78261	0.655519
k79_22915	320	4.48837	4.48837	5.21039
k79_71241	257	3.72477	3.72477	0.497622
k79_47165	611	4.68898	4.68898	6.93771
k79_83534	1131	7.21872	7.21872	11.721
k79_10645	739	18.6497	18.6497	249.54
k79_59619	359	6.90047	6.90047	2.21386
k79_95045	312	5.2439	5.2439	1.24076
k79_22916	318	13.1824	13.1824	11.5464
k79_83535	248	4.65	4.65	1.92677
k79_47166	277	4.97674	4.97674	0.929143
k79_10646	299	5.50993	5.50993	1.69157
k79_22917	266	7.61864	7.61864	2.54563
k79_59620	292	5.52083	5.52083	2.25131
k79_95046	318	9.91177	9.91177	10.7081
k79_83536	285	5.72993	5.72993	1.34564
k79_47167	360	10.033	10.033	29.2169
k79_59621	370	10.6982	10.6982	19.0714
k79_10647	393	5.2449	5.2449	4.3824
k79_83537	264	2.33621	2.33621	0.60772
k79_59622	265	4.44444	4.44444	1.0249
k79_34248	564	16.8077	16.8077	97.9341
k79_10648	375	5.47137	5.47137	3.17949
k79_95047	727	16.8031	16.8031	24.1514
k79_59623	414	3.71053	3.71053	1.20268
k79_34249	323	10.0571	10.0571	14.6749
k79_95048	250	11.7059	11.7059	4.5067
k79_95049	316	4.58929	4.58929	3.54886
k79_34250	398	4.888	4.888	6.05167
k79_34251	462	4.67516	4.67516	2.96123
k79_34252	265	3.88889	3.88889	2.15134
k79_10649	1487	18.0471	18.0471	74.3722
k79_34253	387	4.15481	4.15481	0.845681
k79_95050	1242	11.6536	11.6536	42.1241
k79_71242	2822	14.8788	14.8788	45.5616
k79_34254	481	6.72072	6.72072	5.49707
k79_95051	293	3.67586	3.67586	0.331705
k79_10650	506	5.13128	5.13128	4.66898
k79_71243	259	9.35135	9.35135	2.92088
k79_95052	277	2.17054	2.17054	0.376938
k79_10651	381	2.3133	2.3133	1.37987
k79_34255	444	5.50676	5.50676	3.46436
k79_71244	406	4.50388	4.50388	1.79959
k79_34256	237	4.66292	4.66292	2.61236
k79_71245	499	7.03704	7.03704	13.4015
k79_95053	802	4.6789	4.6789	3.92736
k79_34257	471	4.36532	4.36532	2.53694
k79_71246	458	6.25484	6.25484	9.70506
k79_95054	356	14.726	14.726	100.132
k79_34258	540	8.80102	8.80102	10.4513
k79_95055	414	4.34586	4.34586	1.16295
k79_71247	430	3.93262	3.93262	1.67872
k79_34259	268	4.35	4.35	3.30504
k79_71248	387	3.2092	3.2092	1.8216
k79_95056	532	8.16406	8.16406	6.22101
k79_34260	639	9.18737	9.18737	11.6546
k79_71249	517	7.67751	7.67751	6.8495
k79_71250	290	8.70423	8.70423	11.3303
k79_71251	261	3.99115	3.99115	0.740992
k79_71252	240	6.51087	6.51087	1.879
k79_22918	3138	7.96187	7.96187	10.9222
k79_22919	256	4.69444	4.69444	1.46651
k79_83538	5610	10.8433	10.8433	20.2609
k79_95057	1293	9.2821	9.2821	15.5435
k79_71253	538	5.30513	5.30513	4.16629
k79_34261	1308	13.2259	13.2259	64.1198
k79_83539	243	3.30526	3.30526	0.23561
k79_22920	383	7.59149	7.59149	5.05462
k79_71254	282	5.21642	5.21642	5.7498
k79_22921	320	2.8314	2.8314	1.77842
k79_22922	261	3.81416	3.81416	0.706227
k79_71255	368	2.8	2.8	1.34795
k79_83540	645	6.55936	6.55936	17.7914
k79_22923	333	4.91892	4.91892	1.73795
k79_95058	1001	7.93318	7.93318	10.8699
k79_59624	6133	14.6707	14.6707	58.561
k79_95059	258	4.06364	4.06364	0.830776
k79_83541	623	6.33684	6.33684	2.5614
k79_95060	331	4.88525	4.88525	1.09115
k79_22924	675	8.88425	8.88425	24.1102
k79_71256	1152	11.1145	11.1145	34.3847
k79_83542	566	4.97368	4.97368	3.30148
k79_95061	451	7.37954	7.37954	16.2296
k79_22925	478	6.62424	6.62424	3.1289
k79_71257	261	9.11504	9.11504	2.067
k79_22926	254	7.06604	7.06604	1.77655
k79_59625	1075	10.2859	10.2859	21.1158
k79_71258	374	5.06195	5.06195	6.20948
k79_47168	550	8.18159	8.18159	6.15397
k79_22927	344	8.15306	8.15306	8.54055
k79_71259	309	4.18634	4.18634	3.02756
k79_34262	2397	13.0831	13.0831	33.3244
k79_47169	416	3.01493	3.01493	1.14585
k79_59626	652	3.94841	3.94841	3.50827
k79_83543	1140	9.42641	9.42641	13.5243
k79_47170	298	4.44	4.44	1.5098
k79_22928	679	6.44821	6.44821	3.44024
k79_59627	448	9.09333	9.09333	6.19863
k79_71260	726	5.99654	5.99654	5.27208
k79_83544	410	3.55725	3.55725	1.7879
k79_71261	289	5.14184	5.14184	1.39402
k79_47171	551	4.6129	4.6129	2.27267
k79_22929	515	16.7248	16.7248	89.3912
k79_34263	1060	9.11842	9.11842	6.96075
k79_71262	270	6.80328	6.80328	1.46511
k79_47172	265	2.80342	2.80342	1.10757
k79_22930	298	3.76667	3.76667	0.85123
k79_83545	601	4.64018	4.64018	2.02289
k79_34264	318	11.2588	11.2588	3.08054
k79_47173	332	5.27717	5.27717	1.43642
k79_59628	920	8.70596	8.70596	32.8695
k79_83546	357	4.03828	4.03828	1.49853
k79_71263	568	9.05238	9.05238	9.28126
k79_22931	512	9.01099	9.01099	24.7932
k79_10652	293	2.62759	2.62759	0.513123
k79_34265	511	5.92011	5.92011	8.24497
k79_71264	345	6.50254	6.50254	3.49616
k79_34266	478	3.8303	3.8303	3.05318
k79_95062	2894	9.30007	9.30007	24.2204
k79_47174	877	7.71605	7.71605	11.4289
k79_34267	319	13.6901	13.6901	37.8622
k79_47175	277	3.62016	3.62016	1.31553
k79_95063	329	5.31492	5.31492	2.99472
k79_34268	278	2.96154	2.96154	0.827967
k79_47176	274	9.62698	9.62698	9.21175
k79_34269	257	4.88991	4.88991	2.20999
k79_10653	1226	8.25139	8.25139	18.8216
k79_47177	264	4.67241	4.67241	1.49175
k79_34270	366	10.4495	10.4495	24.1472
k79_95064	687	3.52319	3.52319	1.55105
k79_47178	360	4.81132	4.81132	1.56613
k79_71265	1367	28.5554	28.5554	432.192
k79_59629	1768	9.85185	9.85185	20.0238
k79_47179	251	5.41748	5.41748	1.65734
k79_34271	308	3.69375	3.69375	0.64147
k79_71266	266	4.83051	4.83051	1.1847
k79_95065	365	6.12442	6.12442	1.24834
k79_10654	701	11.4051	11.4051	18.4407
k79_47180	268	4.41667	4.41667	1.2367
k79_34272	261	3.9646	3.9646	0.891592
k79_71267	242	9.78723	9.78723	3.63166
k79_34273	258	2.94545	2.94545	2.03369
k79_10655	327	18.7989	18.7989	84.7233
k79_83547	2270	14.1786	14.1786	38.8945
k79_47181	355	4.51208	4.51208	1.92097
k79_71268	357	3.15311	3.15311	1.45721
k79_83548	287	3.78417	3.78417	1.37337
k79_34274	643	8.39192	8.39192	12.923
k79_71269	580	5.00694	5.00694	1.45007
k79_83549	487	12.3481	12.3481	5.71282
k79_59630	1370	15.8061	15.8061	126.131
k79_10656	945	9.75031	9.75031	22.469
k79_83550	280	5.56061	5.56061	1.11844
k79_71270	562	6.23671	6.23671	4.05035
k79_95066	1580	6.07123	6.07123	5.39812
k79_71271	248	6.07	6.07	2.08596
k79_10657	488	15.4176	15.4176	18.4858
k79_34275	895	6.60107	6.60107	9.94791
k79_83551	588	3.78409	3.78409	2.31092
k79_59631	708	6.44107	6.44107	5.43839
k79_34276	248	3.24	3.24	1.39636
k79_59632	237	2.02247	2.02247	0.885853
k79_10658	662	4.77626	4.77626	3.9167
k79_83552	605	6.64333	6.64333	3.30452
k79_59633	415	7.85019	7.85019	12.0075
k79_10659	270	6.62295	6.62295	2.26988
k79_83553	393	6.07755	6.07755	1.08003
k79_34277	917	8.6775	8.6775	3.89585
k79_10660	415	2.92509	2.92509	0.47557
k79_71272	1228	5.06852	5.06852	5.90263
k79_34278	238	4.21111	4.21111	0.932459
k79_10661	379	4.77056	4.77056	1.94278
k79_83554	660	6.25	6.25	7.5499
k79_59634	880	8.4153	8.4153	20.4046
k79_83555	323	2.8	2.8	0.931035
k79_34279	715	22.6508	22.6508	35.5139
k79_71273	841	9.5772	9.5772	14.5652
k79_34280	331	3.0765	3.0765	2.04906
k79_71274	339	3.75393	3.75393	7.89176
k79_95067	2356	9.69701	9.69701	21.2454
k79_10662	909	9.37714	9.37714	17.701
k79_83556	623	7.81895	7.81895	5.9123
k79_71275	264	3.57759	3.57759	0.472189
k79_95068	322	4.36782	4.36782	1.97954
k79_10663	324	4.26705	4.26705	0.699708
k79_83557	554	5.67734	5.67734	8.75242
k79_10664	346	2.5	2.5	0.494924
k79_71276	578	8.56046	8.56046	11.0488
k79_10665	324	3.96591	3.96591	2.7874
k79_95069	735	9.8569	9.8569	19.3891
k79_71277	342	5.03093	5.03093	2.69334
k79_34281	1272	7	7	9.2146
k79_10666	402	7.70079	7.70079	26.5346
k79_71278	277	4.71318	4.71318	4.1124
k79_83558	673	12.5086	12.5086	75.1169
k79_34282	245	9.62887	9.62887	2.02749
k79_10667	237	3.33708	3.33708	0.589632
k79_95070	632	13.4153	13.4153	34.1729
k79_10668	253	9.94286	9.94286	6.34285
k79_34283	315	2.36527	2.36527	0.679028
k79_71279	496	8.06609	8.06609	4.93221
k79_34284	259	3.91892	3.91892	0.293366
k79_10669	376	8.7807	8.7807	3.48474
k79_34285	298	3.26	3.26	1.22725
k79_71280	463	6.77778	6.77778	3.22435
k79_22932	239	6.12088	6.12088	8.92967
k79_95071	739	7.8731	7.8731	11.1754
k79_34286	316	1.7619	1.7619	0.266325
k79_71281	362	4.92523	4.92523	3.4404
k79_83559	1245	17.619	17.619	105.546
k79_47182	5925	11.3948	11.3948	24.1799
k79_95072	465	4	4	4.63291
k79_95073	334	6.56989	6.56989	3.8032
k79_71282	609	10.5488	10.5488	10.3742
k79_95074	325	3.99435	3.99435	1.25565
k79_71283	484	5.71131	5.71131	9.45374
k79_47183	1044	7.20089	7.20089	5.26909
k79_83560	1108	4.48646	4.48646	3.32826
k79_95075	481	4.9039	4.9039	3.43653
k79_47184	292	3.86111	3.86111	1.70085
k79_83561	306	3.94937	3.94937	1.13118
k79_71284	494	9.79191	9.79191	9.80583
k79_47185	273	3.896	3.896	0.206839
k79_95076	441	4.61092	4.61092	2.45769
k79_83562	290	6.43662	6.43662	7.33993
k79_71285	446	16.6946	16.6946	35.1825
k79_95077	488	6.68529	6.68529	3.80332
k79_71286	438	4.1	4.1	4.06263
k79_83563	809	8.3056	8.3056	12.7459
k79_71287	306	7.67722	7.67722	3.62126
k79_34287	2566	6.40653	6.40653	10.7345
k79_47186	1102	7.20755	7.20755	15.2811
k79_95078	641	6.3286	6.3286	11.5747
k79_83564	319	10.3743	10.3743	7.14146
k79_34288	271	6.20325	6.20325	0.753433
k79_34289	269	6.72727	6.72727	3.33333
k79_95079	478	4.59697	4.59697	6.97688
k79_34290	270	3.28689	3.28689	0.900488
k79_83565	594	5.51121	5.51121	7.38301
k79_95080	301	4.10458	4.10458	1.0811
k79_47187	987	4.79619	4.79619	13.2818
k79_95081	268	5.25	5.25	4.08824
k79_71288	1309	13.3015	13.3015	18.678
k79_34291	782	4.99369	4.99369	6.8562
k79_95082	505	4.61064	4.61064	7.69908
k79_83566	1072	10.0325	10.0325	15.9816
k79_95083	313	10.0121	10.0121	16.3413
k79_71289	687	4.38404	4.38404	3.46376
k79_83567	265	4.17094	4.17094	2.69467
k79_83568	409	6.35249	6.35249	15.8291
k79_34292	1002	7.53513	7.53513	9.06496
k79_71290	469	3.7352	3.7352	1.60779
k79_22933	5142	13.5328	13.5328	42.1042
k79_83569	284	14.4853	14.4853	7.022
k79_59635	7977	8.70367	8.70367	12.4095
k79_47188	1647	14.3356	14.3356	42.3446
k79_22934	271	3.86179	3.86179	0.480742
k79_83570	276	17.6328	17.6328	49.8877
k79_47189	255	5.20561	5.20561	1.41016
k79_22935	241	3.75269	3.75269	1.10122
k79_59636	477	6.10334	6.10334	11.5686
k79_71291	695	4.75686	4.75686	3.4481
k79_22936	255	7.98131	7.98131	3.92418
k79_34293	889	6.17949	6.17949	7.4556
k79_71292	260	4.08929	4.08929	1.77574
k79_47190	384	6.05085	6.05085	2.83996
k79_59637	301	2.71242	2.71242	0.81149
k79_22937	312	5.66463	5.66463	2.67825
k79_71293	268	10.7583	10.7583	6.25204
k79_59638	277	3.79845	3.79845	0.77156
k79_47191	325	11.0678	11.0678	32.4727
k79_22938	389	5.13693	5.13693	14.9687
k79_59639	292	1.77083	1.77083	0.177884
k79_71294	361	8.13146	8.13146	6.82226
k79_47192	297	4.10738	4.10738	1.70461
k79_34294	596	4.12946	4.12946	2.98544
k79_59640	294	4.10274	4.10274	0.906614
k79_71295	264	5.43103	5.43103	0.629985
k79_83571	1349	20.423	20.423	158.016
k79_71296	268	3.725	3.725	0.906933
k79_95084	2361	6.8789	6.8789	7.9925
k79_83572	272	7.10484	7.10484	7.96453
k79_47193	608	10.8087	10.8087	15.837
k79_95085	237	5.96629	5.96629	1.35112
k79_22939	754	7.24752	7.24752	10.1568
k79_34295	675	5.22391	5.22391	3.79388
k79_83573	320	5.16279	5.16279	2.17218
k79_71297	473	7.74769	7.74769	6.51023
k79_95086	294	13.1301	13.1301	33.2036
k79_59641	718	28.9456	28.9456	632.009
k79_34296	305	3.53503	3.53503	1.9555
k79_71298	256	6.08333	6.08333	2.09579
k79_83574	437	5.29066	5.29066	2.72772
k79_34297	311	17.6933	17.6933	11.1522
k79_47194	691	6.21547	6.21547	13.5974
k79_95087	429	6.22064	6.22064	1.75828
k79_59642	463	8.12698	8.12698	16.3405
k79_10670	425	5.5704	5.5704	8.76767
k79_71299	475	6.68807	6.68807	10.9576
k79_47195	275	3.3622	3.3622	1.13761
k79_95088	374	6.21239	6.21239	2.36358
k79_83575	439	5.09966	5.09966	2.01417
k79_10671	291	3.48252	3.48252	0.828919
k79_71300	243	4.62105	4.62105	0.471893
k79_34298	656	7.90354	7.90354	8.69876
k79_71301	244	15.0104	15.0104	18.9367
k79_47196	534	5.56995	5.56995	1.83016
k79_95089	510	8.01105	8.01105	9.04696
k79_10672	635	71.616	71.616	757.966
k79_95090	333	13.773	13.773	49.9047
k79_47197	405	5.44747	5.44747	2.9982
k79_34299	588	9.81364	9.81364	5.35472
k79_83576	911	10.1848	10.1848	48.0878
k79_95091	251	11.068	11.068	3.12278
k79_34300	279	5.35115	5.35115	0.891134
k79_83577	319	3.55556	3.55556	0.401308
k79_71302	990	10.2423	10.2423	33.1421
k79_10673	687	8.3859	8.3859	14.9289
k79_47198	709	7.66488	7.66488	7.96964
k79_83578	321	6.84393	6.84393	8.45804
k79_71303	241	3.86021	3.86021	0.643292
k79_34301	558	5.56098	5.56098	1.38625
k79_47199	265	4.54701	4.54701	3.18096
k79_34302	264	2.94828	2.94828	0.692954
k79_95092	847	9.5465	9.5465	21.7266
k79_83579	441	7.37884	7.37884	11.5033
k79_47200	263	8.70435	8.70435	1.7013
k79_34303	286	4.39855	4.39855	0.548028
k79_10674	742	7.73569	7.73569	60.8627
k79_47201	242	7.23404	7.23404	1.66507
k79_95093	385	6.23629	6.23629	11.5372
k79_83580	441	9.8157	9.8157	8.69879
k79_71304	816	14.7994	14.7994	34.3525
k79_47202	322	5.31034	5.31034	1.3251
k79_95094	369	6.07692	6.07692	3.3986
k79_71305	304	4.51282	4.51282	0.74177
k79_10675	523	3.048	3.048	0.917475
k79_34304	661	7.68421	7.68421	15.4313
k79_95095	348	3.42	3.42	1.24985
k79_10676	283	12.6	12.6	4.18209
k79_47203	568	7.78333	7.78333	11.6355
k79_83581	721	8.83944	8.83944	5.36928
k79_10677	293	7.52414	7.52414	3.25115
